1,8
2,8
3,11
4,10
5,16
6,9
7,17
8,9
9,12
10,11
11,6
12,11
13,14
14,8
15,10
16,15
17,7
18,12
19,1
20,6
21,9
22,11
23,4
24,8
25,10
26,14
27,10
28,10
29,8
30,14
31,9
32,13
33,9
34,12
35,16
36,8
37,10
38,9
39,12
40,13
41,6
42,6
43,11
44,4
45,4
46,12
47,5
48,1
49,5
50,6
51,6
52,3
53,2
54,3
55,3
56,3
57,2
58,3
59,2
60,1
61,1
62,1
63,2
64,3
65,2
66,3
67,3
68,1
69,1
70,3
71,2
72,3
73,4
74,3
75,3
76,1
77,0
78,3
79,0
80,3
81,0
82,1
83,1
84,3
85,5
86,4
87,3
88,2
89,3
90,2
91,2
92,1
93,3
94,3
95,3
96,3
97,1
98,0
99,0
100,0
101,1
102,0
103,2
104,0
105,0
106,1
107,2
108,1
109,0
110,1
111,2
112,1
113,0
114,0
115,0
116,0
117,0
118,0
119,1
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,1
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,1
268,0
269,0
270,0
271,0
272,1
273,0
274,0
275,0
276,0
277,1
278,0
279,1
280,1
281,1
282,0
283,0
284,0
285,0
286,0
287,1
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,1
298,0
299,1
300,2
301,0
302,3
303,3
304,2
305,0
306,4
307,3
308,1
309,2
310,3
311,2
312,1
313,0
314,1
315,0
316,3
317,3
318,5
319,9
320,6
321,2
322,9
323,7
324,1
325,3
326,3
327,3
328,3
329,1
330,3
331,5
332,5
333,5
334,2
335,6
336,8
337,6
338,5
339,5
340,2
341,5
342,5
343,4
344,4
345,7
346,7
347,11
348,5
349,4
350,8
351,8
352,8
353,6
354,7
355,9
356,6
357,8
358,5
359,2
360,6
361,7
362,7
363,4
364,7
365,10
366,3
