# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5992] NEWTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5992   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    26  85          11     1 305          220
   1952   4    10 101          10     6 280          179
   1953   4    18 108          11     5 309          201
   1954   4     4  94          10    31 304          210
   1955   3    28  87          11     3 307          220
   1956   3    29  89          11    16 321          232
   1957   4    13 103          10    27 300          197
   1958   3    21  80          11    26 330          250
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    25 298          193
   1963   3    21  80          11     2 306          226
   1964   3    30  90          11    19 324          234
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     2 306          195
   1967   3    19  78          10    28 301          223
   1968   4     5  96          11     9 314          218
   1969   3    31  90          10    27 300          210
   1970   4     4  94          11    15 319          225
   1971   4     4  94          11     4 308          214
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   4     8  98          10     2 275          177
   1975   4     4  94          10    29 302          208
   1976   3    22  82          10     8 282          200
   1977   3    23  82          11    11 315          233
   1978   3    25  84          11    16 320          236
   1979   4     6  96          11     7 311          215
   1980   4    13 104          10    28 302          198
   1981   3    20  79          10    22 295          216
   1982   4    11 101          11     4 308          207
   1983   4    19 109          11    23 327          218
   1984   3    18  78          11     2 307          229
   1985   4     9  99          11    19 323          224
   1986   3    21  80          11    10 314          234
   1987   4     3  93          10    11 284          191
   1988   3    19  79          10    30 304          225
   1989   4    10 100          11    15 319          219
   1990   4    12 102          11     7 311          209
   1991   3    30  89          11     1 305          216
   1992   4     2  93          11    14 319          226
   1993   4     2  92          10    31 304          212
   1994   4     7  97          11    22 326          229
   1995   4     4  94          11     3 307          213
   1996   4     1  92          11     1 306          214
   1997   4     9  99          10    27 300          201
   1998   3    22  81          11     7 311          230
   1999   3    26  85          11     3 307          222
   2000   4     9 100          10     8 282          182
   2001   3    28  87          10    27 300          213
   2002   4     6  96          10    20 293          197
   2003   4    10 100          11     6 310          210
   2004   4    14 105          11    12 317          212
             MEAN= 93              MEAN=306     MEAN=213
