# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8296] TOLEDO
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia8296   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     6 280          178
   1953   4    18 108          10    27 300          192
   1954   4     8  98          10    30 303          205
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    11 101          11     5 309          208
   1960   4    10 101          10    19 293          192
   1961   5     3 123           9    28 271          148
   1962   4    16 106          10    23 296          190
   1963   3    22  81          11     2 306          225
   1964   4    10 101          10     9 283          182
   1965   4    19 109          10    24 297          188
   1966   4    21 111          10    17 290          179
   1967   4    24 114           9    29 272          158
   1968   4     7  98          10    25 299          201
   1969   4    29 119          10    15 288          169
   1970   4    10 100          10    16 289          189
   1971   4    14 104          11     3 307          203
   1972   4     9 100          10    15 289          189
   1973   4    28 118          10    30 303          185
   1974   4    24 114           9    23 266          152
   1975   4    12 102          10     2 275          173
   1976   4    12 103          10     8 282          179
   1977   4     7  97          10    16 289          192
   1978   3    27  86          10    28 301          215
   1979   4    10 100          10    14 287          187
   1980   4    16 107          10     5 279          172
   1981   4    15 105          10    19 292          187
   1982   4    11 101          10    21 294          193
   1983   4    20 110          11     5 309          199
   1984   4     1  92          10    23 297          205
   1985   4    10 100          11     4 308          208
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   4    13 103          10     4 277          174
   1990   4    18 108          10    19 292          184
   1991   4     1  91          10     7 280          189
   1992   4    12 103          10    17 291          188
   1993   4    17 107          10    31 304          197
   1994   4     8  98          10    26 299          201
   1995   4     4  94          10    22 295          201
   1996   4    10 101          10    19 293          192
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     5 309          225
   1999   3    27  86          10    18 291          205
   2000   4    13 104          10     7 281          177
   2001   4    18 108          10    17 290          182
   2002   4     7  97          10    17 290          193
   2003   4    10 100          10     2 275          175
   2004   4    14 105          11    12 317          212
             MEAN=102              MEAN=293     MEAN=191
