# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8688] WASHINGTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia8688   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   3    27  87          10     6 280          193
   1953   3    16  75          11     5 309          234
   1954   4     3  93          10    30 303          210
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     9 314          199
   1957   4    13 103          10    27 300          197
   1958   3    23  82          11    26 330          248
   1959   3    21  80          11     6 310          230
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     8 312          206
   1962   4    15 105          10    26 299          194
   1963   3    22  81          11     2 306          225
   1964   3    30  90          10    20 294          204
   1965   3    30  89          11    14 318          229
   1966   3    28  87          11     2 306          219
   1967   3    19  78          10    28 301          223
   1968   3    23  83          11    12 317          234
   1969   3    31  90          10    28 301          211
   1970   4     2  92          11    16 320          228
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11    14 318          234
   1975   4     4  94          11    14 318          224
   1976   3    22  82          10    22 296          214
   1977   3    22  81          11    12 316          235
   1978   3    25  84          11    19 323          239
   1979   4     6  96          11     7 311          215
   1980   3    14  74          10    29 303          229
   1981   3    19  78          10    23 296          218
   1982   4     9  99          11     5 309          210
   1983   4    19 109          11    25 329          220
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11     7 311          212
   1986   3    27  86          11    10 314          228
   1987   4     4  94          10    11 284          190
   1988   3    19  79          10    30 304          225
   1989   4    10 100          11    16 320          220
   1990   4    12 102          11     8 312          210
   1991   3    30  89          10    19 292          203
   1992   4     2  93          11    15 320          227
   1993   4     2  92          10    31 304          212
   1994   4     3  93          11    22 326          233
   1995   4     4  94          11     3 307          213
   1996   4     8  99          11     1 306          207
   1997   4     9  99          10    27 300          201
   1998   3    15  74          11    21 325          251
   1999   3    27  86          10    24 297          211
   2000   4    12 103          10     9 283          180
   2001   3    27  86          10    17 290          204
   2002   4     5  95          10    20 293          198
   2003   4    11 101          10     2 275          174
   2004   4    13 104          11    12 317          213
             MEAN= 91              MEAN=306     MEAN=215
