# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8755] WAUKON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia8755
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  40 -23  44 -24  58 -21  76  11  87  27  88  40  98  49  98  50  91  43  88  27  70  14  59   1
  2  43 -23  44 -34  61 -10  76  14  85  30  89  41  90  41  97  52  91  43  87  26  74   6  61  -6
  3  49 -17  44 -34  63  -4  75   8  83  24  86  40  96  48  96  49  89  38  84  26  72   6  63 -12
  4  48 -18  48 -34  65 -10  73  10  85  28  90  38  95  44  94  48  89  40  91  28  67   0  58  -6
  5  42 -22  50 -25  63  -7  80  11  83  30  88  39  92  48  92  43  90  40  81  21  63  -2  60  -6
  6  37 -27  45 -19  69  -2  86   7  85  25  90  42  93  48  91  43  90  39  89  22  65   7  62 -12
  7  42 -21  44 -20  70 -17  78  13  82  28  89  38  95  41  93  50  92  39  85  26  71  -1  51 -18
  8  52 -24  46 -20  77  -9  72  10  83  30  93  39  92  42  96  51  93  37  85  25  73   0  44  -6
  9  53 -22  50 -21  73 -17  75  13  90  26  90  37  95  50  91  47  96  38  78  25  74  10  46 -20
 10  49 -30  49 -20  61  -8  81  15  87  27  89  38  93  46  89  47  90  40  78  24  71  10  54 -19
 11  42 -25  56 -18  61  -3  81  14  84  31  89  42  95  48  90  47  87  37  80  21  66  -3  49 -14
 12  45 -22  56 -14  71  -4  82  17  83  33  92  44  92  47  92  49  88  37  81  25  63   5  55 -13
 13  43 -22  53 -12  66 -14  73  19  84  25  91  41  94  49  92  48  90  33  85  25  62  -5  52 -22
 14  47 -25  56  -9  65 -10  79  18  84  26  93  46 102  51  92  44  89  36  84  26  72   1  56 -14
 15  50 -29  51  -9  71  -4  86  20  87  31  90  40  97  52  95  44  86  37  83  25  68   3  52 -18
 16  43 -26  56 -18  71  -4  87  22  90  29  89  46  91  52  98  47  89  36  84  21  72   1  51 -14
 17  44 -25  60 -15  71   2  85  19  86  36  89  41  92  51  99  47  90  36  78  20  70  -5  46 -16
 18  48 -30  60 -12  71   2  87  19  88  40  91  44  91  51  98  47  91  38  80  21  69   4  45 -25
 19  42 -29  58 -16  68  -1  86  22  90  34  93  47  93  52  94  46  87  33  78  16  63   8  51 -25
 20  40 -29  56 -19  66  -7  84  26  86  33  93  46  91  48  94  45  87  32  80  20  61   4  48 -19
 21  46 -27  52 -19  69  -5  84  25  87  31  96  42  92  49  96  49  81  33  82  20  67  -7  53 -23
 22  47 -16  57 -14  67   3  91  23  88  32  96  45  94  53  91  48  81  30  77  19  58   1  45 -23
 23  53 -30  54  -9  70  -2  88  25  87  35  89  45  95  52  89  45  76  30  80  20  58   0  47 -23
 24  52 -21  57 -18  70  -9  81  22  83  33  90  47  94  52  89  45  85  30  76  19  57  -2  42 -27
 25  54 -20  54 -18  69   6  82  28  85  36  93  43  92  50  95  42  83  32  80  21  57  -1  48 -22
 26  58 -18  59 -12  77  -2  82  29  88  31  92  49  95  48  96  49  85  27  77  17  58 -11  44 -23
 27  56 -22  54  -9  74   1  84  28  87  34  92  47  97  50  94  45  85  32  78  19  60  -1  47 -12
 28  54 -21  53 -15  76   7  85  26  88  34  93  47  93  47  94  41  83  26  72  19  63  -9  57 -19
 29  40 -28  54  -5  82  -2  86  20  89  32  92  47  94  48  93  46  86  29  66  15  64 -13  54 -13
 30  44 -31 *** ***  78   0  84  22  89  38  94  46  98  44  89  45  85  29  73  15  65  -9  44 -15
 31  53 -26 *** ***  79   3 *** ***  87  39 *** ***  97  48  92  42 *** ***  71  18 *** ***  55 -23
