# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4228] JEFFERSON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia4228
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  34   3  42   3  44   4  46   5  51   6  38   9  34  12  37  11  39  10  51   3  43   3  36   3
  2  33   3  48   3  39   2  46   3  46   7  38   5  33  13  34  13  39   8  47   9  42   5  36   2
  3  32   4  41   5  37   4  50   8  42   7  37   3  37   9  36   7  40   9  39   2  39   5  37   6
  4  37   4  38   3  38   5  44   7  41   7  37  11  38  11  34   8  45  12  43   4  40   4  36   5
  5  44   3  36   3  37   4  45   6  40   4  40   7  35  12  38   8  36  13  41   9  38   4  33   6
  6  35   3  34   4  42   6  49   7  41   5  40   4  34   7  45   6  39  11  45   5  38   3  40   3
  7  32   7  36   2  43   4  47   6  45   3  39   9  35   7  37   5  41   7  42   7  40   6  49   4
  8  36   6  36   5  39   3  45   5  45   5  38  10  32  13  34   8  37   9  39   5  41   3  34   4
  9  37   6  44   3  41   4  47   4  41   8  41   6  34  11  33   8  42   3  45   5  40   5  32   5
 10  40   3  46   2  39   4  43   4  42  11  41   5  35  11  40  14  42   7  42   9  38   3  39   4
 11  39   3  46   4  41   3  45   3  44  11  35   9  33   7  36   6  47   8  41   7  40   3  43   4
 12  40   2  40   4  41   5  48   6  45   5  34   9  32   4  31   7  49   8  45   7  45   2  39   3
 13  40   3  45   3  36   3  45   7  45   7  38  11  38  13  37   8  40   6  45   3  38   2  40   3
 14  33   2  38   4  47   5  38   4  43   8  33   9  37  10  35   9  40   7  44   6  42   5  47   2
 15  40   6  39   3  42   6  46   5  43   8  35   6  33  10  36  11  39   3  42   5  45   5  34   2
 16  43   6  43   6  42   3  47   9  47   7  39   7  38   9  35   7  44   9  40   5  40   7  44   6
 17  40   4  37   3  38   4  45   5  43   7  32   9  37  13  36  10  40   6  38   4  38   6  33   3
 18  56   4  44   2  41   2  44   8  43   7  37   9  32  11  33  14  41   8  45   6  39   4  42   3
 19  39   5  42   4  37   4  51   4  44   8  36   7  32  10  35   9  45   7  47   7  45   2  40   6
 20  40   3  40   4  41   5  48   4  44   9  36   9  32  10  35   8  40   7  52   2  31   4  34   5
 21  38   3  48   4  43   7  46   3  39   7  37   9  41   5  35  11  38  10  42   2  42   3  42   2
 22  45   3  36   2  52   3  43   7  38   5  40  10  32   7  37   8  43   9  44   5  44   4  33   3
 23  42   3  41   5  50   5  45   9  41   7  39   8  35  13  36   8  40   5  41   4  31   4  36   4
 24  44   3  47   4  42   6  42   7  35  12  34  14  36   8  33  10  42  10  42   3  36   4  37   3
 25  39   3  38   3  40   6  51   6  41   5  35  13  36   7  36  11  40   5  46   3  40   2  35   4
 26  36   5  40   3  47   3  46   7  35   4  35   7  36  12  35   7  42   6  43   7  35   5  35   5
 27  37   4  32   4  49   4  39  10  37   4  35  11  36  11  34  11  44   8  43   5  40   5  35   4
 28  40   4  38   3  42   3  45   8  37   4  45  14  36   8  51  10  48   7  41   6  42   3  34   4
 29  40   6  34   5  48   4  47   5  36   6  32   8  34  13  43   5  47   7  40   7  37   4  42   2
 30  35   4  **  **  47   6  43   7  34   6  34  12  34   7  36   8  50   8  43   6  34   2  41   1
 31  42   3  **  **  46   4  **  **  37   4  **  **  37  12  38  12  **  **  48   2  **  **  38   3
