# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0923] BRITT
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0923   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    25 268          152
   1952   4    15 106          10     5 279          173
   1953   5    13 133          10    27 300          167
   1954   5     7 127           9    22 265          138
   1955   5     8 128          10    15 288          160
   1956   5    16 137           9    30 274          137
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    11 284          172
   1960   5    11 132          10    19 293          161
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    23 296          187
   1963   5    23 143          10    29 302          159
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    12 285          167
   1966   5    14 134          10     1 274          140
   1967   5     9 129           9    28 271          142
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5    12 132          10    31 304          172
   1972   5     5 126           9    30 274          148
   1973   4    13 103          10    29 302          199
   1974   5     6 126           9    22 265          139
   1975   4    12 102          10     2 275          173
   1976   5     7 128          10     6 280          152
   1977   4     6  96          10    16 289          193
   1978   5     2 122          10     8 281          159
   1979   5    12 132          10     7 280          148
   1980   5     7 128          10    12 286          158
   1981   5    10 130          10     2 275          145
   1982   4    21 111          10    16 289          178
   1983   4    20 110           9    22 265          155
   1984   4    18 109           9    26 270          161
   1985   4    15 105          10     1 274          169
   1986   4    22 112          10     6 279          167
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     4 278          163
   1989   5     6 126           9    23 266          140
   1990   5     1 121          10    10 283          162
   1991   4    24 114          10     6 279          165
   1992   4    27 118          10    11 285          167
   1993   4    20 110          10     2 275          165
   1994   5     1 121          10    25 298          177
   1995   4    28 118           9    22 265          147
   1996   4    30 121          10     3 277          156
   1997   5    15 135          10    14 287          152
   1998   4    17 107          11     3 307          200
   1999   4    19 109          10     3 276          167
   2000   4    21 112          10     6 280          168
   2001   4    18 108          10     6 279          171
   2002   5     2 122           9    25 268          146
   2003   4    11 101           9    30 273          172
   2004   5     3 124          10     2 276          152
             MEAN=118              MEAN=280     MEAN=162
