# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2999] FORT-DODGE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia2999   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    15 106          10     5 279          173
   1953   4    20 110          10    27 300          190
   1954   5     3 123          10    18 291          168
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    19 292          188
   1958   4    29 119          11     6 310          191
   1959   4    13 103          10    12 285          182
   1960   4    18 109          10    19 293          184
   1961   4    18 108           9    28 271          163
   1962   4    17 107          10    24 297          190
   1963   4    24 114          10    29 302          188
   1964   4     8  99          10     9 283          184
   1965   4    16 106          10    13 286          180
   1966   5     1 121          10    17 290          169
   1967   5     3 123           9    28 271          148
   1968   4    24 115          10    25 299          184
   1969   4    29 119          10    14 287          168
   1970   4    10 100          10    10 283          183
   1971   5     3 123          10    31 304          181
   1972   4    25 116          10    15 289          173
   1973   4    12 102          11     4 308          206
   1974   4    16 106           9    22 265          159
   1975   4    12 102          10     2 275          173
   1976   5     3 124          10     6 280          156
   1977   4     7  97          10    16 289          192
   1978   5     2 122          11    14 318          196
   1979   4    28 118          10    13 286          168
   1980   4    14 105          10    12 286          181
   1981   3    23  82          10    19 292          210
   1982   4    21 111          10    21 294          183
   1983   4    19 109           9    23 266          157
   1984   4     6  97           9    26 270          173
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10     5 279          169
   1989   4    15 105          10     7 280          175
   1990   4    17 107          10    10 283          176
   1991   4    11 101          10     7 280          179
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    10 283          187
   1994   4     8  98          10    26 299          201
   1995   4    10 100           9    22 265          165
   1996   5     1 122          10    28 302          180
   1997   5    14 134          10    20 293          159
   1998   4     4  94          11     4 308          214
   1999   4    19 109          10     4 277          168
   2000   4     9 100          10     6 280          180
   2001   4    19 109          10    25 298          189
   2002   4    10 100          10    13 286          186
   2003   4    10 100          10     2 275          175
   2004   4    14 105          11     3 308          203
             MEAN=108              MEAN=287     MEAN=179
