# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3473] GRINNELL-3-SW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia3473
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1455   1158   1178    622    136     69      5     11    175    432   1028   1389
 1952   1374    992   1014    471    210      5      0      9     76    499    782   1146
 1953   1278   1012    841    606    208      8      4      0     85    236    697   1132
 1954   1383    785   1009    369    291     41      0      2     59    405    704   1139
 1955   1366   1186    920    254     96     53      0      1     78    368   1010   1344
 1956   1385   1176    950    525    148     16      2     19    108    187    844   1149
 1957   1544    977    886    440    183     21      0      2    122    463    878   1047
 1958   1275   1342    930    436    106     39      7     25     77    316    717   1337
 1959   1535   1168    917    474    125     14      8      0    123    498   1069    995
 1960   1359   1295   1344    428    175     24      1      0    100    372    738   1255
 1961   1355    985    854    624    238     22      0      3    170    324    790   1350
 1962   1569   1204   1083    515     64     27      8      3    197    358    730   1263
 1963   1700   1312    791    384    206     11      2     11     63     88    674   1599
 1964   1230   1081   1041    470     92     32      2     37    140    541    716   1368
 1965   1479   1318   1320    565    145     37     12     37    199    410    803   1054
 1966   1669   1233    867    636    371     63      1     46    206    504    829   1291
 1967   1332   1271    890    489    376     40     46     68    194    527    947   1176
 1968   1444   1275    822    489    357     32     12     27    166    437    935   1327
 1969   1571   1164   1221    482    223    116      3      4    144    558    870   1320
 1970   1748   1166   1092    522    175     38     18     17    164    448    877   1255
 1971   1627   1315   1070    519    345      2     35     36    151    290    836   1181
 1972   1556   1440    968    610    209     75     27     31    136    599    975   1463
 1973   1398   1107    703    618    326     24      1      6    141    320    835   1366
 1974   1521   1158    900    485    295     83      4     54    264    475    834   1237
 1975   1385   1260   1224    672    183     54     21      6    248    428    705   1164
 1976   1429    966    862    454    315     29      8     30    180    661   1113   1512
 1977   1837   1131    744    355     92     18      0     35    111    513    880   1393
 1978   1768   1559   1138    515    278     41      1     22     91    537    846   1389
 1979   1864   1574   1062    627    290     52     17     29    149    498    902   1152
 1980   1349   1391   1057    560    248     45      0      4    153    579    841   1272
 1981   1342   1089    856    400    293     14     22     32    139    517    741   1282
 1982   1789   1288   1038    678    128     96      3     35    189    429    888   1089
 1983   1262   1019    880    698    341     66      2      1    169    476    768   1745
 1984   1471    972   1148    575    317     12     10     19    209    428    825   1182
 1985   1585   1316    794    422    164     92      0     34    188    487   1056   1719
 1986   1341   1281    859    439    206     11      1     64     99    468    997   1186
 1987   1267    919    773    436    114     24      4     45    110    604    702   1133
 1988   1499   1472    861    536     73      9      4     24    102    644    831   1212
 1989   1120   1489    973    547    296     75      4     16    197    419    929   1594
 1990   1147   1057    791    573    334     41      9      9    128    498    713   1356
 1991   1625   1030    806    481    173      9      9     15    206    505   1102   1175
 1992   1192    959    820    603    253     56     28     91    221    484    943   1292
 1993   1476   1287   1071    657    212     85      2     21    251    481    907   1192
 1994   1675   1347    872    517    269     31     12     46    153    409    782   1161
 1995   1521   1147    876    650    317     38     15      0    203    466   1054   1267
 1996   1508   1290   1129    632    338     65      8     10    196    425   1070   1352
 1997   1558   1129    862    663    417     29     28     18    104    511    951   1177
 1998   1274    839   1029    519    125    107      0      0     60    422    754   1124
 1999   1510    891    964    491    214     55      4     13    213    505    664   1225
 2000   1377    966    726    525    174     64     12      2    150    338    970   1709
 2001   1382   1309   1158    408    207     95      2     16    198    521    536   1057
 2002   1114   1017   1057    553    322     31      1     20    113    577    941   1148
 2003   1439   1292    996    499    274     75      4      0    205    445    880   1125
 2004   1466   1239    779    498    217     66     15     76     85    445    746   1216
 2005   1431    959    944    386    297      7      9      0      0      0      0      0
 MEAN   1457   1175    959    520    229     43      8     22    151    451    855   1274
