# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6327] OSKALOOSA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia6327
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  35   3  29   5  46   5  38   1  43   7  35   2  34   8  31  11  39   6  45   5  43   2  36   3
  2  30   3  48   2  42   4  47   6  42   7  36   4  30  12  36   9  35   9  42   6  39   5  37   3
  3  35   4  36   5  32   2  46   5  42   9  39   6  34  11  38   8  40  11  41   4  36   2  35   4
  4  37   2  43   3  41   1  41   8  38   5  36  11  34  11  42   8  46   8  39   3  37   3  33   4
  5  39   4  39   1  41   4  48   4  37   5  32   8  32  10  35   3  36   8  42   8  36   3  33   4
  6  43   3  43   3  49   2  44  10  41   5  35   8  37  10  34   7  44   7  46   5  35   3  37   2
  7  33   3  36   3  44   6  48   7  39   6  35   8  33  10  34   4  38  14  40   8  44   6  41   2
  8  34   5  38   4  42   3  40   4  37   4  37  10  37   7  35   6  39   8  43   5  39   6  34   2
  9  36   5  36   3  43   5  47   7  38   4  39   6  34   9  36  11  41   2  43   5  38   4  38   3
 10  42   5  38   5  41   3  43   6  39   4  36  10  38  11  39  11  40  11  48   8  41   3  32   5
 11  41   5  42   5  44   3  44   2  35   8  34   8  32   9  41   9  41   6  42   9  39   3  38   2
 12  39   2  42   3  34   3  41   3  40   4  33   9  32   6  37   8  47   8  39   5  55   4  32   2
 13  39   5  43   3  35   2  47   3  42   5  33   7  41  13  37   5  36   6  39   7  43   3  42   3
 14  35   2  43   2  39   5  42   3  39   7  37  10  37   7  45   7  38   6  46   8  43   2  36   3
 15  48   4  42   3  44   3  45   5  39   9  30   7  33   7  38   9  37   7  42   5  43   5  48   4
 16  39   5  40   3  39   6  41   7  42   9  31  10  33  10  35   8  44   7  41   8  35   4  42   3
 17  44   2  39   4  39   3  52   4  35   7  37  12  39  11  37   8  37   8  39   5  37   4  33   0
 18  59   3  39   4  38   3  40   8  51   3  34   7  32  11  36   9  38   6  53   5  40   3  37   3
 19  44   4  41   3  36   4  41   4  40   8  36  10  31   9  38  11  39   7  41  11  41   4  42   2
 20  40   3  42   3  34   3  41   6  39   9  32   6  31   8  36   7  39   8  43   5  34   3  37   3
 21  37   3  38   3  37   4  41   5  37   9  33   7  32   5  34   9  38   6  39   4  39   5  37   2
 22  45   2  40   3  50   5  38   5  36   5  36  11  34  10  37   6  49   6  41   6  37   3  38   5
 23  40   3  44   4  45   3  37   9  42   9  35  10  35   7  34  12  39   5  42   5  36   5  37   3
 24  43   4  43   5  42   6  42   7  38   7  36  13  32   9  42   6  43   6  51   3  37   3  36   4
 25  37   4  45   3  49   6  37   4  35   7  36   8  34  11  39   5  39   5  45   4  37   3  37   4
 26  37   4  41   1  45   5  38   9  36   5  38  11  43   6  41   5  44   9  41   5  40   3  35   4
 27  35   5  38   3  41   4  34   7  38   4  31   9  37   5  41  10  43  10  44   5  40   2  32   3
 28  44   5  37   6  41   5  39   5  34   7  40  13  34  11  38   6  48   4  36   3  40   4  38   3
 29  35   2  39   8  40   5  43   5  36   8  36  11  32  12  35   9  41   9  43   4  39   2  40   3
 30  40   4  **  **  43   4  36   8  34  10  31   8  36   7  39   9  43   6  41   6  34   3  32   1
 31  40   6  **  **  40   4  **  **  37  10  **  **  37  10  39   8  **  **  38   5  **  **  36   3
