# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4101] IOWA-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4101   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4     7  98          10     6 280          182
   1953   3    29  88          10    29 302          214
   1954   4     4  94          10    31 304          210
   1955   3    29  88          10    31 304          216
   1956   4    24 115          11     9 314          199
   1957   4    13 103          10    26 299          196
   1958   3    22  81          10     1 274          193
   1959   3    28  87          11     6 310          223
   1960   4    10 101          11     7 312          211
   1961   4    10 100          11     5 309          209
   1962   4    16 106          10    26 299          193
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10    23 297          197
   1965   3    30  89          11    14 318          229
   1966   3    28  87          10    25 298          211
   1967   3    19  78          11     4 308          230
   1968   3    23  83          11    12 317          234
   1969   3    31  90          10    28 301          211
   1970   4     4  94          11    16 320          226
   1971   4     4  94          11     4 308          214
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11    14 318          234
   1975   4     4  94          11    14 318          224
   1976   3    22  82          10    22 296          214
   1977   4     6  96          11    12 316          220
   1978   3    27  86          11    19 323          237
   1979   4     6  96          10    14 287          191
   1980   3    18  78          10    29 303          225
   1981   3    18  77          10    24 297          220
   1982   4    11 101          11     4 308          207
   1983   4    18 108          11    25 329          221
   1984   3    13  73          11     2 307          234
   1985   4     9  99          11    20 324          225
   1986   3    21  80          11    10 314          234
   1987   4     4  94          11    11 315          221
   1988   3    19  79          10    30 304          225
   1989   3    22  81          11    16 320          239
   1990   4     7  97          11     8 312          215
   1991   3    30  89          11     2 306          217
   1992   3    13  73          11    27 332          259
   1993   4     2  92          10    31 304          212
   1994   3    11  70          11    29 333          263
   1995   4     4  94          11     3 307          213
   1996   3    27  87          11     1 306          219
   1997   4     9  99          10    27 300          201
   1998   3    15  74          11    21 325          251
   1999   3    15  74          11    30 334          260
   2000   3    17  77          11    15 320          243
   2001   3    27  86          12     1 335          249
   2002   4     4  94          11     1 305          211
   2003   4    10 100          10     2 275          175
   2004   4    13 104          11    13 318          214
             MEAN= 90              MEAN=308     MEAN=218
