# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3290] GLENWOOD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia3290
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1368   1027   1043    586    126     60      6      6    148    394    937   1355
 1952   1284    885    965    457    167      4      3      4     68    494    762   1167
 1953   1217    880    751    531    191      7      0      0     75    262    657   1022
 1954   1350    698    900    282    249     29      0      0     50    327    562   1008
 1955   1239   1161    825    194     62     38      0      4     63    298    943   1241
 1956   1298   1085    784    459     93     12      0     12     69    180    801   1027
 1957   1450    935    855    446    184      8      0      0    121    444    815    925
 1958   1215   1252    891    391     98     27      3     15     51    307    691   1243
 1959   1504   1213    826    451    146     21     16      0    123    446    980    931
 1960   1396   1327   1359    396    162     24      1      0     71    299    725   1131
 1961   1241    914    786    521    198     14      0      6    167    290    810   1422
 1962   1454   1108   1020    430     28     20      0      0    115    292    687   1146
 1963   1615   1054    660    307    127      1      0      7     47     79    611   1453
 1964   1085    960    931    371     62     24      0     25    103    345    676   1251
 1965   1285   1176   1196    380     64      4      0      9    176    276    692    902
 1966   1491   1041    678    539    189     22      0     14    119    296    746   1190
 1967   1216   1042    654    331    244     26      8     14     95    390    759   1096
 1968   1308   1057    525    311    217     16      0      3     70    320    843   1333
 1969   1469   1056   1020    353    122     43      0      0     32    452    716   1225
 1970   1492    905    908    357     66     10      2      0    104    413    819   1087
 1971   1429   1128    862    294    172      0      6      3     91    199    714   1095
 1972   1338   1097    659    387    136     13      8      7     89    427    824   1319
 1973   1277    973    606    402    153      1      0      0     79    216    707   1284
 1974   1388    921    648    332    107     20      0     13    139    260    703   1093
 1975   1298   1169   1003    459     88     21      3      0    150    256    667   1042
 1976   1189    798    748    262    192      7      0      1     82    519    943   1212
 1977   1623    916    579    236     22      1      0      0     39    362    759   1218
 1978   1625   1409    969    401    184     26      2      9     47    344    789   1261
 1979   1707   1382    809    461    157     20      0      7     51    338    810    981
 1980   1233   1207    897    390    125     10      0      0     74    406    671   1095
 1981   1134    948    678    192    175      1      3      5     58    385    646   1224
 1982   1588   1120    860    466     74     46      0     15    117    330    780   1040
 1983   1171    910    805    583    202     24      0      0     86    372    741   1740
 1984   1387    894   1051    497    208      3      0      1    165    370    761   1130
 1985   1451   1205    672    348     79     39      0     15    188    373   1022   1496
 1986   1104   1156    679    363    104      3      0     27     51    361    924   1121
 1987   1167    770    706    388     76      7      2     35     87    555    637   1049
 1988   1381   1224    756    432     36      3     13     13     71    523    739   1096
 1989   1015   1407    853    427    167     27      2     12    154    362    853   1507
 1990   1020    987    719    485    228     19     10      5     73    385    650   1323
 1991   1582    877    694    331    116      0      2      0    147    414   1059   1039
 1992   1066    858    653    505    141     13      7     32    124    372    918   1172
 1993   1459   1234    893    541    155     39      0      9    182    445    905   1114
 1994   1414   1205    720    430    144     11      6      9     98    302    706   1123
 1995   1356    953    812    536    260     26      3      0    161    373    955   1151
 1996   1464   1093   1008    509    228     33      4      0    160    355    978   1303
 1997   1461   1012    763    586    291      1      7     10     70    413    883   1125
 1998   1244    807   1018    429     69     61      0      0     24    280    646   1031
 1999   1335    851    814    422    145     32      1      5    145    391    546   1075
 2000   1151    881    642    418     76     18      0      3     97    264    960   1594
 2001   1263   1239    952    344    128     37      0      3     88    376    462   1014
 2002   1111    980   1003    420    221      5      0      0     77    539    861   1043
 2003   1319   1167    815    385    190     42      0      0    167    320    832   1052
 2004   1382   1210    671    362    152     38     17     33     29    300    666   1099
 2005   1384    893    782    332    180      0      3      0      0      0      0      0
 MEAN   1336   1048    825    408    145     19      3      7     99    354    777   1174
