# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6243] ONAWA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia6243
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  31   3  42   4  41   6  48   8  43   8  38  11  41   7  35   9  39  10  41   6  43   4  45   5
  2  38   4  42   5  38   4  55   8  41   7  37   6  33  11  31  12  44  10  46   4  46   4  35   5
  3  46   5  38   4  40   4  46   8  40   8  42  12  38  10  36  10  41  11  43   6  43   2  39   5
  4  32   3  41   5  49   5  41   8  45   5  37   8  31  13  33  12  41   9  46   4  47   4  43   4
  5  43   4  41   3  42   4  53   6  45   8  45  10  38  10  32  10  42  12  44   4  42   5  39   4
  6  35   2  35   3  44   4  46   9  45   6  38   8  35  10  32   7  36   5  40   6  44   4  45   4
  7  46   5  45   3  46   1  52   5  46   6  38  10  33  14  35   7  41  11  48   5  43   4  44   2
  8  42   5  49   5  44   5  41   3  41  12  35   7  32  12  40  14  45  10  44   3  41   6  35   5
  9  29   7  43   2  39   7  42   5  41  10  38  11  37   8  34   5  41   8  49   7  45   4  39   4
 10  36   6  45   3  45   5  45   4  41   8  38   9  32  10  32  11  41  11  48   9  39   3  37   6
 11  39   5  47   3  42   3  44   5  40   8  34   9  36  10  38   5  46   8  48   4  42   4  45   4
 12  48   3  48   3  49   4  44   5  42   8  38   7  31  11  34  10  40   7  43  10  42   2  36   3
 13  38   3  45   4  42   4  43   7  44   9  38   8  32  10  31   8  41   4  44   7  42   4  38   2
 14  37   3  39   5  51   7  43   4  38   6  37  13  32  12  37   4  40   8  42   7  36   5  45   2
 15  42   5  39   4  45   5  49   5  43   7  38   7  33   9  38  11  43   8  46   5  42   6  40   3
 16  46   6  41   4  48   4  46   3  52   4  37  12  34  12  34  12  46   6  43   5  40   6  45   5
 17  45   7  38   2  37   3  49   5  43   7  42  11  34  11  35  11  42  10  41   7  39   4  41   3
 18  39   6  42   3  41   2  50   5  43   5  38   8  32  11  34  13  46   8  47   8  33   4  39   3
 19  43   6  40   3  41   5  45   4  40  13  38   7  39  11  35  11  45   7  48   4  48   2  33   4
 20  47   2  43   3  42   6  48   4  41   5  36  14  32   9  38  10  42   5  52   5  39   2  34   6
 21  41   5  58   4  45   5  49   5  40   6  35  14  33   6  33   9  44   6  53   3  38   3  47   4
 22  42   4  37   3  43   7  41   8  38   8  37   6  37   7  37  12  45   7  47   4  42   6  32   4
 23  39   6  34   5  43   7  43  10  41   7  41  10  34   8  40  10  45   9  46   4  36   6  42   5
 24  46   6  46   4  45   4  45  12  41   5  37  15  37  11  37   7  44   8  43   3  41   2  38   3
 25  44   6  40   3  45   7  47  11  42   4  39  14  37  12  36   5  44   6  46   5  44   3  38   5
 26  40   4  41   4  49   2  45   6  35   7  39   6  36   7  34   8  47   9  45   8  39   3  35   6
 27  38   5  37   3  50   7  45   7  40   5  37   9  34   6  38   9  46  10  43  10  37   5  34   5
 28  40   5  39   4  43   7  47   7  41   7  38   9  35  13  41   6  42   7  45   7  42   1  39   3
 29  44   3  41   7  48   5  44   6  38   5  36   8  37  13  40   6  41   4  41   3  43   6  45   6
 30  49   4  **  **  45   4  47   5  41   8  37   6  35   8  39  11  48   9  41   4  38   4  43   2
 31  42   4  **  **  51   5  **  **  36   9  **  **  37   8  41  11  **  **  43   2  **  **  43   3
