# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4735] LEMARS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia4735
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  34   3  61   5  40   4  45   6  49   7  41  11  33  15  41  13  44  10  54   9  49   3  49   3
  2  36   2  46   4  46   3  48   4  44   8  40   6  31   9  40  12  49  12  44   3  51   3  41   3
  3  45   5  41   4  46   4  42   7  44  10  49   8  44  14  39  11  38  14  44   3  51   4  44   3
  4  36   5  42   2  52   3  51   8  52   2  37  10  42   6  37  13  43   9  49   6  42   2  43   3
  5  44   7  41   4  46   4  52   4  44   5  50   8  40   9  38   9  42  14  47   9  38   3  48   4
  6  39   4  46   2  50   5  47   5  47   8  41  10  36   8  36   6  39  12  45   5  38   4  41   2
  7  37   4  38   2  42   6  50   8  41   6  40  12  39  11  38   6  51  10  50   7  40   4  44   2
  8  47   6  37   2  40   2  48   2  47   5  42   9  34  15  34   8  41   8  42   2  47   3  41   5
  9  38   8  43   6  42   4  44   3  46   6  41   6  38  10  43   5  42   6  46   2  48   3  42   5
 10  43   5  41   4  45   5  45   4  43   7  41  10  37  14  37  15  44   6  53   6  44   3  44   3
 11  39   3  45   3  39   3  47   3  42   5  34   9  36  12  39   7  42   8  46   7  50   4  41   2
 12  41   4  41   5  38   4  45   3  46   7  35   9  39  10  35   9  43   9  46   8  47   2  34   5
 13  37   2  42   7  40   4  46   4  44   4  43  14  37  13  41   9  48   5  43   7  43   4  44   4
 14  34   6  37   6  51   5  47   6  43   6  37  14  35  11  39  13  43   4  46  11  41   7  41   5
 15  49   4  41   4  51   8  51   3  53   4  37  12  35   9  36  12  42   6  53   6  39   6  38   4
 16  42   5  41   3  51   4  47   3  50   5  39  11  36  12  41  11  42   5  46   4  40   5  43   7
 17  44   5  39   6  40   5  47   4  50   7  44  11  35  13  35   8  41  12  47   6  43   5  39   5
 18  43   8  47   3  38   3  48   7  41   5  42  10  34  13  38  14  43   5  43   5  48   4  40   3
 19  41   4  41   4  39   5  54   3  42   6  40  11  35  11  37  12  47   7  42   4  39   6  44   5
 20  39   5  43   2  39   4  49   6  47  12  35   7  33  12  41   5  44   6  57   5  44   4  39   6
 21  47   4  55   3  41   6  52   4  39  12  39   9  35   6  35   7  46   7  49   5  41   4  36   5
 22  46   5  42   5  50   3  40   4  38   7  43  12  38   8  50   8  46   8  47   6  52   4  35   3
 23  37   3  41   5  40   6  49   9  52   4  36   6  36   6  47   8  47   3  44   6  35   3  43   3
 24  48   5  44   5  51   4  44   6  40   6  38   9  39   9  44   7  47  10  47   5  38   5  36   4
 25  40   4  40   4  42   7  43   8  46   5  38  13  39  12  41   6  46  10  47   3  45   3  36   4
 26  43   4  45   2  61   5  48   3  42   8  41   3  39   7  40   5  48   9  50  10  36   4  40   3
 27  42   7  42   4  52   5  43   4  43   7  41   5  34   9  37   8  43  11  47   8  42   5  33   3
 28  40   5  41   5  46   3  49   4  42   6  39   7  39   9  43   7  51   5  48   3  40   3  39   4
 29  44   4  44  11  49   3  49   9  45   2  39   8  39  10  46   8  47   5  46   4  44   2  40   4
 30  43   4  **  **  47   4  50   4  43   2  38   8  37  12  41  11  51   8  47   4  42   4  38   4
 31  45   4  **  **  53   2  **  **  44  11  **  **  42  10  41   7  **  **  50   6  **  **  47   2
