# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0241] ANKENY-3-S
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia0241
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  27  12  30  11  40  19  53  33  66  43  76  53  84  62  84  62  80  58  72  45  55  36  39  22
  2  28  13  28  10  40  21  54  34  68  44  75  53  84  62  84  63  81  58  72  46  54  34  40  23
  3  29  11  27   9  39  21  53  33  67  45  76  53  84  62  85  63  81  58  70  45  53  33  41  22
  4  28   9  30  10  39  20  54  31  68  46  77  55  84  63  83  62  80  57  68  44  50  32  39  20
  5  26   8  30  11  39  21  54  32  70  48  78  56  83  62  82  62  79  56  68  43  49  30  39  21
  6  28   9  31  12  39  20  57  33  69  46  80  57  84  62  82  63  78  56  66  44  50  31  36  18
  7  25   7  30  11  38  19  59  34  68  45  80  58  85  63  83  62  80  57  66  42  51  30  34  18
  8  25   6  30  12  40  20  56  35  68  47  79  58  85  63  83  62  81  56  66  42  50  29  33  17
  9  26   8  31  12  42  21  55  33  69  47  79  58  85  64  83  61  79  55  64  41  48  29  33  15
 10  25   7  32  14  42  22  56  35  70  47  79  58  84  62  83  61  77  53  64  40  50  28  34  16
 11  28   8  32  13  42  24  57  36  70  47  80  59  85  63  83  59  78  52  65  40  49  29  32  15
 12  28  11  32  14  44  25  57  36  71  47  81  60  85  65  81  59  78  53  67  41  49  28  31  13
 13  29  10  35  14  43  25  57  36  70  47  81  59  86  64  83  61  76  53  66  42  48  29  33  14
 14  29  11  35  15  43  24  58  37  71  48  81  61  86  64  83  61  73  52  67  43  48  29  33  14
 15  28   9  33  15  43  24  59  37  72  49  80  59  85  63  82  60  73  51  68  42  49  28  32  15
 16  27   7  32  13  45  25  62  39  72  50  80  58  85  62  83  60  73  50  65  41  48  29  32  14
 17  28  10  34  15  45  25  62  39  74  52  80  59  86  65  84  61  74  51  64  40  48  29  31  13
 18  28  10  37  18  46  26  64  39  74  52  81  61  86  66  83  61  76  52  62  39  48  29  31  14
 19  27   9  36  18  45  27  64  41  75  51  83  60  86  66  82  61  74  52  60  37  46  28  31  15
 20  26   7  37  18  45  27  64  42  75  50  82  60  86  65  82  60  73  50  61  38  45  26  30  13
 21  28   8  37  17  45  26  62  41  74  51  82  60  84  64  81  60  71  48  62  39  45  24  30  12
 22  30  11  37  18  49  26  62  40  73  52  81  60  85  64  82  60  71  46  63  38  45  25  30  14
 23  30  10  37  19  50  28  64  40  74  52  81  60  85  63  81  60  69  45  60  39  43  25  31  14
 24  29  10  37  17  47  27  65  41  74  52  82  60  85  63  81  59  68  46  60  37  43  23  29  10
 25  29  11  38  18  47  28  65  42  73  52  84  61  85  63  83  59  70  46  58  36  43  24  29  12
 26  26   9  39  19  47  28  67  43  73  53  84  62  85  63  83  60  73  46  61  36  41  24  30  12
 27  26   8  39  21  52  30  67  44  72  53  83  62  85  63  82  61  72  46  60  36  39  22  30  13
 28  27   8  39  21  54  33  65  42  74  53  84  62  85  63  83  59  71  46  57  35  36  19  31  14
 29  28   9  43  19  51  31  65  43  74  54  84  63  84  62  83  61  71  46  57  34  36  19  31  14
 30  28   9 *** ***  51  32  66  44  76  54  85  62  85  63  83  61  71  46  58  37  37  20  30  13
 31  29   8 *** ***  54  32 *** ***  76  54 *** ***  84  62  82  59 *** ***  56  36 *** ***  30  12
