# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3632] HARLAN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia3632   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    16 107          10     3 277          170
   1953   4    27 117           9    22 265          148
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10     8 281          184
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10     9 282          147
   1960   5     1 122          10    16 290          168
   1961   5     2 122           9    28 271          149
   1962   4    19 109          10    23 296          187
   1963   5    23 143          10    28 301          158
   1964   4     9 100           9    28 272          172
   1965   4    28 118           9    24 267          149
   1966   5    10 130          10     1 274          144
   1967   5    15 135           9    28 271          136
   1968   5     8 129          10     4 278          149
   1969   6     3 154          10    14 287          133
   1970   5     2 122          10     9 282          160
   1971   5     3 123          10    10 283          160
   1972   4    25 116           9    30 274          158
   1973   5    15 135          10    29 302          167
   1974   4    17 107           9    29 272          165
   1975   4    20 110          10     2 275          165
   1976   5     8 129          10     6 280          151
   1977   4     6  96          10     9 282          186
   1978   5     3 123          10     7 280          157
   1979   5     4 124          10     5 278          154
   1980   5     9 130          10     3 277          147
   1981   5    11 131          10     2 275          144
   1982   4    23 113          10    16 289          176
   1983   5    15 135           9    23 266          131
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4     9  99          10     3 276          177
   1988   4    28 119          10     4 278          159
   1989   5     7 127           9    23 266          139
   1990   4    30 120          10    10 283          163
   1991   4    10 100           9    19 262          162
   1992   5     6 127          10    11 285          158
   1993   4    21 111          10     9 282          171
   1994   5     1 121          10    25 298          177
   1995   5     2 122           9    22 265          143
   1996   4    27 118          10    24 298          180
   1997   5    13 133          10    14 287          154
   1998   4    18 108          11     5 309          201
   1999   4    18 108           9    22 265          157
   2000   4    13 104          10     6 280          176
   2001   4    25 115          10     6 279          164
   2002   4    22 112          10     7 280          168
   2003   4    10 100           9    26 269          169
   2004   5     4 125          10     2 276          151
             MEAN=118              MEAN=279     MEAN=161
