# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8339] TRIPOLI-4-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia8339
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  43 -25  54 -24  61 -27  79  15  88  27  90  36  97  46 102  48  95  43  91  28  73  17  62   2
  2  43 -20  45 -32  67  -7  82  15  88  28  91  38  95  47  99  52  97  44  91  25  75   9  61  -5
  3  47 -20  47 -31  68  -3  75  10  85  29  89  38  93  47  99  49  92  37  89  27  75  10  62 -17
  4  45 -18  52 -24  68 -10  70  10  89  29  92  39  98  45  98  46  93  37  93  25  70   2  58  -8
  5  48 -22  55 -28  66 -13  78   0  85  30  92  40  95  46  96  44  93  40  90  25  67   0  60  -8
  6  44 -25  50 -16  70 -10  82  12  85  25  94  42  96  47  94  45  92  38  92  25  70  10  65 -14
  7  43 -25  45 -23  71  -8  87  16  90  26  94  44 100  40  95  46  95  37  88  22  74  -4  53 -15
  8  55 -24  51 -25  78  -7  77  10  88  29  93  40  95  48  97  47  95  36  85  22  77  -4  48  -9
  9  57 -24  54 -24  74 -11  75  15  92  28 100  41  96  49  90  46  98  37  81  23  79   3  49 -25
 10  50 -30  55 -22  65  -9  84  19  88  26  92  42  98  48  92  45  92  38  85  23  73   9  56 -22
 11  46 -24  57 -20  60   0  84  13  87  30  93  43  98  51  90  42  90  36  81  18  70  -2  55 -15
 12  49 -24  60 -18  65  -5  78  18  86  33  95  45 100  48  94  44  95  35  85  19  64  -2  59 -15
 13  45 -18  60 -19  73  -5  78  18  87  29  91  42  95  47  95  45  92  35  88  22  67  -2  53 -24
 14  53 -25  59 -16  68  -9  81  21  87  35  98  46  99  47  94  40  91  33  85  27  77  -2  55 -22
 15  43 -28  55 -13  68  -9  88  22  89  31  97  44  95  51  99  44  92  37  87  25  69   2  54 -18
 16  53 -28  66 -19  70  -4  90  21  91  30  90  43  96  50 102  44  91  33  85  25  72   1  54 -14
 17  50 -25  64 -18  73  -1  88  18  86  35  90  42  94  48 101  45  91  33  80  22  70 -11  48 -17
 18  54 -27  65 -11  75   0  84  19  91  38  96  49  94  49 104  45  94  36  85  21  70   2  55 -22
 19  50 -28  60 -19  70   0  89  18  92  36  97  46  96  52  97  44  88  32  79  10  71   8  54 -27
 20  48 -25  60 -19  65  -1  85  21  91  33  93  44  95  48  98  41  90  29  83  18  62   8  51 -23
 21  49 -32  53 -15  73  -4  90  26  89  37  98  38  96  46 100  44  83  30  83  21  66  -4  48 -22
 22  50 -19  57 -10  67   8  96  24  90  30  98  40  97  48  93  48  85  27  78  15  71   2  45 -23
 23  57 -26  54 -12  72   0  93  24  88  33  94  44  95  52  92  47  78  25  82  18  59   0  50 -24
 24  58 -21  58 -16  75  -4  83  22  87  38  94  45  95  52  90  45  84  30  79  20  56  -2  47 -24
 25  57 -20  57 -17  72   4  84  27  90  38  95  44  96  52  97  41  87  33  76  23  62  -4  49 -28
 26  60 -20  65 -15  74   2  85  30  93  34 102  47  97  48  98  43  85  27  79  19  59 -15  48 -28
 27  62 -19  58 -10  79   1  88  27  92  36  95  44 100  46  95  42  88  27  77  17  65  -5  49 -19
 28  56 -27  50 -20  77   8  90  30  90  34  93  46  98  50  97  39  89  29  71  18  65  -6  48 -17
 29  45 -30  59  -6  78   0  91  22  94  32 100  48  99  48  98  40  89  27  68  14  60  -8  56 -17
 30  48 -30 *** ***  84  -2  90  25  91  35  96  48 101  46  98  42  91  27  77  13  66  -6  50 -17
 31  46 -25 *** ***  78  12 *** ***  90  37 *** *** 100  43  95  39 *** ***  78  17 *** ***  55 -22
