# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5992] NEWTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia5992
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  29  13  31  12  41  22  55  34  68  44  76  54  85  63  85  63  82  59  73  47  56  37  39  23
  2  29  13  29  11  41  22  56  34  69  45  76  54  85  63  86  64  82  60  72  47  54  35  40  24
  3  29  13  29  10  41  23  56  33  68  46  77  54  85  63  85  64  82  59  71  47  53  34  40  23
  4  27  10  31  12  41  21  54  32  70  48  78  56  85  64  84  63  81  58  68  45  51  33  40  22
  5  27   9  31  14  40  22  55  33  72  49  81  57  85  63  83  62  80  56  68  46  51  31  40  23
  6  28  10  31  13  40  20  59  34  70  46  80  58  86  63  83  63  80  57  67  45  50  32  36  19
  7  25   8  31  12  40  19  60  35  70  47  81  59  86  63  84  63  81  58  66  43  51  31  35  19
  8  26   9  31  13  41  21  57  36  70  48  80  59  86  65  84  63  80  57  67  44  51  31  34  18
  9  27   9  32  14  43  23  56  33  71  47  80  58  85  64  84  63  79  58  65  43  50  31  34  17
 10  26   8  33  16  43  24  58  35  72  47  81  59  86  63  85  62  78  55  66  42  50  29  35  16
 11  28  10  32  15  45  26  58  37  72  49  81  60  86  64  83  61  78  54  67  43  50  30  33  16
 12  29  12  33  14  44  26  57  37  72  48  83  61  86  65  83  60  78  54  67  44  48  30  33  15
 13  30  12  35  15  44  25  59  37  72  48  83  60  87  65  84  62  77  54  67  44  49  30  33  15
 14  29  13  35  17  46  26  59  39  72  50  82  61  86  65  83  62  74  53  68  45  48  30  32  17
 15  27  10  33  16  44  25  62  38  74  50  81  60  86  64  84  62  74  52  67  44  50  31  32  16
 16  28  10  35  15  46  26  64  40  74  51  81  59  86  63  84  62  73  51  66  42  49  30  33  16
 17  29  10  36  17  46  27  64  40  75  52  81  59  87  65  85  62  75  53  65  42  49  30  31  15
 18  29  11  38  21  47  27  65  41  75  53  82  61  87  66  84  63  75  54  61  39  48  29  31  15
 19  29  11  37  19  46  28  65  42  75  52  84  61  87  67  83  62  75  53  61  38  46  28  33  16
 20  27   9  38  19  47  28  64  43  76  52  83  61  86  66  83  61  74  52  62  40  45  28  29  14
 21  28  11  37  19  46  26  64  42  76  52  83  61  86  65  83  61  72  50  64  40  44  25  29  13
 22  30  13  37  18  50  27  64  41  75  53  82  60  86  65  83  61  71  49  65  41  46  26  30  15
 23  30  11  38  20  50  28  65  42  74  53  83  61  85  64  82  61  69  46  60  41  43  26  31  15
 24  29  10  37  19  49  28  66  42  74  52  84  61  86  64  83  61  70  47  61  39  43  24  31  13
 25  28  11  39  19  49  28  68  43  74  52  85  61  86  64  83  60  72  48  60  38  43  25  29  13
 26  27  10  40  21  49  28  68  44  73  53  85  63  86  65  83  62  73  48  61  38  42  24  30  13
 27  27   9  40  22  54  30  68  45  75  53  85  63  86  65  84  62  72  48  60  38  40  23  31  15
 28  28   9  40  22  54  33  66  43  75  53  86  63  86  64  83  61  72  48  58  36  36  20  32  15
 29  29  10  42  19  51  32  67  44  76  54  86  64  86  63  84  62  72  48  58  36  38  22  32  15
 30  29   9 *** ***  53  32  67  45  77  54  85  64  86  64  84  62  73  48  59  38  39  21  30  13
 31  31  10 *** ***  55  34 *** ***  78  55 *** ***  86  63  82  60 *** ***  57  37 *** ***  29  13
