# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8706] WATERLOO
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia8706
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  45 -18  45 -23  65 -34  71  20  89  28  92  38  96  48 101  49  97  36  90  28  76  16  63  -5
  2  50 -17  50 -31  69 -11  82  17  86  28  90  40  97  48 101  49  95  38  93  21  74  10  65 -16
  3  49 -15  48 -31  70  -6  73   9  84  25  92  40  98  48 100  49  93  36  95  26  76   9  62 -17
  4  44 -21  54 -25  70 -12  81   4  89  30  93  40  96  43  97  45  94  34  84  23  70   4  67  -7
  5  55 -22  55 -24  70 -15  84   9  91  29  96  40  97  45  93  44  93  37  93  24  68   1  67  -3
  6  43 -26  44 -19  72 -11  88  -4  85  28  93  39  99  47  94  47  94  35  95  26  75   5  60 -13
  7  50 -25  52 -18  79 -19  78  12  86  28  98  44 100  42  99  46  95  37  87  24  78  -1  53 -19
  8  48 -20  55 -27  75  -9  77   9  94  28 102  43  98  51  94  45  95  35  83  21  80   3  51 -15
  9  45 -27  57 -27  63 -12  80  15  90  29  94  39 101  50  95  46  98  37  81  19  75  15  51 -12
 10  48 -27  57 -22  66  -9  82  18  91  29  94  41 100  47  96  49  93  35  85  18  64   9  58 -20
 11  51 -26  58 -21  68   1  84  17  85  30  96  44  99  49  96  43  98  34  84  16  71   0  61 -18
 12  50 -26  63 -22  75  -6  81  20  86  31  93  44 101  46  94  45  94  32  87  22  64   3  58 -15
 13  56 -14  53 -18  70 -11  77  19  88  30 100  40 100  43  95  41  92  31  90  25  79  -1  57 -26
 14  45 -26  59 -20  71 -10  83  23  90  31  99  45 100  47 101  39  94  34  83  26  72  -1  57 -19
 15  55 -28  56 -18  70   5  78  24  92  33  91  42 100  44 104  43  95  35  85  25  70   2  52 -17
 16  51 -26  62 -18  74  -8  87  20  89  31  91  43  94  51 103  43  92  31  84  22  70   0  52 -17
 17  54 -28  66 -18  74  -1  85  21  92  34  95  41  98  48 105  46  95  35  82  22  71  -3  50 -13
 18  52 -26  64 -14  67  -2  92  20  93  35  98  44  96  50  98  43  93  35  85  18  73   5  56 -23
 19  48 -28  60 -15  74   2  87  20  93  34  96  43  97  53 100  42  91  32  83  14  65   9  52 -25
 20  47 -33  59 -11  68   2  89  24  92  31 102  44  98  47  97  42  88  27  82  17  63   4  53 -20
 21  51 -31  51 -13  72  -5  93  23  90  35 103  41  98  47  97  45  87  31  82  20  73  -3  52 -27
 22  52 -20  61 -10  73   8 100  20  90  32  98  45  96  50  93  47  83  26  83  14  66   5  51 -23
 23  52 -23  58 -12  75   0  85  22  90  31  95  46  96  51  93  45  87  28  82  19  60  -1  52 -21
 24  58 -15  57 -16  77  -5  85  20  87  40  96  43  96  53  93  44  91  29  79  20  62  -2  55 -27
 25  57 -20  65 -14  73   3  87  27  92  38  96  44  97  52  91  40  87  31  81  19  63  -9  55 -29
 26  48 -24  57 -12  84   4  85  29  94  33  95  48  99  48  97  42  88  26  80  18  67 -17  52 -25
 27  47 -16  58 -12  79  -5  89  27  91  32  94  46 101  45  96  41  89  32  81  15  67  -2  52 -25
 28  48 -22  61 -29  81   3  89  28  93  32  95  44  99  49  97  40  91  28  70  15  62  -9  62 -17
 29  47 -26  60  -8  87   4  89  25  91  29  99  50  99  45  98  41  90  22  78  13  69  -6  50 -11
 30  49 -24 *** ***  84   1  89  26  92  38  96  50 103  46  95  44  91  27  76  11  61  -7  60 -19
 31  57 -26 *** ***  82   9 *** ***  92  35 *** *** 105  43  99  38 *** ***  80  18 *** ***  59 -23
