# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2724] ESTHERVILLE-2-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia2724
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  48 -26  53 -21  56 -20  85  12  89  25  90  38  96  47 103  49  97  37  89  25  77  13  60  -3
  2  52 -26  53 -29  69 -10  74   7  91  23  88  38  93  46 100  48  95  40  92  18  75   7  67 -11
  3  50 -18  52 -29  69  -5  80  10  90  18  87  36  94  46  98  44  93  33  93  22  73   7  63 -15
  4  47 -18  51 -23  66 -10  73  11  92  26  94  37 100  43  99  44  93  35  90  26  76  -3  64  -9
  5  46 -21  54 -22  71 -18  74  12  86  22  97  41  97  44  95  43  93  35  90  18  78  -3  61  -9
  6  43 -26  50 -15  73 -13  85   7  88  28  96  41  96  49  95  46  95  38  89  25  79   5  61 -18
  7  43 -27  56 -15  73  -8  88  12  86  28  95  43  96  46  95  45  99  38  88  19  72  -4  45 -18
  8  56 -22  63 -22  80  -9  84   8  88  30  95  40  95  48  97  48  95  37  86  19  74  -3  55 -18
  9  58 -25  51 -25  69 -13  85   9  86  29 102  41  97  49  95  46  93  38  85  19  80   6  55 -18
 10  52 -27  58 -22  60 -10  87  10  92  28  98  41 100  47  97  44  92  37  84  20  73  10  57 -15
 11  52 -27  57 -22  70  -8  84  16  91  29  97  40 100  50  97  42  90  36  84  19  67  -8  58 -12
 12  49 -23  58 -24  66 -10  85  16  86  31  97  43 100  46  96  45  92  35  89  20  73  -6  55 -14
 13  52 -20  60 -15  70 -11  82  19  86  29 101  37 101  48  99  40  93  34  88  24  68  -4  58 -18
 14  58 -23  62 -15  68 -10  84  24  92  29  96  44 101  48  94  43  90  33  88  23  78  -6  52 -18
 15  49 -27  55 -15  67  -6  87  20  92  27  99  38  97  49  93  44  97  33  89  24  70  -4  56 -19
 16  54 -26  52 -24  74   0  91  21  92  31  96  43  94  46 101  46  95  35  84  23  80   2  56 -14
 17  47 -26  63 -25  71  -4  84  19  90  34  90  43  98  49 101  48  96  35  82  16  76  -7  50 -15
 18  47 -30  65 -16  63  -5  87  17  92  33  98  48 101  51  99  43  91  36  82  20  70   2  48 -18
 19  45 -27  61 -20  68  -2  89  20  92  35  97  44  99  50 100  41  88  30  83  13  70   3  53 -25
 20  44 -26  57  -8  71  -3  88  25  90  33  96  42  93  45 100  40  96  28  88  15  62   8  49 -25
 21  48 -30  63 -16  67  -6  86  24  93  35 100  41  98  45  96  47  90  29  84  20  64  -5  49 -24
 22  49 -28  59 -10  61   5  89  25  91  29 100  43  96  47  92  47  85  24  80  18  67   3  49 -24
 23  53 -25  64 -10  75  -5  85  22  93  31  92  46  98  47  93  44  84  25  80  21  64  -4  45 -24
 24  58 -23  65 -12  76  -5  84  20  87  36  98  46  91  52  93  45  85  28  81  20  53  -8  45 -24
 25  64 -20  64 -15  82  -2  87  27  89  38  98  42  96  50  97  43  93  30  80  19  70  -9  45 -24
 26  54 -18  62  -9  70  -3  85  29  98  35  95  46 103  48  99  47  93  25  81  20  60 -12  50 -22
 27  65 -18  60 -11  78   2  87  27  89  35  96  42  97  49  97  43  95  29  78  15  65  -8  48 -18
 28  52 -20  55 -23  75   2  87  26  90  33  94  45 104  50  98  41  88  26  78  13  74  -6  47 -23
 29  43 -25  64  -8  84  -4  90  22  90  34  99  49 102  45  97  45  83  29  70  14  62  -7  55 -22
 30  52 -17 *** ***  85  -5  85  25  89  39  98  49 104  41  97  46  90  27  72  14  63  -8  54 -20
 31  45 -18 *** ***  84   1 *** ***  93  40 *** *** 104  46  94  38 *** ***  70  13 *** ***  49 -20
