# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4142] IOWA-FALLS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia4142
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1560   1239   1284    671    138     86     14     21    178    444   1063   1433
 1952   1450   1017   1059    484    262     11      3     18    116    584    843   1269
 1953   1397   1114    919    680    227     21     12     10    114    270    713   1155
 1954   1482    811   1060    410    334     44      0      7     77    456    733   1188
 1955   1406   1255    997    271    112     52      0      6    103    407   1059   1451
 1956   1478   1256   1028    576    181     18      7     22    134    239    897   1209
 1957   1607   1034    952    481    228     32      0      5    173    535    924   1146
 1958   1313   1382    997    509    132     81     18     36    122    369    805   1438
 1959   1600   1317    984    498    155     18     10      2    178    577   1139   1066
 1960   1441   1304   1396    471    198     44      4      4    165    482    842   1383
 1961   1484   1102    929    671    289     30      0      6    219    392    879   1405
 1962   1635   1275   1190    571     94     25     16      6    199    387    786   1287
 1963   1791   1374    882    446    225     18      2     37    108    164    719   1601
 1964   1228   1084   1081    484     89     34      1     63    167    483    770   1382
 1965   1543   1360   1389    597    128     22      1     41    210    413    827   1069
 1966   1710   1226    808    669    319     41      0     32    194    458    910   1349
 1967   1381   1292    842    476    312     23     27     45    179    494    934   1215
 1968   1444   1308    745    426    301     36     11     23    143    411    921   1370
 1969   1612   1210   1282    472    194     99      4      0    110    524    840   1321
 1970   1722   1187   1070    488    143     29     11      8    163    433    867   1316
 1971   1654   1260   1061    456    260      6     31     17    123    273    837   1254
 1972   1595   1438    974    566    172     31     20     27    122    533    941   1503
 1973   1378   1114    719    526    237      3      1      2    126    252    802   1416
 1974   1510   1148    904    415    255     32      0     36    211    419    851   1241
 1975   1432   1242   1209    670    135     27     10      3    216    339    746   1215
 1976   1406    963    892    380    220     13      6     30    165    611   1068   1472
 1977   1855   1064    708    306     43     14      2     37     82    476    904   1416
 1978   1745   1446   1003    509    202     19      2      5     69    468    924   1438
 1979   1866   1496   1060    626    207     21      9     23     72    432    909   1135
 1980   1406   1317   1056    480    161     17      0      1     86    515    772   1269
 1981   1295   1071    760    332    202      4     10     12    107    503    759   1367
 1982   1805   1235    989    617    106     40      0     15    132    380    911   1130
 1983   1275   1005    917    639    251     18      0      0    117    438    824   1768
 1984   1479    976   1134    537    237      3      4      7    177    391    831   1262
 1985   1553   1271    800    373     72     52      2      8    186    429   1115   1716
 1986   1336   1306    805    398    141      8      0     37     67    399   1042   1282
 1987   1279    859    763    341     77      6      1     31     79    543    718   1158
 1988   1600   1377    830    487     46      2      1     10     69    571    827   1278
 1989   1152   1436    991    499    203     38      0      2    162    386    979   1582
 1990   1088   1058    794    505    240     34      4      3     93    449    716   1445
 1991   1631   1033    820    430    162      0      2      6    176    445   1111   1204
 1992   1211   1000    846    563    174     22     25     70    201    475   1000   1339
 1993   1563   1348   1152    661    227     79      4     11    276    526    975   1268
 1994   1798   1450    915    531    214     18      6     35    124    375    795   1259
 1995   1542   1226    938    673    278     48     12      0    213    490   1106   1309
 1996   1589   1312   1168    639    342     58      5      2    198    456   1152   1469
 1997   1628   1192    954    659    403      6     19     16    116    487   1021   1209
 1998   1367    914   1050    505    112     99      0      0     58    406    778   1150
 1999   1576    952    942    516    203     55      1     11    197    486    675   1245
 2000   1433   1032    732    548    157     52     14      6    155    355   1002   1795
 2001   1446   1415   1187    458    215     77      5     13    181    516    536   1095
 2002   1166   1048   1139    572    312     27      1     17    122    630    963   1158
 2003   1490   1321   1024    511    261     46      3      0    191    438    931   1204
 2004   1534   1290    811    478    224     61     15     88     75    459    784   1270
 2005   1525   1002    981    389    291      4      7      0      0      0      0      0
 MEAN   1500   1196    980    512    202     33      7     18    144    442    885   1322
