# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1354] CENTERVILLE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1354   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    24  83          11     1 305          222
   1952   4    10 101          10     6 280          179
   1953   3    26  85          11     5 309          224
   1954   4     3  93          10    31 304          211
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     9 314          199
   1957   4    13 103          10    26 299          196
   1958   3    25  84          11    26 330          246
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    15 105          11     5 309          204
   1963   3    22  81          11     2 306          225
   1964   3    30  90          11    19 324          234
   1965   4     3  93          11     9 313          220
   1966   3    28  87          11     2 306          219
   1967   3    18  77          10    28 301          224
   1968   4     5  96          11    10 315          219
   1969   3    31  90          11    14 318          228
   1970   4     4  94          11    15 319          225
   1971   3    24  83          11     7 311          228
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11    15 319          235
   1975   4     4  94          11    14 318          224
   1976   3    13  73          10    17 291          218
   1977   4     6  96          11    12 316          220
   1978   3    25  84          11    14 318          234
   1979   4     6  96          10    13 286          190
   1980   3    18  78          10    26 300          222
   1981   3    20  79          10    23 296          217
   1982   4    10 100          11     4 308          208
   1983   4    19 109          11    17 321          212
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11    19 323          224
   1986   3    21  80          11    10 314          234
   1987   4     4  94          11    11 315          221
   1988   3    19  79          10    30 304          225
   1989   4    10 100          11    16 320          220
   1990   4     7  97          11     7 311          214
   1991   3    30  89          11     1 305          216
   1992   4     2  93          11    15 320          227
   1993   4     2  92          10    31 304          212
   1994   4     7  97          11    16 320          223
   1995   4     5  95          11     3 307          212
   1996   4     6  97          11     1 306          209
   1997   4    14 104          10    27 300          196
   1998   3    16  75          11    21 325          250
   1999   3    27  86          12     1 335          249
   2000   3    18  78          11    13 318          240
   2001   3    28  87          10    27 300          213
   2002   4     5  95          11     1 305          210
   2003   4    10 100          11     8 312          212
   2004   3    23  83          11    12 317          234
             MEAN= 91              MEAN=309     MEAN=218
