# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6566] PERRY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia6566   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    24 297          184
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10    15 288          201
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10    30 303          184
   1959   4    13 103          11     5 309          206
   1960   4    10 101          10    20 294          193
   1961   4    18 108          10    20 293          185
   1962   4    17 107          10    24 297          190
   1963   3    21  80          10    29 302          222
   1964   4     9 100          10     9 283          183
   1965   3    30  89          11     9 313          224
   1966   4    21 111          10    17 290          179
   1967   4    24 114          10    11 284          170
   1968   5     5 126          10    25 299          173
   1969   4     1  91          10    27 300          209
   1970   4     4  94          10    16 289          195
   1971   4    14 104          11     4 308          204
   1972   4     9 100          10    19 293          193
   1973   4    13 103          11     5 309          206
   1974   4     9  99          10     1 274          175
   1975   4     5  95          10    19 292          197
   1976   3    22  82          10     8 282          200
   1977   4     7  97          11    11 315          218
   1978   3    26  85          11    14 318          233
   1979   4     7  97          10    13 286          189
   1980   3    18  78          10    12 286          208
   1981   4    15 105          10    23 296          191
   1982   4    11 101          10    21 294          193
   1983   4    19 109          11    17 321          212
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     5 309          197
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   4    15 105          10     7 280          175
   1990   4    17 107          10    25 298          191
   1991   3    30  89          10    16 289          200
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    29 302          206
   1994   4     7  97          10    26 299          202
   1995   4     5  95          11     3 307          212
   1996   4    10 101          10    31 305          204
   1997   4    18 108          10    22 295          187
   1998   3    24  83          11     6 310          227
   1999   3    26  85          10    20 293          208
   2000   4    13 104          10     8 282          178
   2001   3    28  87          10    26 299          212
   2002   4     5  95          10    17 290          195
   2003   4    10 100          10     3 276          176
   2004   4    14 105          11     3 308          203
             MEAN=100              MEAN=295     MEAN=195
