# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3509] GUTHRIE-CENTER
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia3509
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  29  11  31  10  41  19  55  32  67  42  75  52  84  61  85  61  81  56  74  44  56  35  39  22
  2  29  12  29   8  41  21  53  32  69  42  76  52  85  62  86  62  82  57  73  45  54  33  40  22
  3  30  10  30   8  40  20  55  32  67  44  76  52  84  60  85  62  82  57  71  43  52  32  42  21
  4  27   8  31  11  39  20  54  30  68  45  78  53  85  62  84  61  81  56  68  42  51  30  39  21
  5  26   7  31  11  39  20  54  30  70  47  78  55  85  62  84  61  80  54  68  41  51  30  40  20
  6  28   9  30  11  40  19  57  32  70  45  80  55  85  61  83  61  80  54  67  42  49  30  37  17
  7  27   7  30  10  40  18  59  33  69  45  80  58  86  62  83  60  81  56  66  40  51  29  34  16
  8  27   5  32  11  40  19  58  33  69  46  81  57  86  63  85  62  81  55  67  41  52  28  34  16
  9  26   5  32  10  41  20  56  32  69  45  80  57  86  62  85  60  79  54  65  39  50  29  34  14
 10  26   6  33  12  42  22  56  33  71  44  79  57  86  62  85  60  78  51  64  38  51  27  34  14
 11  27   7  33  12  43  23  59  35  72  46  81  57  86  62  83  58  79  52  67  39  48  27  33  14
 12  28  10  32  12  44  23  57  34  72  45  81  59  86  64  82  59  79  52  69  40  48  26  33  13
 13  30   9  34  13  44  24  58  34  71  46  82  58  86  63  84  59  76  52  66  41  48  28  33  12
 14  30  11  36  14  45  24  59  35  72  47  82  59  87  63  83  59  75  50  67  41  48  28  32  13
 15  29   9  34  15  45  23  60  36  73  48  81  58  86  62  83  59  74  49  67  40  48  28  33  14
 16  29   7  34  13  45  23  62  37  74  48  80  57  86  63  83  60  74  49  65  39  49  27  34  13
 17  29   9  35  13  46  25  62  37  75  51  81  58  87  64  84  60  73  49  64  38  47  27  32  13
 18  29  10  37  19  46  25  63  38  74  50  82  59  88  65  84  60  76  50  63  36  48  28  31  12
 19  30   8  36  18  45  27  65  40  74  50  83  60  87  66  84  60  75  50  60  35  47  26  33  14
 20  27   7  37  16  46  27  65  42  75  49  83  60  87  64  83  59  74  49  61  35  46  25  30  12
 21  27   8  37  16  47  25  64  40  75  51  82  59  86  62  83  59  71  46  63  37  44  23  29  10
 22  30  10  38  17  48  25  64  39  75  52  83  58  85  63  83  59  72  45  64  37  45  23  30  12
 23  30   9  38  18  50  27  64  40  75  51  82  59  86  62  83  60  69  44  61  38  45  24  32  13
 24  31   9  38  17  49  26  65  40  73  50  83  60  86  62  82  59  69  43  61  36  42  22  31  12
 25  31  12  38  17  49  27  67  42  74  51  84  59  87  63  83  58  72  44  59  36  43  22  30  11
 26  27   8  40  19  48  26  69  43  74  51  84  61  87  63  85  60  74  45  59  35  42  22  30  12
 27  26   7  40  20  53  30  68  43  73  51  85  61  86  62  85  60  72  44  60  35  39  21  31  13
 28  28   7  39  20  55  32  65  41  75  52  86  62  85  62  83  58  72  44  58  34  37  17  32  14
 29  29   8  44  17  52  29  66  42  75  53  86  62  86  61  84  59  72  45  58  34  36  19  32  14
 30  29   8 *** ***  52  31  67  42  76  53  85  62  86  62  84  60  72  45  58  35  39  19  29  11
 31  30   9 *** ***  54  31 *** ***  77  53 *** ***  86  61  82  59 *** ***  56  35 *** ***  30  11
