# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1277] CASTANA-EXP-FARM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia1277
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   3  47   3  40   5  51   7  40   5  35   9  32   8  37  13  34  10  37   6  35   3  36   2
  2  35   3  47   4  38   5  46   7  38   8  35   6  29  13  31  12  40  10  43   6  42   5  36   5
  3  41   5  36   6  41   5  45   7  41   6  39  10  38  12  32  11  37   8  36   3  34   5  34   4
  4  30   4  36   3  41   4  44   8  43   6  36   9  31  10  35   9  37  11  41   7  35   3  38   5
  5  35   3  40   5  37   4  54   5  35   6  42   8  32   9  32  10  33   8  37   4  37   4  35   3
  6  40   3  36   5  43   5  40   6  39   5  34   9  31  10  31   8  34  13  37   6  34   4  33   4
  7  35   5  36   4  43   3  55   6  45   5  37   9  31  14  39   8  41  13  42   7  37   4  41   4
  8  40   6  41   5  41   4  41   3  50   9  35   7  30  12  31  11  35   9  36   4  40   5  35   5
  9  31   6  38   3  36   6  40   7  36   4  36   7  31  12  36   6  36   9  41   7  36   3  35   4
 10  37   8  35   3  40   5  47   3  44   8  39  12  32  10  32   9  39   7  46   7  38   3  45   4
 11  41   5  49   4  38   3  47   3  35   3  33   2  31  10  32   8  36   8  40   6  35   4  49   3
 12  39   3  44   5  42   5  53   6  37   6  37   8  28  10  36   8  35   7  38   7  35   3  36   4
 13  38   4  43   6  37   4  40   6  38  10  35  11  34  11  36   7  39   5  41   6  37   3  35   4
 14  36   4  34   6  43   6  47   2  37   5  34  11  34   9  33   9  37   8  44   5  40   5  40   4
 15  46   5  34   3  36   7  48   3  41   7  31  10  32   8  34  11  38   4  39   8  39   7  35   2
 16  47   6  38   5  42   5  45   3  47   5  37  10  34  12  32  10  40   4  37   7  35   5  43   6
 17  41   7  36   4  36   3  41   6  40   9  41   7  34  12  30   9  36   9  38   4  35   5  37   3
 18  54   4  48   3  42   2  42   8  36   4  38  10  32  13  30  11  39   8  40   6  34   3  36   4
 19  39   6  40   3  42   4  49   5  45  10  35  11  31  12  31  14  39   7  41   4  40   3  43   5
 20  48   5  43   5  43   6  41   5  40  11  37  12  33  12  35   8  36   7  55   5  36   2  33   3
 21  37   2  57   5  43   5  42   5  33   7  37  11  31   5  33  10  41   7  43   5  44   4  46   4
 22  44   4  44   3  40   5  39   9  37   9  36   7  34   9  37  14  42   6  37   5  42   7  35   4
 23  36   3  35   5  39  10  39   9  36   9  38   8  32   9  32   8  46   8  40   3  33   5  40   5
 24  43   5  46   6  45   4  42  11  37   9  33  12  33  11  33   3  41   7  44   5  36   2  36   4
 25  40   6  38   3  38   6  41   4  37   5  36  16  34  14  36   7  39  10  38   6  42   4  36   6
 26  44   5  41   3  49   1  43   8  33   9  34   5  35  13  35   8  37  10  40   8  34   4  36   7
 27  34   5  34   5  53   6  36   8  34   6  32  11  32   9  34  11  37  10  46   6  43   5  33   6
 28  43   6  37   4  40   6  48   7  34   6  38   9  34   8  34   8  42   8  46   4  40   3  39   3
 29  44   4  37   7  39   6  41   8  37   4  32   7  32  12  38   6  40   7  39   4  40   4  46   4
 30  43   5  **  **  45   6  39   5  38  10  36   6  30  11  36  10  44  11  39   5  36   5  40   2
 31  44   4  **  **  52   6  **  **  34   9  **  **  36  11  32  10  **  **  37   3  **  **  35   3
