# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7613] SHENANDOAH-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7613   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109           9    28 271          162
   1952   4    16 107          10     6 280          173
   1953   4    27 117          10    27 300          183
   1954   5     4 124          10    30 303          179
   1955   4     8  98          10    15 288          190
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    18 291          187
   1958   4    29 119          10    26 299          180
   1959   4    22 112          10    17 290          178
   1960   4    10 101          10    19 293          192
   1961   5     2 122          10    20 293          171
   1962   4    17 107          10    25 298          191
   1963   4    23 113          10    29 302          189
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    24 297          179
   1966   5     2 122          10    16 289          167
   1967   5     2 122          10    11 284          162
   1968   4    25 116          10     4 278          162
   1969   4     6  96          10    14 287          191
   1970   4    23 113          10    10 283          170
   1971   4     6  96          10    31 304          208
   1972   4     8  99          10    19 293          194
   1973   4    13 103          10    29 302          199
   1974   4     9  99          10     2 275          176
   1975   4    20 110          10    25 298          188
   1976   5     3 124          10     8 282          158
   1977   4     6  96          10    16 289          193
   1978   3    26  85          10     7 280          195
   1979   4    28 118          10     5 278          160
   1980   5     9 130           9    17 261          131
   1981   5    11 131           9    18 261          130
   1982   4    21 111          10    16 289          178
   1983   4    19 109           9    23 266          157
   1984   4    19 110           9    26 270          160
   1985   4    15 105          11     2 306          201
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10    11 284          189
   1988   4    18 109          10     5 279          170
   1989   4    19 109          10    19 292          183
   1990   4    17 107          10    10 283          176
   1991   4    10 100           9    19 262          162
   1992   4    23 114          10    17 291          177
   1993   4     6  96          10    10 283          187
   1994   4     9  99          10    25 298          199
   1995   4     5  95           9    22 265          170
   1996   4    23 114          10    31 305          191
   1997   5     1 121          10    27 300          179
   1998   4    17 107          11     6 310          203
   1999   4    18 108          10     4 277          169
   2000   4    12 103          10     6 280          177
   2001   4    18 108          10    26 299          191
   2002   4     5  95          10    13 286          191
   2003   4    10 100          10    17 290          190
   2004   4    14 105          10     2 276          171
             MEAN=108              MEAN=287     MEAN=179
