# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7669] SIDNEY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7669   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    24  83          11     1 305          222
   1952   4    10 101          10     7 281          180
   1953   4    18 108          10    27 300          192
   1954   4     4  94          10    31 304          210
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     9 314          199
   1957   4    13 103          10    25 298          195
   1958   3    21  80          11    25 329          249
   1959   4     9  99          11     5 309          210
   1960   3    26  86          10    20 294          208
   1961   4     1  91          11     3 307          216
   1962   4     2  92          10    25 298          206
   1963   3    14  73          11    13 317          244
   1964   3    30  90          11    20 325          235
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     2 306          195
   1967   3    18  77          10    28 301          224
   1968   4     5  96          11     8 313          217
   1969   3    30  89          10    27 300          211
   1970   4     4  94          11    15 319          225
   1971   4     1  91          11     6 310          219
   1972   4     4  95          10    19 293          198
   1973   4    10 100          11     5 309          209
   1974   3    24  83          11    24 328          245
   1975   4     4  94          11    13 317          223
   1976   3    16  76          10    17 291          215
   1977   3    22  81          11    12 316          235
   1978   3    17  76          11    14 318          242
   1979   4     6  96          11     7 311          215
   1980   3    11  71          10    29 303          232
   1981   3    20  79          10    23 296          217
   1982   4     6  96          11     4 308          212
   1983   3    28  87          11    23 327          240
   1984   3    20  80          11     2 307          227
   1985   3     5  64          11    19 323          259
   1986   3    21  80          11    10 314          234
   1987   4     3  93          11    10 314          221
   1988   3    18  78          10    28 302          224
   1989   3    21  80          11     2 306          226
   1990   4     8  98          11     7 311          213
   1991   3    31  90          10    30 303          213
   1992   4    23 114          11     6 311          197
   1993   4     2  92          10    30 303          211
   1994   4     7  97          11    29 333          236
   1995   4     5  95          11     3 307          212
   1996   4     7  98          11     2 307          209
   1997   4    14 104          10    27 300          196
   1998   3    16  75          12     1 335          260
   1999   3    15  74          12     1 335          261
   2000   3    28  88          11     8 313          225
   2001   3    28  87          11    28 332          245
   2002   4     5  95          11     1 305          210
   2003   4     9  99          11     6 310          211
   2004   3    22  82          11    12 317          235
             MEAN= 89              MEAN=310     MEAN=221
