# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1731] COLUMBUS-JCT-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia1731
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  52 -19  56 -15  73 -17  83  22  90  30  95  39 102  48 105  50 101  39  90  28  79  20  64   6
  2  58 -20  59 -26  72   0  87  20  89  31  90  39  96  47 102  53 101  40  95  24  75  12  68   0
  3  58 -15  63 -30  77   1  82  15  89  30  96  41  96  47 103  49  99  40  92  27  78  10  67  -5
  4  60 -15  56 -23  70 -10  79  14  91  30  95  45  98  47 100  48  97  35  88  28  77   5  72  -5
  5  56 -21  56 -20  68 -15  79  24  89  33  98  42 100  43  95  48  98  40  90  29  69  12  66   5
  6  57 -16  54 -16  71 -16  83   8  85  30  92  46 100  45  95  48  98  41  96  29  72  15  65  -6
  7  55 -20  59 -10  77  -3  80  15  88  30  96  46  98  47  99  47  99  38  84  20  75   2  58 -14
  8  65 -16  61 -12  76  -5  82  19  91  33  97  45  98  53 103  47  99  39  84  21  78  -2  64  -4
  9  54 -17  55 -25  76  -2  81  15  92  32  95  42  96  49  95  45 100  42  85  26  78  11  56 -16
 10  55 -24  62 -13  75   1  84  17  88  30  95  41  99  49 100  47  94  39  90  24  70  14  60 -10
 11  53 -16  66 -14  76   6  82  24  90  33  97  38  96  50  98  47  96  36  90  21  76   8  62 -18
 12  59 -25  67 -16  78   1  87  21  94  32  97  42  99  52 101  45  94  31  88  26  70  10  64 -14
 13  62 -10  61  -9  74   6  76  22  90  32  99  44 100  52  95  43  94  35  90  25  76   3  62 -12
 14  60 -25  68   1  74   2  86  21  91  35 100  45 100  47 102  47  91  36  87  27  76   0  62 -12
 15  59 -22  64  -8  74   7  86  25  88  32  97  47 103  49 104  48  97  38  90  23  72   2  58 -19
 16  56 -21  61 -15  72   1  88  25  89  34  97  40  98  50 105  48  93  37  86  22  75   9  58 -20
 17  55 -20  65 -17  76  10  86  23  89  33  98  41 101  50 105  48  95  40  88  23  74  -2  52  -8
 18  58 -21  64 -10  70   9  87  23  91  39  95  44  99  53 103  46  96  37  88  19  75   8  57 -19
 19  60 -21  63 -11  76   8  85  23  92  37  97  42  99  55 101  50  92  32  87  15  70  12  59 -21
 20  52 -22  64 -12  72   5  91  26  91  35 101  48 102  51 103  46  92  28  87  22  72  13  58 -11
 21  65 -22  61  -9  78   0  88  27  91  37 101  42 102  47  98  49  89  35  85  15  66   3  59 -21
 22  62 -16  67  -8  79  11  91  23  92  35  97  47 105  49  98  50  92  29  86  20  65   6  58 -20
 23  58 -20  60 -10  78   5  86  25  90  32  96  48  98  52  96  45  84  31  87  23  68   5  59 -24
 24  62 -12  68 -10  82   2  86  17  90  38 100  47 100  53  98  44  90  33  83  20  65   7  57 -20
 25  62 -11  70 -11  74   1  90  30  93  36 102  44  99  53  98  41  88  35  82  23  64   4  55 -16
 26  60 -12  64 -11  83   2  89  33  94  37  95  46 101  49  98  44  90  30  85  19  68  -6  54 -20
 27  62 -22  70  -3  78   9  88  30  92  35  96  47 102  49 101  47  91  35  77  19  69   5  57 -16
 28  49 -25  63  -8  82  11  90  32  92  37  97  47 104  53 100  39  98  32  75  20  63  -4  67 -10
 29  55 -21  70  -1  88  10  90  22  90  33  98  50 103  47  97  44  97  27  78  10  68  -8  66  -6
 30  57 -15 *** ***  82  11  88  31  92  40 100  51 103  45  99  46  92  29  78  18  67  -2  59  -9
 31  68 -23 *** ***  82  11 *** ***  94  42 *** *** 106  45 101  41 *** ***  83  20 *** ***  62 -18
