# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 01 Sep 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5131] MAQUOKETA-2-W
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# Low Temperature exceedence probabilities
# (On a certain date, what is the chance a temperature below a certain
#  threshold would have been observed)
 Date    <33  <29  <27  <23
 Aug 17    0    0    0    0
 Aug 19    0    0    0    0
 Aug 21    0    0    0    0
 Aug 23    0    0    0    0
 Aug 25    0    0    0    0
 Aug 27    0    0    0    0
 Aug 29    0    0    0    0
 Aug 31    0    0    0    0
 Sep 02    0    0    0    0
 Sep 04    0    0    0    0
 Sep 06    0    0    0    0
 Sep 08    0    0    0    0
 Sep 10    1    0    0    0
 Sep 12    2    0    0    0
 Sep 14    2    0    0    0
 Sep 16    5    0    0    0
 Sep 18    9    0    0    0
 Sep 20   14    0    0    0
 Sep 22   20    1    0    0
 Sep 24   26    2    0    0
 Sep 26   29    4    2    0
 Sep 28   39    5    3    0
 Sep 30   47    8    4    0
 Oct 02   57   12    7    1
 Oct 04   62   16   12    1
 Oct 06   70   23   18    2
 Oct 08   76   29   23    3
 Oct 10   80   32   27    6
 Oct 12   86   39   34    9
 Oct 14   90   47   36    9
 Oct 16   93   59   45    9
 Oct 18   94   67   49   14
 Oct 20   94   70   54   17
 Oct 22   94   71   58   20
 Oct 24   97   81   64   28
 Oct 26   97   84   69   34
 Oct 28   98   87   73   38
 Oct 30  100   90   80   45
 Nov 01  100   94   83   51
 Nov 03  100   95   90   59
 Nov 05  101   98   95   65
 Nov 07  101  101   97   73
 Nov 09  101  101  101   79
 Nov 11  101  101  101   83
 Nov 13  101  101  101   89
 Nov 15  101  101  101   92
 Nov 17  101  101  101   92
 Nov 19  101  101  101   95
 Nov 21  101  101  101   95
 Nov 23  101  101  101   97
 Nov 25  101  101  101   98
 Nov 27  101  101  101   98
 Nov 29  101  101  101  100
 Dec 01  101  101  101  100
 Dec 03  101  101  101  100
 Dec 05  101  101  101  100
 Dec 07  101  101  101  100
 Dec 09  101  101  101  100
 Dec 11  101  101  101  100
 Dec 13  101  101  101  100
 Dec 15  101  101  101  100
 Dec 17  101  101  101  100
 Dec 19  101  101  101  100
 Dec 21  101  101  101  100
 Dec 23  101  101  101  100
 Dec 25  101  101  101  100
 Dec 27  101  101  101  100
 Dec 29  101  101  101  100
