# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0608] BELLEVUE-L-AND-D-12
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia0608
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      0     50     75    202    150     27     25      0      0
 1952      0      0      0      8     29    253    337    159     69      6      0      0
 1953      0      0      0      0     54    210    274    220     72     23      0      0
 1954      0      0      0      4     16    270    309    176    112     24      0      0
 1955      0      0      0      3     57     84    454    357    112      4      0      0
 1956      0      0      0      0     56    278    236    243     42      8      0      0
 1957      0      0      0     16     17    164    331    219     45      0      0      0
 1958      0      0      0      2     33     59    160    226     64      8      0      0
 1959      0      0      0      0    104    186    202    366    130      0      0      0
 1960      0      0      0     21     11     91    214    239    127      2      0      0
 1961      0      0      0      0     25    149    198    223    113      7      0      0
 1962      0      0      0     18    129    162    165    190     40     32      0      0
 1963      0      0      0      2     28    212    265    176     70     38      0      0
 1964      0      0      0      6    102    201    318    163     81      0      0      0
 1965      0      0      0      0     61    103    216    189     57      6      0      0
 1966      0      0      0      0     22    159    314    149     42      1      0      0
 1967      0      0      0      1     32    162    184     75     27     14      0      0
 1968      0      0      0      2      8    190    241    255     36     39      0      0
 1969      0      0      0      0     50     86    275    247     76     25      0      0
 1970      0      0      0     26     93    175    294    228     91     12      0      0
 1971      0      0      0      0     20    275    168    169    152     40      0      0
 1972      0      0      0      0     81    127    219    258     91      0      0      0
 1973      0      0      0      0      0    191    290    275     75     23      0      0
 1974      0      0      0      8     21     82    337    151     30      0      0      0
 1975      0      0      0      0     85    205    285    279     34     20      0      0
 1976      0      0      0     15      9    162    290    169     45      4      0      0
 1977      0      0      0     27    154    150    362    151     71      0      0      0
 1978      0      0      0      0     80    159    263    233    166      2      0      0
 1979      0      0      0      0     65    156    224    231     81     16      0      0
 1980      0      0      0     13     49    130    374    290     96      0      0      0
 1981      0      0      0      5     29    161    273    193     46      0      0      0
 1982      0      0      0      0     82     54    293    188     80     15      0      0
 1983      0      0      0      1      4    206    398    388    106     11      0      0
 1984      0      0      0     11     22    220    230    291    111      4      0      0
 1985      0      0      0     55     66    139    279    141    164      0      0      0
 1986      0      0      3     21     17    150    314     91     65      0      0      0
 1987      0      0      0      7     94    196    356    229     38      0      0      0
 1988      0      0      0      0     38    203    311    363     76      2      0      0
 1989      0      0      0      1     38    104    278    172     32      6      0      0
 1990      0      0      0     33      5    152    209    169    119      9      0      0
 1991      0      0      0      7    123    206    226    185     91      3      0      0
 1992      0      0      0      0     34     59     95     56     42      0      0      0
 1993      0      0      0      0     27    106    180    194     10      4      0      0
 1994      0      0      0     15     17    196    187    126     93     10      0      0
 1995      0      0      0      0      1    207    275    390     37      2      0      0
 1996      0      0      0      0     35    155    131    167     52      2      0      0
 1997      0      0      0      0      0    144    230    114     45     50      0      0
 1998      0      0      3      0     66    159    231    232    103      1      0      0
 1999      0      0      0      0     31    174    367    143     44      0      0      0
 2000      0      0      0      0     41    104    189    214    121      7      0      0
 2001      0      0      0      5     62    139    287    244     34      1      0      0
 2002      0      0      0     32     34    203    368    213     99     16      0      0
 2003      0      0      0      9      1    109    233    301     62      0      0      0
 2004      0      0      0     11     46    123    187    109     80      2      0      0
 2005      0      0      0      5     10    265    276      0      0      0      0      0
 MEAN      0      0      0      7     45    161    262    211     75     10      0      0
