# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2999] FORT-DODGE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia2999
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   1  32   3  41   2  48   6  44   6  38   6  34   4  36   9  38  13  47   6  40   4  41   1
  2  29   2  47   2  38   4  43   5  38   5  38   7  34  11  39  10  40   8  45  11  37   4  31   2
  3  33   3  32   6  33   2  56   4  45   3  41   4  37  12  33   7  36  10  40   2  37   6  33   6
  4  33   5  48   2  38   4  56   6  44   6  38  12  35  10  32   5  44   5  49   4  36   4  35   4
  5  35   2  37   3  40   5  43   6  43   2  42   7  40  10  33   5  36   5  42   6  35   2  33   4
  6  34   2  33   2  39   3  49   8  41   5  39  12  36   6  40   6  33  10  46   9  38   4  47   4
  7  45   3  42   3  41   4  48   7  40   6  39   8  36  10  35   5  45   8  43   9  37   4  44   3
  8  37   7  37   4  37   5  40   5  40   3  40   8  33  10  35   9  38  10  39   7  38   5  32   4
  9  33   6  36   3  41   2  39   5  41   8  41   8  33  11  32  13  41   8  42   6  37   5  36   5
 10  40   4  41   3  39   3  44   2  40   6  35   7  36   9  33  11  38   6  40  11  35   3  37   1
 11  40   4  39   4  41   4  41   3  41   8  40   6  32   9  39  10  45   6  38   6  41   3  42   5
 12  47   3  39   4  34   4  43   4  39   6  34   4  29   8  34   8  51   8  43   9  46   3  49   5
 13  38   3  36   3  36   6  43   5  41   7  36  10  34   9  36   8  37   8  38   5  39   2  33   2
 14  32   2  33   4  50   4  38   3  45   7  35  11  34  11  37   8  38   6  40   7  43   6  43   1
 15  44   4  34   3  38   6  46   3  36   6  39   8  35   9  32  13  41   3  39   7  37   6  34   1
 16  43   5  39   3  43   3  43   5  46   6  37  12  36  11  37  10  43   6  39   5  34   4  37   4
 17  42   4  35   4  36   5  42   4  43   6  35  10  32  12  36   9  38  10  38   7  35   5  30   4
 18  45   5  43   3  35   3  39   7  42   6  35   6  34   9  34  11  38   8  46   5  34   4  36   4
 19  36   4  40   4  38   3  49   3  44   5  38   9  31  10  34  11  43   2  41   8  46   2  41   2
 20  40   7  40   4  37   6  43   7  41   9  35   9  31   9  34   9  42   8  48   5  31   3  31   4
 21  38   4  46   2  40   4  44   6  35   8  38   8  31   6  32  10  40   5  43   2  46   4  41   6
 22  45   3  44   4  44   6  43   5  38   6  38  10  34   7  40   7  38  11  38   4  40   4  34   5
 23  38   4  35   5  38   3  42   9  40   8  38   7  37   6  34   8  48   6  41   4  31   3  36   4
 24  41   4  44   4  52   5  40   6  37   7  34  10  38   7  34   8  43  10  47   7  33   3  44   3
 25  39   4  39   3  37   5  43   8  39   4  37  15  35  10  38   3  41   8  41   8  41   4  34   4
 26  39   5  43   3  47   4  37  11  37   4  36   9  34  10  37   7  41   7  43  10  33   2  34   4
 27  35   4  35   3  44   4  45   8  35   2  37   8  32   8  34  11  41   6  42   6  34   6  34   3
 28  47   5  37   5  41   5  45   6  37   5  42  13  34  10  39  10  42   6  41   3  37   2  51   1
 29  40   3  35   5  44   5  45   9  37   5  33   8  37   9  35   7  41   7  40   6  39   3  37   3
 30  35   6  **  **  41   8  43   6  35   6  34   8  30  12  39  10  45   7  40   2  39   4  37   1
 31  45   3  **  **  40   4  **  **  38  12  **  **  35   8  39  11  **  **  40   4  **  **  34   1
