# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1833] CORNING
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia1833
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      9     32     75    255    241     22     27      0      0
 1952      0      0      0     10     44    328    309    180    132      1      0      0
 1953      0      0      0      1     65    288    349    280    121     68      0      0
 1954      0      0      0     29     23    285    503    278    156     22      0      0
 1955      0      0      0     21     63    142    493    408    184      7      0      0
 1956      0      0      0     19     95    288    269    294    106     29      0      0
 1957      0      0      0      2     23    135    438    316     21      0      0      0
 1958      0      0      0      4     55    123    187    277     94     13      0      0
 1959      0      0      0      2     86    205    239    350     98      0      0      0
 1960      0      0      0     19     16     94    223    244    107      5      0      0
 1961      0      0      0      7     22    156    289    239     75      0      0      0
 1962      0      0      0     13    152    168    261    257     61     39      0      0
 1963      0      0      0     11     55    292    356    234     76     77      0      0
 1964      0      0      0     10    109    165    356    161     88      3      0      0
 1965      0      0      0      6     98    118    198    164     25     12      0      0
 1966      0      0      0      1     40    142    378    160     50     10      0      0
 1967      0      0      3      1     61    117    219    171     37     23      0      0
 1968      0      0      0      4     19    201    270    239     43     32      0      0
 1969      0      0      0      0     67    101    320    273     58     19      0      0
 1970      0      0      0     21     94    164    346    301    122      9      0      0
 1971      0      0      0      4     14    306    233    210    154     34      0      0
 1972      0      0      0      0     53    169    261    246    116      3      0      0
 1973      0      0      0      0     17    179    248    273     56     15      0      0
 1974      0      0      0      2     35    116    450    182     29      0      0      0
 1975      0      0      0      1     57    140    258    363     38     20      0      0
 1976      0      0      0     12     18    121    274    225     73     13      0      0
 1977      0      0      0     16     86    183    379    162     55      0      0      0
 1978      0      0      0      0     43    165    256    228    175      2      0      0
 1979      0      0      0      0     36    141    208    193     61      7      0      0
 1980      0      0      0     19     42    178    435    299     86      3      0      0
 1981      0      0      0     20     27    200    314    163     55      0      0      0
 1982      0      0      0      0     19     60    248    119     49     21      0      0
 1983      0      0      0      0     11    179    408    458    126     14      0      0
 1984      0      0      0      3     20    205    261    340     99      2      0      0
 1985      0      0      0     32     41     96    286     88    132      0      0      0
 1986      0      0     11     14     36    248    342    115    121      0      0      0
 1987      0      0      0     20     85    247    328    203     37      0      0      0
 1988      0      0      0      0     66    301    330    389     86      0      0      0
 1989      0      0      5     49     44    120    331    220     51      4      0      0
 1990      0      0      0     16      3    209    269    244    191      8      2      0
 1991      0      0      4     13    119    236    281    234    133      7      0      0
 1992      0      0      0      1     40     91    166     92     60      7      0      0
 1993      0      0      0      0     11    136    242    267     15     15      0      0
 1994      0      0      0     13     49    206    189    174     85     11      0      0
 1995      0      0      0      0      1    154    314    391     68     12      0      0
 1996      0      0      0      2     40    196    216    203     65      6      0      0
 1997      0      0      0      0      8    185    324    220    105     58      0      0
 1998      0      0      0      3     86    157    322    289    210      6      0      0
 1999      0      0      0      0     22    163    379    200     73      3      0      0
 2000      0      0      1      1     81    149    249    336    147     13      0      0
 2001      0      0      0     14     47    148    361    297     61      6      0      0
 2002      0      0      0     10     29    249    388    252    132     15      0      0
 2003      0      0      0     22      4    116    306    359     57      8      0      0
 2004      0      0      0     13     73     96    191    123    116      1      0      0
 2005      0      0      0      7     24    266    357      0      0      0      0      0
 MEAN      0      0      0      9     47    176    303    245     89     13      0      0
