# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 01 Sep 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7147] ROCK-RAPIDS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# Low Temperature exceedence probabilities
# (On a certain date, what is the chance a temperature below a certain
#  threshold would have been observed)
 Date    <33  <29  <27  <23
 Aug 17    0    0    0    0
 Aug 19    0    0    0    0
 Aug 21    0    0    0    0
 Aug 23    0    0    0    0
 Aug 25    0    0    0    0
 Aug 27    0    0    0    0
 Aug 29    0    0    0    0
 Aug 31    0    0    0    0
 Sep 02    0    0    0    0
 Sep 04    0    0    0    0
 Sep 06    2    0    0    0
 Sep 08    2    0    0    0
 Sep 10    4    0    0    0
 Sep 12    5    0    0    0
 Sep 14    7    0    0    0
 Sep 16   13    1    0    0
 Sep 18   16    4    1    0
 Sep 20   22    7    3    0
 Sep 22   29   12    6    0
 Sep 24   41   15    8    0
 Sep 26   47   19   10    1
 Sep 28   56   25   13    3
 Sep 30   64   31   17    3
 Oct 02   70   36   22    4
 Oct 04   75   44   28    5
 Oct 06   78   50   36    6
 Oct 08   87   56   39   12
 Oct 10   90   62   48   17
 Oct 12   91   70   56   24
 Oct 14   93   73   60   25
 Oct 16   96   80   65   27
 Oct 18   97   81   67   34
 Oct 20   97   85   72   39
 Oct 22   98   88   77   44
 Oct 24   99   92   80   50
 Oct 26   99   95   84   58
 Oct 28  100   97   91   64
 Oct 30  100   99   93   71
 Nov 01  100   99   97   75
 Nov 03  100  100   99   82
 Nov 05  100  100   99   87
 Nov 07  100  100  100   91
 Nov 09  100  100  100   96
 Nov 11  100  100  100   99
 Nov 13  100  100  100   99
 Nov 15  100  100  100   99
 Nov 17  100  100  100   99
 Nov 19  100  100  100   99
 Nov 21  100  100  100   99
 Nov 23  100  100  100   99
 Nov 25  100  100  100   99
 Nov 27  100  100  100   99
 Nov 29  100  100  100  100
 Dec 01  100  100  100  100
 Dec 03  100  100  100  100
 Dec 05  100  100  100  100
 Dec 07  100  100  100  100
 Dec 09  100  100  100  100
 Dec 11  100  100  100  100
 Dec 13  100  100  100  100
 Dec 15  100  100  100  100
 Dec 17  100  100  100  100
 Dec 19  100  100  100  100
 Dec 21  100  100  100  100
 Dec 23  100  100  100  100
 Dec 25  100  100  100  100
 Dec 27  100  100  100  100
 Dec 29  100  100  100  100
