# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1319] CEDAR-RAPIDS-1
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1319   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    31 304          191
   1952   4    11 102          10     6 280          178
   1953   4    21 111          10    29 302          191
   1954   4    12 102          10    30 303          201
   1955   3    29  88          10    31 304          216
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    20 293          189
   1958   4    29 119          11     2 306          187
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    20 294          185
   1961   4    16 106          11     3 307          201
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10     9 283          183
   1965   3    31  90          10    24 297          207
   1966   5    10 130          10    17 290          160
   1967   4    24 114          10    19 292          178
   1968   4    15 106          10    25 299          193
   1969   3    31  90          10    14 287          197
   1970   4    10 100          10    16 289          189
   1971   4    15 105          11     4 308          203
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     5 309          206
   1974   4    24 114          10     2 275          161
   1975   4    13 103          10     2 275          172
   1976   4    12 103          10     8 282          179
   1977   4     6  96          10    16 289          193
   1978   3    27  86          11     7 311          225
   1979   4     7  97          10    13 286          189
   1980   4    16 107          10    12 286          179
   1981   4     6  96          10    19 292          196
   1982   4    21 111          10    22 295          184
   1983   4    20 110          11     5 309          199
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     6 280          165
   1989   5     6 126          10     4 277          151
   1990   4    18 108          10    22 295          187
   1991   4     1  91          10    19 292          201
   1992   4    12 103          10    17 291          188
   1993   4    17 107          10    10 283          176
   1994   4     7  97          11     1 305          208
   1995   4     5  95          10    22 295          200
   1996   4    10 101          10    31 305          204
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     4 308          225
   1999   3    26  85          10    18 291          206
   2000   4    12 103          10     7 281          178
   2001   4    18 108          10    17 290          182
   2002   4     6  96          10    16 289          193
   2003   4    10 100          10     2 275          175
   2004   4    13 104          10    17 291          187
             MEAN=102              MEAN=292     MEAN=190
