# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0385] AUDUBON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0385   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    24 297          190
   1952   4    10 101          10     6 280          179
   1953   4    20 110          11     1 305          195
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10    15 288          201
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    31 304          185
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    19 293          192
   1961   5     2 122          10    20 293          171
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     8  99          10    10 284          185
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     1 305          194
   1967   4    24 114          10    28 301          187
   1968   4     5  96          11     8 313          217
   1969   3    31  90          10    27 300          210
   1970   4     4  94          11    15 319          225
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   4     8  98          11    13 317          219
   1975   4     4  94          11    13 317          223
   1976   3    17  77          10    16 290          213
   1977   4     6  96          11    11 315          219
   1978   3    18  77          11    14 318          241
   1979   4     6  96          10    13 286          190
   1980   3    21  81          10    12 286          205
   1981   3    23  82          10    22 295          213
   1982   4     9  99          10    21 294          195
   1983   4    18 108          11    23 327          219
   1984   3    23  83          11     2 307          224
   1985   4     9  99          11    10 314          215
   1986   4    22 112          11     5 309          197
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10     5 279          169
   1989   4    15 105          10    20 293          188
   1990   4    17 107          10    25 298          191
   1991   3    30  89          10     7 280          191
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    31 304          209
   1994   4     7  97          10    26 299          202
   1995   4     5  95          10    22 295          200
   1996   4    23 114          10    31 305          191
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     6 310          227
   1999   3    27  86          10     4 277          191
   2000   4     9 100          10     7 281          181
   2001   4    19 109          10    17 290          181
   2002   4     5  95          10    16 289          194
   2003   4    10 100          10     2 275          175
   2004   4    13 104          11     3 308          204
             MEAN= 99              MEAN=298     MEAN=199
