# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2864] FAYETTE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia2864   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     5 279          177
   1953   4    21 111          10    27 300          189
   1954   4    12 102          10    18 291          189
   1955   3    29  88          11     3 307          219
   1956   4    30 121          10     9 283          162
   1957   4    15 105          10    20 293          188
   1958   4    29 119          10    29 302          183
   1959   4    22 112          11     5 309          197
   1960   4    18 109          10    20 294          185
   1961   4    13 103          11     3 307          204
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10     9 283          183
   1965   3    30  89          10    13 286          197
   1966   5    10 130          10    17 290          160
   1967   4    11 101           9    29 272          171
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    23 296          206
   1970   4    10 100          10    16 289          189
   1971   4    10 100          11     4 308          208
   1972   4    25 116          10    15 289          173
   1973   4    13 103          11     5 309          206
   1974   4    24 114           9    22 265          151
   1975   4    13 103          10     2 275          172
   1976   3    22  82          10     8 282          200
   1977   4     6  96          11    11 315          219
   1978   3    27  86          10    28 301          215
   1979   4    10 100          10    26 299          199
   1980   4    11 102          10    12 286          184
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    21 294          183
   1983   4    20 110          10    13 286          176
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    12 286          176
   1989   4    13 103          10     4 277          174
   1990   4    18 108          10    19 292          184
   1991   4     1  91          10     7 280          189
   1992   4    13 104          10    17 291          187
   1993   4    21 111          10    10 283          172
   1994   4     8  98          11     1 305          207
   1995   4     5  95          10    22 295          200
   1996   4    11 102          10    19 293          191
   1997   4    18 108          10    22 295          187
   1998   3    25  84          11     5 309          225
   1999   3    27  86          10    24 297          211
   2000   4    13 104          10     7 281          177
   2001   4    19 109          10    17 290          181
   2002   4     6  96          10    16 289          193
   2003   4    11 101          10     2 275          174
   2004   4    14 105          10     5 279          174
             MEAN=102              MEAN=292     MEAN=190
