# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4049] INDEPENDENCE-2-W
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4049   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    31 304          191
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    27 300          190
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    24 297          200
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    20 293          189
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    10 101          10    20 294          193
   1961   4    29 119          10    20 293          174
   1962   4    16 106          10    24 297          191
   1963   5     1 121          11     1 305          184
   1964   4    14 105          10     8 282          177
   1965   5    29 149          10    11 284          135
   1966   5    10 130          10    17 290          160
   1967   4    24 114           9    29 272          158
   1968   4     6  97          10    25 299          202
   1969   4     1  91          10    14 287          196
   1970   4    10 100          10    16 289          189
   1971   4    24 114          10     7 280          166
   1972   4     9 100           9    30 274          174
   1973   4    13 103          10    30 303          200
   1974   4    24 114           9    22 265          151
   1975   4    21 111           9    13 256          145
   1976   5     8 129           9    24 268          139
   1977   4     8  98          10    13 286          188
   1978   5     6 126          10     8 281          155
   1979   4    10 100          10    13 286          186
   1980   5     9 130          10     5 279          149
   1981   4    15 105          10     2 275          170
   1982   4    21 111          10    21 294          183
   1983   4    20 110           9    23 266          156
   1984   4     6  97           9    26 270          173
   1985   4     9  99           9    27 270          171
   1986   4    22 112          10    15 288          176
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   5     6 126           9    23 266          140
   1990   4    18 108          10    19 292          184
   1991   4     1  91           9    20 263          172
   1992   4    12 103          10    17 291          188
   1993   4    10 100          10    10 283          183
   1994   4     7  97          11     1 305          208
   1995   4     5  95          10    15 288          193
   1996   4    27 118          10    19 293          175
   1997   4    17 107          10    22 295          188
   1998   3    24  83          10    22 295          212
   1999   3    26  85          10    18 291          206
   2000   4    12 103          10     7 281          178
   2001   4    18 108          10    17 290          182
   2002   4     7  97          10    14 287          190
   2003   4    23 113           9    29 272          159
   2004   5     4 125          10     5 279          154
             MEAN=108              MEAN=284     MEAN=176
