# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0608] BELLEVUE-L-AND-D-12
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia0608
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1482   1183   1061    610    134     47      6     18    153    398   1034   1306
 1952   1337    985   1026    467    219     18      1     16    123    585    753   1124
 1953   1230   1002    903    624    212      8      5      4    115    294    702   1130
 1954   1336    808    985    397    343     35      0      8     81    415    741   1138
 1955   1320   1161    957    301    130     51      0      4     90    369    915   1339
 1956   1301   1140    963    565    190     27      2     21    123    208    782   1104
 1957   1501    940    908    452    209     28      1      5    151    495    829   1030
 1958   1336   1336    948    473    164     61     13     20    109    324    707   1409
 1959   1546   1247    982    507    124     14      6      0    101    502   1037    996
 1960   1290   1242   1342    433    227     38      6      5     92    434    756   1268
 1961   1371    927    867    657    279     34      7      2    149    346    799   1335
 1962   1540   1214   1064    527    104     39     12      6    180    320    809   1273
 1963   1704   1316    821    400    218     22      1     23     95    134    663   1571
 1964   1223   1106    957    439     83     41      4     34    133    472    670   1316
 1965   1410   1202   1180    564    121     26      1     28    127    365    736    982
 1966   1568   1147    814    583    315     39      0     13    152    433    754   1215
 1967   1258   1310    906    477    343     23     38     45    180    462    882   1118
 1968   1360   1232    701    419    235     28      7     17    103    384    794   1233
 1969   1473   1072   1049    443    194     96      1      0    112    491    821   1249
 1970   1623   1170    994    464    145     27      3      2    107    370    817   1202
 1971   1557   1181    999    481    270      2     19      5     97    203    774   1065
 1972   1446   1311    997    588    177     56     18     13     87    476    860   1332
 1973   1231   1029    666    517    262      4      0      0    101    253    759   1268
 1974   1370   1156    863    440    271     51      0     18    194    387    766   1129
 1975   1276   1155   1150    631    132     33     15      4    202    340    623   1087
 1976   1377    928    773    423    248     11      2     12    152    543   1026   1450
 1977   1788   1095    692    296     71     29      2     22     62    449    821   1352
 1978   1652   1426   1059    467    216     23      1     11     63    443    805   1304
 1979   1781   1455    960    600    217     20      5     21     94    399    831   1056
 1980   1324   1304   1036    481    136     29      0      0     96    514    772   1201
 1981   1298   1049    791    329    227      5      7      9    118    456    750   1255
 1982   1697   1237    999    609     76     68      0     25    141    366    832   1003
 1983   1213    968    864    609    255     19      3      0    123    373    728   1596
 1984   1443    939   1074    496    245      2      7      6    161    330    807   1108
 1985   1584   1233    752    347     86     42      0     14    149    373    942   1647
 1986   1400   1248    839    424    164     25      7     51     95    457    967   1169
 1987   1260    931    803    443    165     16      3     40    123    626    708   1097
 1988   1575   1333    898    536    141     31      3     20     84    613    806   1211
 1989   1147   1391   1001    574    315     43      0     14    192    413    911   1562
 1990   1099   1073    818    559    309     43      9      9    151    548    732   1374
 1991   1601   1111    879    475    180     14     12      6    230    497   1045   1216
 1992   1281   1019    906    633    276     77     31     92    219    516    937   1268
 1993   1407   1231   1066    676    215     95      0     22    279    544    928   1236
 1994   1725   1453    937    532    286     45      6     28    100    350    750   1087
 1995   1429   1159    875    636    271     23     12      2    203    449   1062   1302
 1996   1473   1286   1143    617    338     53     11      3    160    434   1060   1344
 1997   1587   1115    888    636    385     30     19     17    102    458    938   1138
 1998   1218    811    912    486    110     77      2      0     50    399    714   1047
 1999   1518    912    982    444    172     46      2     14    180    465    672   1226
 2000   1375   1048    716    542    180     54      5      1    161    340    906   1666
 2001   1391   1244   1047    409    172     93      5      5    154    468    531   1055
 2002   1121    956   1041    542    304     28      0      3     83    531    856   1128
 2003   1407   1254    974    499    274     69      0      0    157    433    799   1097
 2004   1432   1202    761    462    193     38     11     53     73    401    699   1176
 2005   1365    959    942    374    289      5      5      0      0      0      0      0
 MEAN   1419   1144    937    502    211     36      6     15    132    419    817   1233
