# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6305] OSAGE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia6305
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  23   9  24   7  35  17  48  30  64  42  73  52  82  60  82  60  77  55  69  45  52  34  34  19
  2  25   8  24   5  35  18  51  31  66  42  73  52  82  61  82  62  78  57  68  44  50  33  34  19
  3  23   6  23   5  35  18  50  30  65  43  75  52  81  60  82  61  78  57  67  44  49  31  34  19
  4  22   5  26   6  35  18  49  30  68  45  77  54  81  62  80  61  77  55  65  42  48  29  34  18
  5  23   4  25   7  35  19  51  31  67  46  77  55  81  60  80  60  76  54  64  42  47  29  34  17
  6  22   5  25   8  36  17  53  32  66  43  77  56  81  60  81  60  76  55  63  42  47  29  30  14
  7  20   2  25   7  34  15  53  33  66  44  77  57  83  61  81  60  78  55  62  41  47  28  30  15
  8  22   3  25   8  35  17  51  32  67  45  77  56  82  62  80  61  76  54  63  41  47  28  28  15
  9  22   5  27   8  37  18  52  31  66  45  77  56  82  62  80  60  76  55  61  40  45  28  28  13
 10  21   3  28  12  37  20  53  32  68  45  78  56  81  60  80  59  75  52  62  40  46  27  29  12
 11  23   5  27   9  39  22  54  33  68  46  78  58  82  62  79  58  75  51  63  41  45  27  28  12
 12  24   7  28  10  39  22  54  34  68  45  79  58  82  62  80  58  75  52  63  40  43  27  28  12
 13  25   8  29  12  38  23  55  35  69  46  80  58  82  62  80  59  72  52  63  41  44  28  27  12
 14  25   9  30  11  40  23  56  36  69  47  80  59  82  62  80  59  71  50  64  42  44  27  28  13
 15  23   5  29  12  39  21  59  35  71  48  78  57  82  61  80  59  70  49  62  40  45  27  27  12
 16  23   4  29  11  40  22  59  37  71  48  78  57  83  62  81  60  70  49  62  40  45  26  28  11
 17  24   6  30  12  40  23  60  37  72  49  79  57  84  63  81  59  71  49  61  39  44  28  27  11
 18  23   6  32  16  40  23  59  37  72  50  78  59  84  64  81  59  72  51  58  37  44  27  27  11
 19  23   5  31  15  40  25  60  39  72  49  80  58  83  63  80  59  72  51  57  36  43  25  27  11
 20  22   4  32  15  40  25  60  41  73  49  79  58  81  62  79  58  68  48  59  37  40  24  25   9
 21  24   6  31  14  41  24  61  39  73  50  80  58  82  62  79  58  67  47  59  38  39  22  25   9
 22  26   8  31  14  43  24  61  38  72  51  80  58  82  63  79  58  66  45  60  39  39  22  26  10
 23  25   6  32  16  44  25  61  39  72  50  79  58  81  62  78  59  65  44  57  38  38  22  26  11
 24  24   6  32  15  43  24  62  39  71  50  80  58  82  61  79  58  67  44  57  36  38  20  25   9
 25  23   6  32  14  43  25  64  41  70  50  81  60  83  62  80  58  69  45  56  36  38  22  23   8
 26  21   4  34  16  44  26  65  41  70  51  82  60  82  62  79  60  70  45  57  35  36  21  25   8
 27  21   4  34  18  47  27  64  41  71  51  82  61  82  62  80  60  69  45  58  36  34  19  26  10
 28  22   5  34  17  48  29  63  40  72  52  82  61  82  61  80  59  67  44  54  35  31  16  27  10
 29  22   5  34  15  45  29  63  42  73  53  82  61  82  60  80  59  68  45  55  34  33  16  26  10
 30  23   3 *** ***  48  30  64  42  74  53  82  60  81  61  79  59  68  45  55  35  33  17  25   8
 31  25   4 *** ***  50  31 *** ***  75  53 *** ***  82  60  78  58 *** ***  53  35 *** ***  25   9
