# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5198] MARSHALLTOWN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia5198
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1465   1160   1174    607    109     59      6      6    180    419   1033   1398
 1952   1405    975   1012    464    210      9      0     13     96    578    833   1203
 1953   1311   1066    881    656    216     11      2      1    107    274    710   1146
 1954   1439    822   1043    372    304     38      0      4     73    426    731   1158
 1955   1391   1228    971    283    118     47      0      3    103    400   1037   1362
 1956   1429   1214    955    547    170     19      0     23    138    236    872   1185
 1957   1565   1000    891    484    216     20      0      3    148    489    915   1083
 1958   1272   1372    973    487    142     54      9     28    104    322    741   1382
 1959   1562   1253    937    486    139     15      8      0    145    527   1096    993
 1960   1375   1311   1366    434    172     30      2      2    132    432    770   1312
 1961   1411   1044    902    644    263     26      0      6    179    334    817   1382
 1962   1602   1243   1128    542     89     34     15      4    200    378    787   1260
 1963   1735   1324    788    416    211      6      1     19     74    112    672   1559
 1964   1203   1077   1060    463     84     32      0     46    142    477    709   1351
 1965   1494   1288   1273    536    107      6      0     32    184    381    727    973
 1966   1655   1172    764    582    300     32      0     29    165    413    812   1271
 1967   1299   1212    803    439    328     15     25     44    160    471    913   1145
 1968   1393   1243    660    403    290     21      5     12    137    389    880   1287
 1969   1526   1129   1168    416    162     71      1      0     93    522    798   1296
 1970   1705   1103   1031    456    120     22      5      2    132    417    846   1270
 1971   1595   1223   1013    449    256      1     20     12    121    266    789   1148
 1972   1498   1406    927    536    167     45     16     20    122    521    957   1454
 1973   1361   1051    677    546    232      2      7      5    149    235    800   1350
 1974   1417   1129    892    423    270     34      0     35    224    443    839   1230
 1975   1415   1253   1250    671    144     31     14      9    224    393    702   1204
 1976   1460    979    873    392    240     12      7     23    153    630   1049   1525
 1977   1829   1098    700    335     63     14      0     42    122    495    903   1410
 1978   1794   1537   1093    505    235     29      1     15     80    495    856   1393
 1979   1863   1557   1045    599    240     39      7     31    113    471    873   1149
 1980   1371   1376   1048    492    201     22      0      5    138    579    841   1311
 1981   1374   1087    847    384    261      6     16     22    156    565    768   1339
 1982   1839   1315   1024    647    117     85      0     20    167    408    896   1123
 1983   1270   1022    884    671    309     40      0      0    160    475    805   1773
 1984   1501    959   1118    539    270      5      7      9    199    397    825   1211
 1985   1607   1293    767    396    135     79      3     42    189    490   1090   1733
 1986   1374   1297    837    413    165     12      1     51     86    453   1035   1243
 1987   1300    923    792    418    103     15      7     62    120    613    719   1149
 1988   1569   1376    859    520     84     12      3     18     82    626    839   1242
 1989   1113   1466    952    490    240     48      0     11    181    413    963   1613
 1990   1088   1054    771    537    270     30      8      2    116    464    715   1397
 1991   1619   1004    791    409    141      0      2      9    188    464   1077   1153
 1992   1180    965    804    555    197     35     19     64    176    461    977   1309
 1993   1477   1302   1063    581    181     58      1      9    226    490    907   1210
 1994   1770   1352    840    496    176     27      4     30    100    366    753   1186
 1995   1477   1135    847    604    242     34      8      0    188    464   1042   1273
 1996   1538   1240   1063    559    283     46      2      1    175    423   1052   1399
 1997   1554   1113    843    575    308      6      7      8     95    460    945   1165
 1998   1310    855    999    446     80     88      0      0     47    373    735   1093
 1999   1522    904    929    463    171     34      0      7    184    476    669   1217
 2000   1410    980    718    508    145     47      9      3    143    333    961   1751
 2001   1398   1337   1147    390    176     72      2     13    186    511    520   1046
 2002   1117   1026   1070    538    295     22      2     19    124    597    929   1154
 2003   1462   1325    994    485    242     47      2      0    192    435    889   1145
 2004   1495   1246    778    493    203     52     18     73     75    439    755   1221
 2005   1469    975    945    361    261      3      7      0      0      0      0      0
 MEAN   1467   1171    945    494    197     31      5     18    142    439    855   1284
