# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1541] CLARION
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia1541
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   3  47   1  42   3  48   4  46   4  40   9  32   5  36   9  37  13  45   7  41   4  38   1
  2  30   1  48   5  40   4  40   2  42   5  41   9  32  17  32   9  37  10  45  12  39   4  32   2
  3  33   3  39   6  38   3  59   5  46  -1  43   8  40   8  32  10  38   5  45   1  39   5  34   4
  4  32   5  43   4  46   3  55   4  48   0  35  10  33   9  31   4  40   8  53   4  39   3  35   6
  5  34   2  35   4  39   4  42   6  37   3  45  11  37   7  36   4  36   3  41   6  34   3  33   3
  6  38   1  34   5  41   6  45   5  46   7  37   8  34   9  33   8  36  13  42   9  31   4  45   5
  7  44   2  40   2  44   5  40   6  42   7  34   9  39   9  37   5  45   8  41   5  41   3  40   1
  8  38   4  40   3  39   3  44   3  41   3  42   7  34  12  35   9  39  10  42   7  38   4  42   2
  9  36   3  39   3  42   6  43   4  42   5  46   9  35   8  34  12  44   8  42   5  38   4  35   3
 10  34   5  36   4  35   3  47   3  42  10  37   6  39  12  46  12  45   5  50   6  36   3  36   1
 11  40   3  36   5  41   3  44   4  38   6  37   6  30   9  36  12  37   8  42   7  44   2  37   5
 12  39   2  43   3  34   3  45   5  43   7  34   3  33   9  36  10  51   9  51   6  42   2  35   3
 13  42   5  43   4  35   3  43   4  48   4  35  11  33  12  38   8  39   8  42   4  37   3  40   3
 14  33   6  39   5  35   3  41   4  42   6  37  10  35   9  36   7  38   8  48   5  37   4  31   2
 15  40   4  39   3  41   4  45   3  44   9  36   7  37   8  32   9  41   5  41   7  36   3  46   2
 16  41   4  44   4  42   3  45   3  47   4  32  11  38  10  37  11  42   7  38   4  36   6  52   4
 17  31   3  37   5  40   3  46   4  43   7  35  11  30  11  38   8  41   9  38   5  33   3  38   4
 18  45   4  38   3  35   4  44   5  44   5  32   8  29  10  32   7  39   6  48   4  36   3  39   5
 19  38   5  40   3  31   3  50   6  43   3  37   5  30  11  31   9  41   5  43   7  43   3  39   4
 20  38   3  42   4  34   3  46   8  42   9  35   7  30   6  39   7  38   7  48   3  43   4  31   4
 21  36   5  45   4  40   4  42   6  38   9  38   9  33   7  35   8  40   9  46   2  47   5  41   3
 22  42   3  40   4  39   3  38   6  39   8  39  10  32   4  41   7  42   6  45   5  46   5  34   5
 23  35   4  39   5  47   4  51   5  41   6  37   7  31   8  32   6  44   5  41   4  34   2  35   3
 24  38   5  50   3  50   4  42   6  35   9  35  11  39   6  37   8  40   7  49   4  33   3  48   4
 25  40   2  39   0  39   3  40   7  42   4  40  14  33  12  34   5  41   9  41   6  40   3  33   4
 26  33   6  36   6  52   5  36   5  36   3  33  10  33  11  37   4  40  10  42   7  36   4  41   4
 27  37   4  43   3  38   3  42   7  39   5  37  13  35  11  36   6  42   6  45   5  37   4  37   4
 28  43   5  39   7  45   4  40   4  37   8  38  13  33  10  39   5  41   6  39   7  37   3  50   2
 29  38   4  33   7  43   3  49   8  38   4  38   4  37   9  37   9  45   5  42   6  37   2  47   2
 30  37   4  **  **  48   6  52   4  34   8  34   6  32  14  36  12  44   7  38   5  38   4  33   3
 31  44   5  **  **  47   4  **  **  35  12  **  **  38   6  39   9  **  **  41   3  **  **  34   2
