# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3487] GRUNDY-CENTER
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia3487   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   5    11 131          10    31 304          173
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4     8  98          10    31 304          206
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    11 101          10    12 285          184
   1960   4    10 101          10    19 293          192
   1961   4    16 106           9    28 271          165
   1962   4    17 107          10    24 297          190
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     6 280          180
   1965   4     9  99          10    13 286          187
   1966   5    10 130          10     1 274          144
   1967   4    24 114          10    19 292          178
   1968   4     5  96          10    25 299          203
   1969   4     1  91          10    14 287          196
   1970   4    11 101          10    16 289          188
   1971   4    14 104          11     4 308          204
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     5 309          206
   1974   4    24 114          10     2 275          161
   1975   4     5  95          10     2 275          180
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10    16 289          192
   1978   3    26  85          10    28 301          216
   1979   4    10 100          10    14 287          187
   1980   4    11 102          10    28 302          200
   1981   4    15 105          10    19 292          187
   1982   4    12 102          10    22 295          193
   1983   4    19 109          11    17 321          212
   1984   3    25  85           9    29 273          188
   1985   4     9  99          11     5 309          210
   1986   4    23 113          11     2 306          193
   1987   4     5  95          10    11 284          189
   1988   4    20 111          10     5 279          168
   1989   4    13 103          10     4 277          174
   1990   4    19 109          10    19 292          183
   1991   3    31  90          10     7 280          190
   1992   4    13 104          10    17 291          187
   1993   4    10 100          10    31 304          204
   1994   4     8  98          10    26 299          201
   1995   4     5  95          10    22 295          200
   1996   4    10 101          10     9 283          182
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     5 309          225
   1999   3    27  86          10    18 291          205
   2000   4    13 104          10     7 281          177
   2001   4    19 109          10    17 290          181
   2002   4     6  96          10    16 289          193
   2003   4    10 100          10     2 275          175
   2004   5     4 125          10    17 291          166
             MEAN=102              MEAN=291     MEAN=189
