# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6327] OSKALOOSA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia6327
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1365   1063   1080    554    117     41      1      5    130    368    932   1316
 1952   1248    930    954    413    167      4      1      9     70    510    733   1093
 1953   1222    940    821    570    193      5      1      0     69    226    657   1061
 1954   1332    754    948    329    272     41      0      2     46    387    708   1114
 1955   1348   1166    900    274    116     43      0      1     63    334    951   1260
 1956   1339   1101    860    500    112     14      0     15     90    140    766   1093
 1957   1471    908    834    420    152     11      0      2    128    448    820   1009
 1958   1255   1355    915    436    120     37      8     28     85    316    669   1287
 1959   1508   1105    855    451    125     14      9      0    120    463   1000    950
 1960   1286   1268   1318    382    155     18      0      0     84    351    683   1179
 1961   1298    948    779    566    229     20      0      4    142    287    739   1314
 1962   1536   1129   1038    479     34     21      7      1    139    306    724   1202
 1963   1655   1243    705    338    166      5      0     15     53     95    626   1502
 1964   1088   1049    903    389     51     21      0     22    111    421    631   1240
 1965   1368   1138   1208    426     75      2      0     18    108    321    688    886
 1966   1531   1077    704    502    240     23      0     18    127    345    696   1169
 1967   1197   1129    733    375    262     11     14     12     95    403    821   1085
 1968   1296   1153    618    354    207     12      1      2     56    341    821   1243
 1969   1422   1011   1024    346    139     51      0      0     54    435    746   1223
 1970   1573   1026    950    401     94     11      2      0     90    343    777   1102
 1971   1475   1135    911    373    214      0     11      1    101    160    708   1048
 1972   1374   1204    822    446    134     20      7      5     68    428    862   1343
 1973   1289    987    591    471    175      0      0      0     55    205    695   1246
 1974   1321    983    742    320    188     27      0      4    165    300    744   1125
 1975   1259   1135   1066    517     93      8      5      0    156    269    613   1035
 1976   1259    770    731    327    199      5      0      3     99    523    959   1318
 1977   1702   1006    608    246     33      3      0      4     48    425    853   1287
 1978   1626   1427   1016    435    220      8      0      7     58    399    749   1213
 1979   1721   1385    919    571    183     12      5     10     61    342    799   1016
 1980   1258   1232    884    412    104      7      0      0     68    406    683   1115
 1981   1161    930    668    227    170      0      8     12     94    392    680   1189
 1982   1653   1109    900    493     52     31      0     11    140    315    802    972
 1983   1175    882    783    582    179      9      0      0    105    368    695   1648
 1984   1380    898   1078    515    233      0      3      5    147    326    705   1059
 1985   1495   1184    684    314     75     35      1      5    145    366    973   1605
 1986   1232   1214    716    354    140      2      0     34     55    366    932   1115
 1987   1210    838    706    339     74     11      2     34     78    537    667   1087
 1988   1367   1289    823    436     68      9      0     11     57    557    783   1156
 1989    999   1406    881    459    209     41      0      8    158    361    871   1545
 1990   1010    948    714    491    241     29      5      2     98    410    647   1312
 1991   1526    921    716    370    124      0      0      8    159    420   1019   1081
 1992   1103    901    738    511    180     27      3     49    163    410    913   1213
 1993   1347   1235    986    549    136     61      0     11    215    463    871   1159
 1994   1602   1230    794    450    163     22      2     23     93    350    706   1056
 1995   1408   1073    790    556    228     19      7      0    159    400    984   1220
 1996   1439   1188   1017    530    255     34      1      0    150    371    980   1290
 1997   1486   1056    774    574    294      2      8      8     80    470    905   1156
 1998   1234    793    987    467     95     75      0      0     41    361    696   1061
 1999   1463    857    911    434    163     43      0      6    162    415    566   1136
 2000   1314    901    674    453    124     46      4      2    123    298    939   1666
 2001   1353   1259   1086    346    170     66      0      4    158    461    479   1019
 2002   1083    968    980    510    270      8      0      9     70    527    900   1078
 2003   1412   1247    922    440    199     35      0      0    155    369    834   1079
 2004   1434   1190    726    417    166     35      5     56     52    398    680   1156
 2005   1382    912    907    352    233      1      5      0      0      0      0      0
 MEAN   1362   1076    862    433    160     21      2      9    104    371    779   1188
