# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0753] BLOOMFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0753   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    30  89          11     1 305          216
   1952   4    11 102          10     6 280          178
   1953   4    18 108          11     5 309          201
   1954   4     1  91          10    30 303          212
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   3    26  85          11    26 330          245
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    16 106          10    26 299          193
   1963   3    22  81          11     2 306          225
   1964   3    30  90          10    10 284          194
   1965   3    31  90          10    24 297          207
   1966   4     9  99          11     2 306          207
   1967   4    24 114          10    28 301          187
   1968   3    23  83          11     9 314          231
   1969   3    31  90          10    27 300          210
   1970   4     2  92          11    15 319          227
   1971   4     4  94          11     7 311          217
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11    14 318          234
   1975   4     5  95          11    14 318          223
   1976   3    17  77          10    17 291          214
   1977   4     6  96          11    12 316          220
   1978   3    27  86          11    19 323          237
   1979   4     6  96          11     3 307          211
   1980   3    14  74          10    26 300          226
   1981   3    20  79          10    23 296          217
   1982   4     9  99          11    13 317          218
   1983   4    18 108          11    29 333          225
   1984   3    13  73          11     2 307          234
   1985   3     6  65          11    20 324          259
   1986   3    21  80          11    10 314          234
   1987   4     3  93          10    25 298          205
   1988   3    18  78          10    30 304          226
   1989   4    10 100          11    16 320          220
   1990   4    12 102          11     7 311          209
   1991   3    30  89          11     2 306          217
   1992   4     2  93          11    15 320          227
   1993   3    18  77          10    31 304          227
   1994   4     7  97          11    16 320          223
   1995   4     4  94          11     3 307          213
   1996   4     9 100          11     1 306          206
   1997   4    14 104          10    27 300          196
   1998   3    24  83          11     6 310          227
   1999   3    26  85          11    30 334          249
   2000   4    12 103          11    14 319          216
   2001   3    28  87          12     1 335          248
   2002   4     5  95          10    20 293          198
   2003   4    10 100          11     6 310          210
   2004   3    23  83          11    12 317          234
             MEAN= 92              MEAN=308     MEAN=216
