# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4894] LOGAN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia4894
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  32   2  56   5  40   7  49   6  43   4  37  10  40   9  36  14  37   8  48   7  40   4  43   7
  2  36   2  48   4  43   4  44   8  40   5  37  11  32  12  36  14  36  11  47   5  42   6  37   4
  3  43   4  37   6  43   4  47   4  42   8  43   5  45  11  34  10  38   8  40   2  38   4  46   4
  4  32   4  41   4  42   5  46   8  45   3  40   9  33   7  36  12  43  12  45   5  42   5  40   5
  5  37   6  44   5  44   5  47   6  43   5  47  10  38  11  37  13  37  11  44   4  42   2  37   5
  6  37   4  37   5  47   5  52   4  42   8  41  10  43  10  32   6  39   7  45   7  40   4  37   5
  7  42   7  44   5  41   3  50   5  41   6  36   8  35   9  36   6  46  12  46   9  41   6  41   3
  8  45   6  39   3  46   2  47   3  50   5  37   8  33  11  37  10  39   9  40   6  44   2  36   3
  9  42   4  43   5  40   8  46   4  46   4  43   4  36  10  32  10  42   8  45   6  46   8  39   4
 10  45   6  44   4  40   5  49   7  41   7  42   9  39  10  32  14  44   9  49  10  37   4  40   5
 11  42   6  46   4  38   4  49   2  40   5  34   9  38   8  38  13  41  10  43   8  45   4  43   3
 12  41   3  41   3  44   4  50   4  42   6  35   6  33  10  34   8  49   4  47   9  42   4  36   3
 13  44   4  48   6  40   4  41   6  39   5  36   9  32  10  35   8  42   7  49   6  41   3  35   6
 14  36   4  38   4  48   5  47   4  36   8  35   9  32  13  34   6  39  10  41   7  47   4  47   3
 15  45   4  41   3  44   6  48   3  42   5  35   4  36  11  36  11  40   7  38   9  42   5  35   5
 16  46   3  45   8  41   6  43   6  42   6  39   3  37  10  34   9  44   4  47   3  44   7  43   6
 17  41   6  38   5  41   5  46   3  44  10  37  13  35  12  33   8  39   4  37   7  42   4  40   4
 18  53   6  45   3  42   2  44  10  39   8  43  12  31   9  33  15  43   8  47   9  41   3  44   2
 19  44   4  37   4  40   2  53   4  42   7  41  15  32   6  34  10  40   6  47   6  42   3  45   6
 20  47   5  42   3  43   5  51   6  46  13  41   9  37  13  41   4  45   6  52   8  43   2  32   4
 21  38   3  52   5  41   6  42   4  37   9  36  11  37   5  39  10  39   7  45   6  45   5  44   5
 22  45   4  42   3  41   7  36   6  38   9  40   9  35   5  38   8  48   7  45   7  43   4  37   4
 23  45   5  39   4  57   3  42   9  42  10  40   5  35  12  39   9  42   5  43   4  32   2  36   3
 24  46   4  46   7  50   5  39   9  38   6  36   7  35   7  38  10  43   8  42   4  37   5  40   4
 25  36   4  39   2  43   8  43   5  42   6  37   8  34  11  42  10  39   4  46   6  42   5  35   2
 26  41   5  42   6  52   4  44  13  34  10  38   4  34   8  38   5  45  10  45   8  34   3  34   5
 27  36   4  34   5  46   4  41   5  37   3  36   4  35   8  37  11  45   7  44   9  44   5  36   7
 28  43   5  41   5  48   4  49   6  39   6  33  14  33   9  41  10  45   8  47   9  40   2  37   5
 29  46   6  35   9  44   6  43   8  35   5  34  13  35  12  41  10  46   4  45   5  33   4  40   4
 30  36   5  **  **  46   4  49   5  34   8  36   3  36  11  44  11  52  10  44   5  36   5  41   1
 31  42   3  **  **  50   6  **  **  34   5  **  **  42  13  51   8  **  **  39   5  **  **  38   3
