# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4142] IOWA-FALLS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia4142
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      4     41     49    200    132     13     17      0      0
 1952      0      0      0      8     26    255    238    149     88      2      0      0
 1953      0      0      0      2     41    204    238    198     70     43      0      0
 1954      0      0      0      3     20    246    336    168     96     16      0      0
 1955      0      0      0      7     57    111    426    350     98      2      0      0
 1956      0      0      0      0     70    302    192    230     39     15      0      0
 1957      0      0      0      5     15    138    366    218     22      0      0      0
 1958      0      0      0      4     30     66    142    230     41      8      0      0
 1959      0      0      0      0     67    192    201    303     88      0      0      0
 1960      0      0      0     19     11     79    217    218    103      0      0      0
 1961      0      0      0      0     24    132    208    182     67      0      0      0
 1962      0      0      0      6    129    147    181    176     27     19      0      0
 1963      0      0      0      6     33    223    219    148     53     31      0      0
 1964      0      0      0      0    108    166    308    119     67      1      0      0
 1965      0      0      0      0     63     98    203    152     15      7      0      0
 1966      0      0      0      0     24    154    312    105     27      5      0      0
 1967      0      0      6     13     54    118    188    102      3     10      0      0
 1968      0      0      0     11     15    173    210    203     30     33      0      0
 1969      0      0      0      0     55     59    251    191     40     14      0      0
 1970      0      0      0     31     83    194    263    179     92     11      0      0
 1971      0      0      0      2     16    325    171    148    128     27      0      0
 1972      0      0      0      0     77    141    219    222     59      0      0      0
 1973      0      0      0      0     12    214    253    233     44     20      0      0
 1974      0      0      0     10     26    120    364    125     41      0      0      0
 1975      0      0      0      0     81    164    280    240     37     19      0      0
 1976      0      0      0     13     17    136    242    174     52     10      0      0
 1977      0      0      0     24    128    190    332    112     58      0      0      0
 1978      0      0      1      0     78    179    233    220    159      2      0      0
 1979      0      0      0      0     41    160    188    216     86      5      0      0
 1980      0      0      0     18     73    175    392    241    108      0      0      0
 1981      0      0      0     13     21    166    287    169     45      0      0      0
 1982      0      0      0      0     44     61    287    200     52      6      0      0
 1983      0      0      0      9     14    193    375    371    125     16      0      0
 1984      0      0      0      8     29    179    219    278    109      1      0      0
 1985      0      0      0     40     61    122    267    118    140      0      0      0
 1986      0      0      2     11     22    201    335    121     83      0      0      0
 1987      0      0      0     21    125    273    381    218     43      0      0      0
 1988      0      0      0      0    106    261    370    395     83      0      0      0
 1989      0      0      0      7     43    163    346    238     57     12      0      0
 1990      0      0      0     28     12    209    243    236    152      8      0      0
 1991      0      0      2     13    119    289    294    202     95      1      0      0
 1992      0      0      0      3     66    135    114     95     33      2      0      0
 1993      0      0      0      0     13    104    186    182      8     13      0      0
 1994      0      0      0     12     40    184    155    115     72      5      0      0
 1995      0      0      0      0      1    177    255    314     29      9      0      0
 1996      0      0      0      0     31    158    153    125     47      2      0      0
 1997      0      0      0      0      0    161    261    127     55     49      0      0
 1998      0      0      0      0     80    121    254    227    116      1      0      0
 1999      0      0      0      0     25    140    341    133     52      1      0      0
 2000      0      0      1      0     45     94    206    185    111      5      0      0
 2001      0      0      0      6     37    133    272    208     23      1      0      0
 2002      0      0      0     13     28    198    316    158     92      7      0      0
 2003      0      0      0     11     10    102    202    261     51      4      0      0
 2004      0      0      0      7     34     98    153     93     83      0      0      0
 2005      0      0      0      3      7    204    265      0      0      0      0      0
 MEAN      0      0      0      7     46    164    257    194     67      9      0      0
