# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2171] DENISON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia2171
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1460   1111   1190    654    151     91     20      8    197    467   1026   1411
 1952   1413    987   1072    509    235     10      4     14    105    563    836   1259
 1953   1356   1071    870    651    233     13      6      4    118    287    743   1136
 1954   1509    802   1061    419    334     43      0      5     74    461    694   1153
 1955   1364   1319   1007    278    113     66      0      1    109    374   1083   1397
 1956   1441   1231    952    579    182     16      2     28    151    235    866   1133
 1957   1574   1017    922    529    237     34      0      4    166    510    912   1027
 1958   1291   1361   1012    501    130     50      8     26     92    353    798   1329
 1959   1530   1260    940    505    175     23     12      3    180    524   1072    991
 1960   1455   1374   1413    448    188     36      4      1    121    387    790   1259
 1961   1398   1023    893    632    260     35      0      8    202    341    886   1442
 1962   1570   1198   1126    519     68     38     10      6    170    363    749   1236
 1963   1703   1208    789    399    201      6      0     20     69    146    659   1520
 1964   1177   1045   1054    450     87     39      0     48    153    442    753   1364
 1965   1439   1292   1305    488     94     13      0     22    226    330    789    988
 1966   1588   1139    755    627    262     35      0     20    157    397    833   1272
 1967   1336   1185    758    429    324     24     23     30    142    467    861   1162
 1968   1393   1219    668    428    283     24      3     11    108    377    917   1390
 1969   1597   1152   1217    440    179     81      0      0     70    530    804   1324
 1970   1659   1060   1090    472    114     23      6      2    150    477    890   1242
 1971   1557   1201    983    422    240      5     14      3    108    294    816   1214
 1972   1510   1346    887    519    185     25     11     16    135    517    920   1465
 1973   1367   1101    730    501    206      6      4      0    112    267    808   1367
 1974   1458   1051    827    406    211     35      1     22    195    353    828   1210
 1975   1410   1276   1166    613    126     29      4      1    207    311    761   1190
 1976   1337    887    866    338    208     10      0      0     92    564   1008   1343
 1977   1720    981    686    268     25      4      0      9     51    474    879   1382
 1978   1772   1487   1038    502    235     29      8      7     77    426    909   1448
 1979   1857   1527   1037    588    217     32      2     23     66    416    916   1079
 1980   1357   1281    992    439    177     20      0      5     96    471    737   1240
 1981   1254   1045    769    286    233      5     15     14     85    500    740   1355
 1982   1772   1240   1015    619    163     73      3     35    137    376    917   1144
 1983   1331   1066    985    767    361     57      0      0    120    423    841   1835
 1984   1397    932   1117    563    221      2      0      6    165    376    776   1204
 1985   1485   1201    723    339     73     37      0      8    213    384   1098   1579
 1986   1114   1192    711    389    132      4      0     26     54    371    952   1162
 1987   1154    819    719    332     72      3      1     32     58    503    641   1062
 1988   1438   1254    776    454     37     10      3     10     75    530    820   1157
 1989   1072   1403    955    442    166     42      3      6    154    384    940   1557
 1990   1022   1001    777    515    244     28      7      4    102    428    734   1441
 1991   1582    947    785    418    168      8      0      2    164    490   1144   1135
 1992   1108    926    772    557    182     25     15     54    135    417    977   1230
 1993   1502   1315   1041    596    208     61      0     10    234    515    968   1225
 1994   1701   1313    809    514    151     22      4     23     96    353    793   1211
 1995   1411   1046    899    614    263     41      3      0    169    438   1008   1223
 1996   1558   1166   1102    590    318     33      4      2    192    418   1105   1512
 1997   1599   1146    890    707    348      1      5     12     98    446    989   1171
 1998   1319    873   1083    493     97    100      0      1     46    348    745   1111
 1999   1468    937    909    510    189     61      2      8    161    438    594   1156
 2000   1318    966    703    486    118     38     10      5    121    318   1048   1710
 2001   1370   1368   1109    438    185     54      5      8    138    449    488   1082
 2002   1171   1021   1146    506    301      6      2      6    121    635    913   1114
 2003   1431   1270    945    450    243     53      0      4    173    366    913   1154
 2004   1494   1285    776    439    212     46     13     49     45    379    749   1212
 2005   1458    969    892    373    238      2      6      0      0      0      0      0
 MEAN   1439   1144    940    490    193     31      4     12    129    415    860   1272
