# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1954] CRESCO-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia1954
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  43   1  38   3  37   6  39   4  40   4  38   6  39   6  31   7  35  11  39   8  35   3  32   4
  2  34   3  49   4  31   4  43   6  39   4  39   5  31  13  34   4  36   9  45   6  40   5  31   3
  3  33   1  35   5  33   5  38   6  40   4  37   6  33  11  34  12  37   5  42   3  38   4  38   2
  4  34   4  40   3  35   2  57   6  42   7  38  10  34  10  28   8  39  10  45   4  34   3  33   5
  5  35   3  41   4  33   4  40   2  42   5  37  10  37   9  37   9  37   3  44   8  36   2  36   5
  6  35   2  38   4  41   4  42   6  42   8  36   7  36  10  34   5  38  11  38   7  32   4  45   3
  7  42   4  42   3  36   8  40   7  40   6  34  10  31  11  34   5  36   8  38   5  33   4  41   3
  8  40   4  37   4  39   5  41   3  41   5  41   9  39  11  36   7  40   6  36   7  37   4  27   2
  9  35   5  37   4  46   5  39   5  41   5  45   8  35   8  37  10  41   5  39   5  37   3  37   4
 10  39   5  34   5  41   6  39   1  44   7  37   6  38  11  36  10  39   5  37   4  34   5  30   2
 11  40   5  28   5  34   5  42   4  45   8  33   4  39   9  36   6  41   6  40   8  34   4  39   5
 12  30   4  36   4  33   3  42   4  41   7  33   5  36   8  31  10  46   5  47   3  31   3  33   4
 13  47   2  36   6  36   4  40   3  43  10  34   7  33  10  33   6  34   6  38   4  35   3  39   3
 14  38   3  36   3  34   3  40   7  35   6  34   3  33   9  36   6  35   5  39   6  40   5  37   3
 15  33   4  35   4  33   3  44   3  36   3  36   5  30  11  35   5  36   5  41   8  34   6  42   3
 16  43   3  40   2  38   4  44   6  36   4  38  13  33   9  38   8  35   4  36   6  32   3  47   3
 17  34   6  37   3  40   2  45   6  43  12  37   6  35  11  40   6  40   8  38   7  32   4  34   4
 18  34   4  40   3  34   5  41   7  43   8  34   9  28  12  36   8  37   8  49   3  35   4  31   3
 19  41   4  35   2  30   4  53   6  45   3  36   6  32  14  38   9  39   6  43   8  40   4  42   3
 20  40   3  36   5  30   3  40   5  44   7  37   9  32  11  34   7  34   3  39   6  38   5  36   4
 21  35   3  37   4  39   5  43   7  39  14  34   6  32  12  34   5  37   7  41   5  42   3  42   5
 22  44   3  36   4  39   5  37   3  38   8  35  11  38   3  35   9  33   8  39   7  40   2  50   4
 23  36   5  39   4  35   4  46   5  37   6  37   9  34   6  32   6  42   2  42   4  31   2  31   4
 24  34   7  45   2  42   3  41   3  34   6  35   8  38  10  34   5  39   9  48   4  29   3  43   2
 25  39   3  50   5  32   4  43   6  38   4  35  13  33  12  33   8  38   9  39   6  35   2  33   5
 26  39   4  34   2  34   8  41   8  39   3  34   7  35  11  38   3  39  10  40   5  30   2  41   2
 27  40   4  34   4  33   6  43   8  38   6  34   9  32   8  34   8  38   5  40   2  36   3  34   3
 28  53   2  33   4  33   3  45   5  35   3  33  12  34  10  36   6  40   6  35   4  34   4  43   3
 29  36   5  30  12  40   2  39   2  36   4  34   7  34   7  40  10  39   6  38   5  40   2  39   4
 30  43   3  **  **  41   4  42   7  36   5  35   6  29  14  37   8  40   3  41   1  37   3  35   3
 31  40   4  **  **  37   6  **  **  35   8  **  **  32   8  32  10  **  **  41   4  **  **  35   3
