# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6566] PERRY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia6566
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   3  51   5  39   4  44   5  48   8  34   8  32   5  34  10  41   9  49   6  45   2  40   2
  2  30   2  54   3  42   4  40   5  41   7  36   7  34  12  37  11  39   7  51  10  41   4  36   2
  3  38   3  41   4  41   2  57   5  42   4  36   5  38  12  34   4  40  10  44   3  45   4  35   5
  4  35   4  44   3  33   4  51   5  46   6  33  10  36  10  35   8  46  11  45   4  39   3  38   4
  5  46   1  45   3  40   5  45   6  40   4  38  12  34  11  36   8  38  10  44   8  40   2  37   2
  6  43   1  36   3  38   4  47   5  47   8  38   5  33   6  34   4  40   6  47   5  36   4  48   4
  7  43   2  38   3  43   4  57  10  47   4  36   8  34   3  33   5  39   7  42   7  44   4  39   1
  8  41   4  38   4  40   4  43   5  44   3  40   8  37  10  36   6  41   9  44   6  39   2  43   4
  9  38   3  38   3  41   4  42   5  44   5  41   5  39  10  31   9  42   6  44   6  41   1  39   3
 10  34   4  44   3  43   2  44   3  38  11  39   9  39  12  41   9  39   9  45   4  42   4  34   2
 11  43   3  41   4  45   3  43   3  41   4  36  11  33   9  35  12  43   8  48   8  38   3  33   5
 12  36   5  41   5  42   3  45   5  40   5  33   5  33   5  35   6  53   6  44   5  47   4  36   5
 13  41   3  44   0  42   4  50   6  41   7  32  14  39  10  35   9  40   7  43   5  42   3  54   4
 14  37   3  40   3  40   2  45   4  39   9  35  11  34   9  43   8  39   6  44   5  44   5  36   3
 15  42   6  35   0  38   6  43   4  41   7  35   3  35   7  36   9  37   4  44   8  42   4  42   3
 16  41   5  44   4  41   2  41   3  48   6  32   5  35   9  38   8  44   5  37   4  44   7  55   4
 17  50   5  39   6  40   6  48   5  38   7  38  10  33   8  38  11  38   6  42   5  36   3  32   3
 18  48   3  40   2  33   2  42   8  51   6  31  10  33  12  36  10  42   9  51   4  38   4  36   2
 19  37   5  36   4  38   3  50   3  45   7  36   6  31   8  36  11  37   6  44   7  42   2  41   2
 20  38   4  39   4  36   5  45   6  41  11  39   7  31   9  34  11  44   6  47   2  46   5  33   4
 21  42   5  41   4  42   7  47   4  37   7  34   8  29   5  32   3  44   4  44   2  42   5  42   5
 22  44   3  41   5  36   6  37   2  35  10  35  11  33   4  33  10  40   7  42   5  42   2  36   4
 23  42   3  36   3  56   3  46   5  39   4  35   7  36   5  38   9  44   4  40   4  35   2  34   5
 24  40   3  49   4  53   4  39  12  40   8  33   7  33   7  36   8  43   6  46   2  39   2  43   2
 25  41   4  40   2  59   6  41   6  40   8  33  12  34  12  38   8  42  10  48   5  44   3  40   2
 26  41   5  38   6  46   4  38   7  33   4  35   6  41  10  40   2  45   6  49   8  33   4  39   5
 27  37   5  44   3  40   6  44   9  35   4  33   7  37  10  38   5  44  12  42   6  39   2  35   4
 28  46   4  36   4  41   5  42   8  37   5  35  11  34   6  37   9  49   5  41   6  43   3  49   2
 29  46   5  39   6  43   3  47   5  38   5  42   7  38  12  39   6  42   5  45   7  34   3  48   3
 30  39   6  **  **  46   6  54   6  33   7  37  11  31  11  44   8  45   7  42   6  42   5  39   1
 31  44   4  **  **  49   5  **  **  36   4  **  **  35  11  37   8  **  **  44   5  **  **  39   1
