# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0213] ANAMOSA-1-WNW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia0213
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  45 -15  50 -27  69 -22  76  18  87  24  92  33  99  43 102  47  97  36  92  25  74  16  60  -3
  2  47 -29  54 -28  70  -3  85  13  87  25  91  39  95  44  99  43  96  41  92  20  78   9  64  -3
  3  52 -18  53 -37  70   0  84  13  86  26  93  38  96  45 100  42  96  37  93  25  76   8  65 -13
  4  54 -15  52 -30  66  -9  77   9  88  26  91  39  96  41  98  41  93  34  85  22  76   5  71  -5
  5  51 -30  55 -28  68 -15  79  20  88  30  94  36  96  39  94  44  93  36  86  27  67   2  65   1
  6  46 -22  48 -25  69 -16  85   0  83  26  92  41  96  41  94  45  95  34  91  17  75  11  65 -10
  7  46 -21  56 -20  73  -7  80  12  85  26  96  38  98  41  96  42  97  34  85  23  73   1  53 -17
  8  53 -22  55 -26  78  -5  78  12  86  27  96  40  96  49  97  42  94  33  81  21  73   2  51  -6
  9  61 -17  62 -28  76 -15  77  14  88  27  96  37  97  46  94  44  99  38  86  22  78  14  52 -19
 10  53 -27  56 -24  68  -4  82  17  88  26  92  38  98  44 100  47  92  33  86  20  75   9  54 -18
 11  51 -25  61 -22  73   2  83  10  89  30  92  35  97  44  95  42  90  33  85  18  72   4  58 -16
 12  50 -29  63 -20  78   0  80  17  87  30  94  40  96  46  95  44  94  29  85  20  68   9  57 -13
 13  55 -15  62 -20  73 -10  75  18  88  29  96  40  99  47  94  45  88  31  90  22  69   2  52 -16
 14  49 -23  64  -9  73  -5  76  18  90  28  97  43 100  40  96  40  90  33  85  24  75   0  58 -15
 15  58 -24  59 -18  71   2  86  21  89  29  95  42 101  42 100  41  93  33  87  23  71   1  53 -16
 16  53 -26  62 -15  71  -1  86  19  87  28  92  39  96  46 100  40  90  29  85  22  71   5  55 -18
 17  54 -26  67 -15  75   7  86  20  89  29  94  41  94  44 101  45  92  33  85  22  70  -4  53 -18
 18  54 -25  65 -10  75   3  87  17  91  35  94  43  97  44  99  41  92  33  86  14  72   7  52 -16
 19  50 -30  57 -19  76   2  86  17  92  33  96  43  96  48 100  44  92  35  85  15  72  11  56 -27
 20  48 -27  59  -9  69   1  90  20  92  28 100  40  98  49  99  42  90  27  85  18  64   9  52 -18
 21  53 -26  57 -14  72   0  92  23  90  32 100  38  98  48  98  42  86  29  82  15  72  -1  57 -27
 22  55 -20  63  -9  74  10  97  18  91  28  98  42  97  48  94  47  85  27  81  18  63   5  55 -26
 23  56 -25  56 -12  72   4  92  24  89  26  98  45  96  47  94  43  83  24  85  19  65   5  55 -27
 24  60 -15  59 -18  72  -7  84  17  88  31  95  42  95  49  92  40  89  27  80  19  62   4  57 -22
 25  60 -15  65 -19  74   1  90  25  90  32  97  42  94  48  94  39  88  31  80  18  62  -2  54 -27
 26  54 -22  67 -14  81   6  87  27  93  32  95  44  98  46  96  42  88  26  79  15  64 -14  48 -25
 27  61 -19  60  -9  78   0  87  28  91  30  95  40 100  46  98  43  89  29  77  19  67   1  58 -19
 28  59 -24  57 -12  79   6  86  27  91  32  94  43  99  50  97  37  97  29  77  17  61 -10  65 -15
 29  50 -26  61  -4  87   6  88  23  91  29  95  46  99  44  97  39  93  23  71  10  68 -11  65 -11
 30  53 -28 *** ***  81   3  87  26  90  35  97  43 100  45  96  43  89  25  78  11  68 -14  55 -18
 31  66 -29 *** ***  81   8 *** ***  91  34 *** *** 102  45  97  40 *** ***  79  19 *** ***  60 -19
