# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2977] FOREST-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia2977
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  24   8  23   6  35  16  49  30  65  41  73  51  82  60  83  60  77  55  70  44  51  33  33  18
  2  25   7  23   5  34  18  51  30  66  43  73  51  82  60  82  60  78  56  68  43  49  31  34  19
  3  24   5  23   4  34  17  50  30  66  42  76  51  81  60  83  61  78  56  67  43  48  30  34  17
  4  22   5  25   6  35  17  47  29  68  43  77  53  82  61  81  60  78  55  66  42  46  28  34  17
  5  23   4  25   7  35  17  50  29  67  45  79  54  82  60  81  60  76  53  66  41  47  28  33  16
  6  21   4  25   7  35  16  53  31  67  43  78  55  82  60  81  60  77  54  63  40  46  28  30  14
  7  20   1  25   5  34  14  54  32  68  44  77  56  83  61  82  60  79  53  63  40  47  28  29  15
  8  21   3  25   7  35  16  50  31  68  45  78  55  82  62  81  60  77  53  63  41  47  27  28  14
  9  20   3  27   8  36  18  52  30  67  44  78  55  83  61  81  59  76  54  61  39  45  27  28  13
 10  20   2  28  11  37  19  53  32  69  45  80  56  83  60  81  58  75  51  63  38  46  26  29  11
 11  22   3  26   9  39  21  53  33  69  46  79  57  83  61  80  57  75  51  65  40  44  27  28  11
 12  24   6  27  10  38  21  53  34  69  45  81  58  83  62  81  58  75  51  64  41  43  26  28  11
 13  24   6  30  11  38  22  54  34  69  45  82  57  82  62  81  59  73  51  64  41  44  27  27  10
 14  23   6  29  10  39  21  57  35  69  47  81  59  82  61  80  58  71  49  64  41  43  25  28  12
 15  23   4  27  10  39  21  59  35  71  47  78  58  82  61  81  58  71  48  63  39  44  26  27  11
 16  23   3  29  10  40  22  58  36  73  48  78  55  84  61  81  58  70  48  61  39  43  25  29  11
 17  23   4  31  12  39  23  60  36  72  49  79  57  84  63  82  59  72  49  61  38  43  26  26   9
 18  23   4  31  16  40  22  60  37  72  49  80  58  84  64  81  58  72  51  57  36  42  25  26  10
 19  23   4  31  13  41  24  61  38  73  49  81  57  84  63  80  58  72  50  59  35  41  23  27  11
 20  21   3  31  14  41  24  60  39  74  48  80  58  82  62  80  58  69  49  59  36  39  23  26   8
 21  24   4  31  12  41  23  60  38  74  49  80  58  83  62  80  58  68  46  60  37  38  21  25   9
 22  24   6  31  13  43  23  60  37  72  50  79  57  83  62  79  58  66  44  60  38  40  21  26  10
 23  25   5  32  15  43  25  61  39  72  50  80  57  83  61  79  59  65  43  57  36  37  21  25   9
 24  23   5  32  14  44  24  61  39  72  49  81  58  83  61  79  58  67  44  57  35  37  20  26   8
 25  21   5  33  14  43  24  64  39  71  50  82  59  83  61  80  58  69  44  56  35  37  21  24   7
 26  21   3  34  16  44  25  65  41  71  50  82  60  83  61  80  59  70  45  57  35  36  19  26   7
 27  21   3  34  17  48  27  63  40  71  51  83  60  82  61  81  59  69  44  57  35  34  17  26  10
 28  22   4  33  17  47  29  62  39  72  52  84  60  82  61  81  58  68  44  54  33  31  16  27  10
 29  22   4  35  14  46  29  63  41  74  52  82  60  82  60  81  59  68  44  54  33  33  17  24   9
 30  23   1 *** ***  48  28  64  40  75  52  82  60  82  61  80  59  69  44  54  34  33  16  24   8
 31  25   3 *** ***  50  29 *** ***  74  53 *** ***  83  60  79  56 *** ***  53  34 *** ***  23   8
