# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2364] DUBUQUE-LOCK-AND-DAM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia2364
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  49 -14  49 -25  64 -32  77  23  88  30  91  43  98  50 101  54  97  42  86  34  72  23  60   4
  2  45 -22  50 -29  62 -23  82  20  87  33  91  45  94  51 101  57  97  49  88  31  75  13  65   0
  3  53 -14  55 -29  69   0  75  14  83  31  89  42  97  51 101  56  95  47  83  33  73  13  65  -6
  4  51 -13  51 -32  67 -10  75  16  88  30  90  43  98  50  99  50  94  45  92  33  69   9  62  -4
  5  45 -25  53 -25  66  -8  81  15  90  33  90  43  96  51  92  53  93  45  86  32  68   9  65   4
  6  40 -21  50 -20  70  -9  87  11  85  30  92  49  97  48  96  43  96  44  89  28  68  14  66  -9
  7  46 -24  51 -17  72 -12  79  13  84  32  93  47  96  53  96  50  97  45  87  29  70   8  56  -9
  8  47 -22  56 -18  78  -5  79  17  87  34  93  49  96  55  95  55  95  45  86  29  72   8  51   0
  9  54 -15  52 -26  75  -8  82  19  85  30  93  45  99  56  94  54  97  46  81  31  74  14  49 -21
 10  52 -25  49 -21  65  -2  82  22  88  33  92  44 100  46  98  53  92  42  85  27  75  19  57 -19
 11  51 -17  55 -17  62   2  80  21  88  33  93  46 100  55  96  49  90  44  87  29  71  10  56 -11
 12  47 -21  60 -14  78  -3  78  21  87  36  96  49  98  54  97  48  91  41  82  29  69  13  56 -12
 13  51 -11  57 -12  74  -8  74  24  86  35  93  48  96  54  98  51  90  40  87  32  68   4  58 -16
 14  50 -14  56 -16  73  -6  75  26  85  30  95  50 102  53  99  49  90  41  81  28  73  12  59 -15
 15  58 -22  58  -8  70   2  87  27  91  37  93  49 101  53 100  50  91  40  83  31  71  10  52 -12
 16  50 -22  59 -13  65   5  88  25  92  37  93  48  99  57 103  50  90  41  82  30  68   8  54 -10
 17  49 -22  64 -13  73   6  88  24  90  38  93  49  95  54 104  50  93  45  80  29  71   0  49 -11
 18  55 -23  61 -13  75   0  88  24  90  36  95  52  96  57 101  51  91  41  81  25  70  10  49 -15
 19  50 -22  56 -16  73   4  87  28  92  39  96  49  96  59 101  50  89  41  81  22  70  14  53 -17
 20  47 -27  59 -11  65   5  89  28  89  39  98  49  98  54  98  46  86  31  83  25  64  12  55 -14
 21  49 -22  53 -11  73   3  89  29  89  42 101  44  95  50  97  51  84  39  80  25  70   1  57 -19
 22  53 -18  61 -10  65  12  93  30  89  35  98  48  96  55  93  47  85  33  81  25  61   9  50 -16
 23  55 -22  53  -7  72   8  83  29  86  36  93  53  98  55  93  50  81  35  83  25  61  11  55 -18
 24  58 -15  58 -14  71   2  86  28  88  42  94  52  94  54  92  50  90  29  80  19  60   6  48 -22
 25  61 -12  63 -12  74   4  89  32  89  41  96  50  93  58  93  47  88  30  79  27  62   8  56 -25
 26  58 -21  65  -8  78   5  85  33  92  38  94  52  96  50  94  51  88  34  78  21  62  -8  46 -25
 27  56 -15  62 -13  77   9  85  32  88  41  95  50  98  54  96  50  89  35  75  27  66   3  51 -20
 28  59 -19  56 -15  79  12  84  34  95  40  97  50  96  57  96  47  90  34  74  26  64   0  64 -13
 29  47 -22  56  -3  87   8  87  26  95  37  96  52  97  46  99  50  93  33  69  22  60  -3  65  -8
 30  51 -31 *** ***  83   7  85  31  91  43  96  50  97  48  95  53  86  35  77  21  66   0  52 -11
 31  59 -24 *** ***  82  16 *** ***  91  45 *** *** 101  53  95  45 *** ***  75  25 *** ***  60 -16
