# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4894] LOGAN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia4894
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  54 -17  62 -27  66 -13  88  16  92  28  93  39  99  47 100  48  99  43  92  27  79  21  62  -5
  2  60 -12  69 -30  77   2  90  12  91  26  96  39  98  47 101  51  95  44  94  26  75   8  70  -8
  3  55 -13  64 -29  80  -2  85   5  88  28  94  36 101  46  98  48 102  34  91  24  78   4  61  -4
  4  48 -18  55 -25  74 -13  74  17  91  29  98  40 102  45  98  44 100  39  91  26  76  -6  64   0
  5  58 -21  55 -23  72 -21  84  17  92  31  99  44 101  40  99  49  94  39  92  26  73   4  65   1
  6  48 -20  59 -17  75  -7  89  13  92  32  99  41 101  51  99  49  98  40  92  24  81   5  64  -9
  7  50 -24  70 -14  74  -7  88  17  96  29  98  44  98  53 101  43  99  39  91  26  76 -10  62 -14
  8  66 -15  62 -26  80 -12  84  19  90  32  99  40 100  50  99  46  99  38  86  17  77  -6  58 -18
  9  66 -21  65 -22  79  -8  86  17  89  31  97  44 100  48  98  49 100  41  85  19  83  11  56 -11
 10  52 -25  65 -12  70  -1  86  19  90  32 101  43 100  50  98  46  94  38  85  19  73  10  63 -14
 11  60 -16  74 -24  71  -5  87  23  95  31  98  45 101  53  94  45  93  38  85  18  70 -10  64 -13
 12  61 -30  64 -18  73 -17  91  17  94  31  96  43 103  52 100  47  93  37  93  26  69  -4  59 -18
 13  65 -15  69  -7  74  -1  80  18  90  26 100  40 102  49  96  45  92  38  91  26  71 -10  57 -18
 14  60 -18  68 -15  71  -5  89  18  91  35 100  46 102  46  97  49  92  38  87  26  82  -5  56 -14
 15  54 -20  59 -10  75   8  89  26  91  31  99  42 100  49  99  45  96  33  86  25  74  13  57 -15
 16  58 -23  66 -23  78   7  93  25  92  35  99  44 100  49 105  48  95  34  82  25  75   1  61 -15
 17  59 -22  69 -23  77   6  86  21  92  34  94  45 100  50 103  49  94  34  84  14  73  -3  67 -12
 18  57 -19  67 -20  75   4  90  22  94  38  99  49 100  52 101  48  92  34  80  25  71   7  72 -20
 19  55 -24  63 -18  81   3  93  21  93  36  97  44 104  56  99  44  93  27  86  12  71   8  59 -21
 20  59 -23  67  -4  76   5  90  23  91  34 100  46 103  51  97  45  92  32  87  17  70   2  57 -22
 21  53 -23  71 -12  72  -2  91  23  93  33 102  42 106  48 100  48  90  28  83  19  74   0  56 -21
 22  60 -10  71 -10  71   3  94  25  91  33 103  42 103  52  95  48  89  27  89  14  70   5  50 -30
 23  65 -17  68 -13  84   5  91  26  92  35  99  47 100  52  98  44  87  27  84  17  63   2  66 -29
 24  69 -14  68 -15  80   1  86  21  99  39 101  47  98  54  98  49  87  30  80  18  62   7  54 -20
 25  56 -14  66  -5  80   6  93  28 101  42 100  43  97  53 100  48  89  32  80  19  73   3  51 -17
 26  60 -14  70 -11  80  -1  94  32  98  38 100  48 102  50 102  47  92  28  82  20  63  -5  59 -14
 27  66 -17  70  -8  82   6  94  28  90  35 100  44 102  49 104  43  92  33  86  16  68   0  62 -14
 28  57 -17  72 -15  87   6  94  29  91  37  98  49 100  52 100  37  94  27  84  17  69  -6  63  -3
 29  55 -22  68  -9  88   5  93  25  94  40 100  49 102  49  98  44  91  26  77  19  62  -5  59 -11
 30  56 -19 *** ***  88   8  90  28  95  40  98  50 104  40  97  49  90  30  81  16  70  -8  58 -12
 31  59 -27 *** ***  86   7 *** ***  91  39 *** *** 106  46  98  41 *** ***  80  12 *** ***  57 -18
