# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1277] CASTANA-EXP-FARM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia1277
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1438   1091   1187    652    149     95     24      9    209    468    998   1416
 1952   1408    950   1051    493    223      8      9     17     97    498    814   1248
 1953   1373   1074    877    661    250     10      0      2     81    242    726   1130
 1954   1498    788   1054    430    325     49      0      4     63    470    675   1120
 1955   1371   1310   1026    272     83     62      0      1     92    346   1067   1395
 1956   1441   1207    975    591    181     15      0     15    113    188    862   1117
 1957   1570   1003    904    502    233     33      0      3    162    485    885    991
 1958   1276   1325   1013    485    109     53     11     23     73    317    748   1298
 1959   1517   1234    896    486    187     23     10      0    159    538   1067    987
 1960   1465   1387   1409    472    186     30      1      1    115    360    756   1241
 1961   1356   1021    891    617    248     31      0      8    207    339    889   1441
 1962   1529   1203   1140    493     56     36      5      0    164    337    722   1211
 1963   1694   1165    781    379    176      6      0     14     55    129    676   1502
 1964   1151   1059   1035    439     90     33      0     49    164    401    760   1357
 1965   1420   1266   1297    464     94      5      0     19    250    305    786    989
 1966   1585   1129    749    612    237     37      0     22    145    372    841   1256
 1967   1340   1167    739    405    339     27     27     29    124    460    853   1173
 1968   1399   1204    636    413    304     34      7     11    117    383    883   1389
 1969   1591   1139   1204    414    171     74      0      0     65    550    802   1307
 1970   1652   1034   1078    478    118     26      7      0    141    490    877   1227
 1971   1540   1186    985    422    235      5     17      5    116    281    809   1228
 1972   1480   1306    853    487    202     17     13     20    147    501    917   1447
 1973   1332   1091    710    497    208      7      4      1    113    263    803   1351
 1974   1430   1004    770    398    199     58      0     20    194    320    810   1213
 1975   1401   1275   1134    592    118     36      9      2    216    315    778   1216
 1976   1339    869    880    356    220     15      2      1     83    559   1011   1334
 1977   1722    979    699    291     39      3      1     18     86    467    858   1339
 1978   1769   1480   1004    482    191     32      6     15     76    439    883   1415
 1979   1817   1489   1010    561    221     32      2     14     64    395    899   1049
 1980   1318   1260    974    418    171     16      0      1     70    474    722   1210
 1981   1233   1020    737    268    212      3     11      9     73    471    720   1320
 1982   1744   1187    955    550    124     59      0     20    145    395    908   1131
 1983   1280   1010    910    667    283     33      0      0    110    409    834   1812
 1984   1369    940   1114    557    245      7      2      7    187    400    792   1216
 1985   1480   1192    729    355    104     53      0     16    225    427   1155   1579
 1986   1122   1197    724    406    143      1      0     30     68    396    966   1185
 1987   1159    821    758    354     80      7      3     42     84    523    693   1125
 1988   1450   1252    760    438     37      6      1      9     57    483    782   1123
 1989   1053   1357    917    376    144     35      1      3    152    348    869   1510
 1990   1006    989    742    478    212     18      6      4     75    368    686   1393
 1991   1510    869    736    380    146      5      0      0    139    392   1092   1111
 1992   1041    861    710    508    157     12     10     36    111    388    948   1203
 1993   1454   1278    972    540    174     52      0      9    190    449    947   1178
 1994   1596   1263    730    416    131     10      1      9     75    301    740   1157
 1995   1355    967    841    542    221     27      4      2    143    395    951   1186
 1996   1458   1083   1024    490    263     23      1      0    155    345   1048   1439
 1997   1489   1059    756    593    256      1      8     15     68    387    931   1098
 1998   1276    821   1019    411     60     71      0      0     32    306    678   1052
 1999   1401    843    800    413    125     48      0      2    127    341    523   1072
 2000   1235    836    629    383     81     26      5      0     89    252   1028   1636
 2001   1243   1295   1063    433    181     52      5      7    148    446    496   1077
 2002   1166   1008   1150    500    304     10      1     10    115    639    908   1113
 2003   1420   1262    927    436    240     49      0      2    175    363    919   1155
 2004   1490   1283    787    437    219     52     11     56     47    382    757   1201
 2005   1456    957    888    381    246      3      4      0      0      0      0      0
 MEAN   1413   1115    915    465    181     29      4     11    121    394    843   1253
