# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0385] AUDUBON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0385   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    27 270          157
   1952   4    16 107          10     5 279          172
   1953   4    27 117           9    22 265          148
   1954   5     7 127          10    18 291          164
   1955   3    29  88           9    12 255          167
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    10 283          179
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   5     1 122          10     7 281          159
   1961   5     2 122           9    28 271          149
   1962   4    17 107           9    20 263          156
   1963   5    23 143          10    28 301          158
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    24 267          149
   1966   5     9 129          10     1 274          145
   1967   5     2 122          10    11 284          162
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    25 116          10    15 289          173
   1973   4    13 103          10    29 302          199
   1974   4    15 105          10     1 274          169
   1975   4    20 110          10    25 298          188
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10    12 285          189
   1978   4    21 111          10    23 296          185
   1979   4    28 118          10    13 286          168
   1980   5     8 129          10     3 277          148
   1981   5    10 130          10    19 292          162
   1982   4    22 112          10    20 293          181
   1983   4    19 109           9    23 266          157
   1984   4     1  92           9    26 270          178
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4     5  95          10     3 276          181
   1988   4    28 119          10     4 278          159
   1989   5     7 127           9    24 267          140
   1990   5     2 122          10    10 283          161
   1991   4    24 114           9    19 262          148
   1992   5     6 127           9    29 273          146
   1993   4    22 112           9    29 272          160
   1994   5     1 121          10    12 285          164
   1995   5     2 122           9    22 265          143
   1996   4    27 118          10     8 282          164
   1997   5    13 133          10    15 288          155
   1998   4    18 108          10    22 295          187
   1999   4    18 108           9    21 264          156
   2000   4    13 104           9    21 265          161
   2001   4    25 115          10     6 279          164
   2002   4    10 100          10     7 280          180
   2003   4    23 113           9    29 272          159
   2004   5     5 126          10     2 276          150
             MEAN=114              MEAN=279     MEAN=165
