# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0200] AMES-8-WSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia0200
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  31   2  45   3  46   4  42   5  49  10  37   5  30  11  36  11  38  11  53   4  41   3  42   2
  2  31   3  46   3  44   2  48   6  37   6  33   3  33  12  28  10  35   8  42   9  38   4  32   3
  3  33   3  38   5  36   3  47   3  42   6  37  10  33  10  32  11  36  10  41   6  40   3  34   4
  4  33   2  38   3  43   3  45   8  37   4  33   8  35   9  34   9  44   8  42   5  38   2  33   4
  5  43   2  34   3  39   3  51   5  40   8  36  12  33   8  34   8  35  11  47   8  38   4  31   4
  6  34   1  37   3  42   2  46   7  37   6  38  10  34  11  35   6  36  11  44   6  38   5  41   3
  7  40   6  36   0  43   5  45   9  41   3  36   9  32   7  36   6  38   9  41  10  40   6  44   4
  8  39   4  36   2  44   1  37   5  39   6  37   8  29  12  37   9  36   9  40   7  44   5  33   5
  9  33   7  43   2  41   4  48   5  37  10  39   9  29  10  32  11  41   4  36   7  36   4  36   4
 10  37   4  45   2  39   1  43   5  40   7  41   7  34  13  41  12  41  10  43   9  40   3  34   4
 11  39   4  40   3  40   1  44   3  40  10  34   5  30   6  33   7  42   5  42   6  38   2  44   4
 12  44   1  40   3  40   3  44   6  39   5  31   3  28   9  34   6  45   7  48  10  44   3  30   3
 13  35   3  39   4  39   2  44   5  43   6  36  11  36   9  34   7  38  10  41   6  43   2  35   3
 14  35   3  36   4  41   5  39   5  40   6  35  12  35   9  39  10  36  10  44   8  39   4  45   3
 15  40   2  42   3  41   6  44   6  40  11  34   8  34  10  37  11  36  10  39   4  38   7  37   2
 16  42   4  36   4  38   5  43   9  47   8  34  10  32  11  33  11  44   6  43   6  36   1  44   5
 17  42   2  38   3  35   5  46   6  39   6  35  10  37  13  38  10  40   8  37   4  32   4  31   3
 18  58   3  48   2  37   3  46   7  45   5  36   8  29  12  33   9  36  10  49   4  40   4  42   4
 19  41   5  38   2  36   3  52   5  39   7  33  14  31  11  30   7  40   9  42   7  46   5  33   3
 20  43   3  36   3  37   5  36   6  36  11  34  13  33   7  36   5  41   6  48   2  35   5  34   3
 21  53   2  49   4  40   4  50   4  36   8  32   9  29   7  33  11  37  12  39   5  34   3  38   2
 22  40   2  37   3  48   2  41   6  35   6  33  11  32  10  33   8  47  10  40   4  42   2  36   3
 23  40   3  36   4  53   3  45   7  37   9  35  10  34  10  32  10  45   8  40   4  33   3  36   3
 24  41   6  47   2  44   6  39   7  36  10  34  12  34   6  34   7  39   8  45   3  37   4  41   3
 25  41   1  38   5  47   5  45   6  42   7  34  11  30  12  34   9  43  12  47   5  39   1  32   2
 26  38   6  38   5  43   4  41   5  35   4  36   9  41  11  34   7  41   6  45   6  41   5  37   5
 27  31   5  41   3  48   4  38   8  33   5  31  10  35   8  38   9  41   9  42   5  35   1  37   4
 28  46   5  36   4  41   3  39   8  34   5  44  10  32  11  37  10  48   8  37   6  38   3  36   4
 29  38   3  35   4  42   3  43   5  37   8  35   9  32  13  35   6  45   4  41   4  37   4  47   3
 30  37   3  **  **  45   7  40   5  31  10  32  10  30   3  41  11  45   9  40   6  36   3  41   3
 31  43   1  **  **  45   3  **  **  35  11  **  **  36  10  37  10  **  **  43   4  **  **  36   3
