# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1833] CORNING
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia1833
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  31  12  33  12  42  19  57  32  67  42  75  53  84  60  85  62  82  57  73  45  57  35  41  22
  2  31  12  31  10  43  22  55  32  68  43  76  52  84  62  85  63  82  58  73  45  55  33  42  23
  3  31  11  31   9  41  22  56  32  68  44  75  53  84  62  85  63  81  57  71  45  53  32  43  22
  4  29  10  33  11  40  19  55  31  67  45  77  54  85  63  84  61  80  57  68  43  52  31  42  20
  5  28   8  33  12  40  20  55  31  70  47  78  55  85  61  83  61  80  56  68  43  51  30  41  21
  6  30  10  33  12  41  20  58  31  70  46  79  56  85  62  83  62  80  55  67  44  50  30  39  19
  7  30   8  32  11  41  19  59  33  68  45  80  57  85  62  83  61  81  56  66  41  52  29  36  18
  8  28   7  33  11  41  20  60  34  69  45  81  57  85  63  84  62  81  56  68  41  52  29  36  18
  9  27   8  33  12  44  21  56  32  70  46  79  56  86  62  84  61  79  55  66  40  51  29  36  15
 10  27   7  34  14  44  22  57  34  71  46  78  56  85  62  84  61  78  52  65  39  53  28  36  16
 11  28   8  34  13  45  24  59  35  71  47  80  57  85  63  83  58  78  52  67  40  50  28  35  15
 12  30  11  33  13  46  25  58  36  72  47  80  59  86  64  82  58  78  52  68  41  49  28  33  14
 13  31  10  35  14  45  24  58  34  70  46  82  58  86  63  84  60  78  52  67  42  49  28  35  14
 14  32  12  37  16  46  25  60  36  71  47  82  59  87  63  84  60  75  51  67  42  50  29  34  15
 15  30  10  35  17  45  23  60  37  71  48  80  58  86  62  83  61  75  50  68  42  50  28  34  15
 16  30   9  35  14  47  23  61  37  73  49  80  57  86  62  83  61  73  50  67  41  50  28  35  15
 17  30  10  36  14  49  25  63  38  74  51  82  58  86  64  84  61  73  51  64  39  48  28  33  14
 18  30  11  39  19  48  27  64  39  73  51  81  60  87  65  84  61  75  51  64  38  49  28  32  13
 19  31  10  38  18  47  27  64  41  73  50  83  59  87  65  84  60  74  51  62  37  48  27  34  15
 20  30   9  39  17  48  27  65  41  75  50  82  59  86  65  83  60  74  50  62  36  47  25  32  14
 21  29   9  40  17  47  25  64  41  74  51  82  59  85  63  83  59  71  47  63  39  46  24  30  11
 22  31  11  39  18  49  25  63  40  73  51  82  59  85  63  83  60  72  47  65  39  47  23  31  12
 23  33  11  39  19  51  27  64  41  74  51  81  59  85  62  82  60  70  46  62  39  47  24  34  14
 24  32  11  39  17  49  26  65  41  73  51  81  59  86  62  82  60  69  46  61  38  44  23  33  12
 25  33  11  40  18  49  26  67  42  74  51  83  60  86  63  83  59  71  45  59  37  44  23  31  13
 26  29  10  41  19  50  27  68  43  73  52  84  61  86  63  85  60  73  46  60  35  44  24  32  13
 27  28   8  41  21  54  29  67  43  73  51  83  61  86  63  85  61  72  45  60  36  42  22  33  13
 28  30   8  41  21  55  31  64  41  74  52  84  62  86  63  84  59  73  46  60  35  38  18  33  15
 29  30   9  46  19  53  31  65  41  75  53  85  62  86  62  84  59  72  45  58  35  38  18  33  14
 30  31  10 *** ***  52  31  66  42  76  53  84  61  85  62  84  60  71  46  59  36  40  20  30  12
 31  32  10 *** ***  54  32 *** ***  76  53 *** ***  87  62  82  58 *** ***  57  36 *** ***  31  12
