# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7678] SIGOURNEY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia7678
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1398   1094   1093    581    121     45      2      8    126    371    956   1337
 1952   1266    948    974    415    189      2      0      5     23    459    763   1161
 1953   1216    955    808    561    167      4      1      0     66    232    661   1046
 1954   1322    753    946    338    266     35      0      1     46    374    676   1093
 1955   1304   1162    883    235     94     34      0      1     61    317    966   1277
 1956   1333   1137    900    495    118     14      0     14     79    136    759   1086
 1957   1488    907    860    423    166     16      0      2    119    422    805   1020
 1958   1268   1364    916    440    112     32      2     15     69    295    670   1309
 1959   1518   1135    886    451    133     13      9      0    115    453   1017    937
 1960   1313   1274   1346    399    164     23      1      0     56    345    679   1205
 1961   1307    962    811    594    248     16      0      4    128    286    767   1298
 1962   1523   1129   1042    479     60     21      3      0    142    293    709   1204
 1963   1654   1252    751    348    187     10      2     17     63    103    640   1524
 1964   1087   1026    977    437     51     23      3     29    108    364    605   1264
 1965   1359   1122   1287    438     90      5      0     17    127    346    695    887
 1966   1532   1077    702    497    273     17      0     14    121    346    695   1175
 1967   1169   1156    731    370    254     12     20     27    121    404    804   1066
 1968   1331   1149    640    368    213     10      0      4     60    334    798   1219
 1969   1420   1048   1021    337    131     63      0      0     55    412    729   1219
 1970   1586   1047    946    411     84     17      2      2     78    337    758   1104
 1971   1474   1155    905    319    208      2     12      6     81    190    703   1012
 1972   1350   1226    836    485    151     25      9      0     67    447    855   1351
 1973   1257    975    594    528    204      0      0      0     71    212    720   1262
 1974   1335   1015    765    361    199     29      0     11    162    331    741   1097
 1975   1240   1116   1044    551     99      9      1      0    152    283    591   1080
 1976   1334    816    724    343    183      1      0      2     91    535    967   1357
 1977   1723    999    630    252     37      8      0      6     38    396    775   1298
 1978   1633   1430   1026    429    193      5      0      0     46    401    763   1273
 1979   1798   1435    920    556    175      7      1      8     55    355    779    997
 1980   1256   1238    894    427    112      9      0      0     82    437    699   1131
 1981   1195    950    686    231    182      0     11      4     77    375    643   1182
 1982   1645   1131    887    516     47     38      0      7    111    307    754    975
 1983   1173    909    810    565    160     16      0      0     69    347    672   1590
 1984   1366    880   1030    475    195      0      4      2    143    271    716   1055
 1985   1506   1203    641    314     55     23      0      4    147    357    923   1580
 1986   1173   1194    676    299    109      1      0     17     46    328    899   1096
 1987   1179    792    670    319     57      6      2     23     61    484    605   1044
 1988   1317   1221    763    400     40      3      0      5     25    504    726   1089
 1989    971   1301    863    431    205     39      1      9    159    373    890   1575
 1990   1053    996    744    529    272     26      5      3    109    449    643   1288
 1991   1563    992    759    396    138      4      0      9    181    444   1046   1104
 1992   1144    923    760    548    201     35     12     56    187    420    908   1221
 1993   1395   1238   1026    578    149     68      1     10    224    471    881   1172
 1994   1612   1267    844    476    210     28      1     28    124    346    722   1074
 1995   1445   1085    828    597    263     22      7      0    180    393   1005   1226
 1996   1437   1228   1081    575    298     46      4      0    154    390   1017   1294
 1997   1525   1062    803    610    343     14     11      8     74    451    892   1148
 1998   1226    781    949    466     88     71      0      0     40    355    701   1054
 1999   1473    857    931    420    158     41      0      6    154    416    586   1152
 2000   1333    907    672    460    136     43      2      1    132    296    923   1659
 2001   1352   1241   1070    349    168     70      1      3    153    460    488   1013
 2002   1076    977    987    517    282      7      0      8     63    527    896   1097
 2003   1414   1241    938    449    221     47      0      0    151    368    831   1088
 2004   1431   1199    738    409    164     40      6     54     48    409    690   1172
 2005   1364    909    893    338    231      0      2      0      0      0      0      0
 MEAN   1367   1083    871    439    165     22      3      8    100    366    774   1190
