# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0133] ALGONA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia0133
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  25   9  24   7  36  16  51  30  65  41  74  51  84  60  83  60  78  55  71  45  52  33  34  19
  2  26   8  24   6  35  18  52  31  67  42  74  52  83  60  84  61  79  56  69  44  50  31  34  19
  3  25   6  24   5  35  18  51  30  67  42  77  51  82  60  83  61  78  56  68  43  49  30  35  17
  4  22   5  26   7  35  18  49  29  69  44  78  53  83  62  82  60  78  55  66  42  47  28  35  18
  5  23   4  26   9  35  18  51  30  69  45  80  55  83  60  82  60  77  54  66  42  48  28  34  18
  6  22   5  27   8  36  16  55  31  68  43  80  56  83  59  82  60  77  54  64  41  47  28  30  14
  7  21   2  27   8  35  15  55  33  69  44  79  57  84  61  83  60  79  54  64  41  48  28  30  15
  8  23   4  26   8  35  18  52  32  69  45  79  55  84  61  82  60  78  53  65  41  47  27  28  13
  9  21   5  28   9  38  18  52  30  68  45  79  55  83  61  82  59  76  54  62  39  46  27  29  12
 10  22   3  28  11  38  21  54  32  69  45  80  57  83  60  82  58  76  51  64  38  46  26  29  11
 11  23   5  27  10  39  22  55  33  70  46  80  58  83  61  81  57  77  51  66  40  45  26  28  12
 12  25   8  29  11  39  21  55  34  70  45  81  58  84  62  81  58  76  51  66  40  44  26  28  12
 13  25   7  30  12  39  23  56  33  69  44  82  58  83  62  81  59  75  51  65  41  45  27  28  10
 14  25   8  30  12  40  22  58  35  70  47  81  58  84  61  81  58  72  50  64  41  44  26  28  12
 15  23   6  29  12  39  22  61  35  72  47  80  57  83  61  81  58  71  48  63  40  45  26  28  11
 16  24   4  30  10  41  22  60  36  74  48  79  57  85  61  81  59  71  48  62  39  44  25  29  10
 17  23   6  32  13  40  24  61  37  74  49  80  58  85  62  83  59  72  49  62  38  44  26  27  10
 18  24   7  32  16  41  24  61  37  73  50  80  58  85  63  81  59  73  50  58  36  44  25  27  10
 19  24   5  31  14  41  25  62  38  73  48  82  58  84  63  80  58  73  50  59  35  42  24  28  11
 20  22   4  32  14  41  25  61  39  75  48  81  58  83  62  80  58  70  49  60  36  40  24  25   8
 21  24   6  32  13  42  23  62  38  75  50  81  58  83  61  81  58  69  47  61  37  40  21  25   9
 22  26   7  31  13  44  24  61  38  73  51  80  58  83  62  80  58  67  44  61  38  40  22  26  11
 23  26   5  33  16  44  26  62  38  73  50  81  58  83  61  80  58  67  42  58  37  38  22  25  10
 24  25   7  33  14  45  24  63  38  73  49  83  58  83  60  80  58  68  44  58  35  39  20  25   8
 25  23   6  34  15  45  25  66  39  72  50  83  60  84  62  80  58  70  45  58  36  38  21  24   8
 26  22   4  35  17  45  25  65  41  72  51  83  59  83  61  81  59  71  45  58  35  36  20  26   8
 27  22   4  35  18  50  27  65  41  73  51  84  60  83  61  82  59  70  44  58  35  34  18  26  10
 28  23   6  34  17  48  28  64  40  73  52  84  60  82  60  81  58  69  44  55  33  32  16  27  11
 29  23   5  37  14  46  29  64  41  74  52  83  61  83  59  81  59  69  45  55  32  33  17  26  10
 30  24   4 *** ***  49  29  64  41  76  52  83  60  83  60  80  59  71  45  54  34  34  17  25   9
 31  25   4 *** ***  51  30 *** ***  75  53 *** ***  83  60  79  57 *** ***  54  34 *** ***  24   8
