# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4063] INDIANOLA-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4063   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     3 277          170
   1953   4    20 110          10    27 300          190
   1954   5     8 128          10    18 291          163
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   5     4 124          10    10 283          159
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10    11 284          172
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    17 107          10    24 297          190
   1963   5     1 121          10    29 302          181
   1964   4     9 100          10     5 279          179
   1965   4    19 109           9    24 267          158
   1966   5    14 134          10     1 274          140
   1967   5     2 122           9    28 271          149
   1968   4    26 117          10     4 278          161
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10     4 277          155
   1971   5     3 123           9    20 263          140
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    30 303          185
   1974   4    24 114           9    22 265          151
   1975   4    20 110           9    26 269          159
   1976   5     8 129          10     6 280          151
   1977   4    26 116          10    12 285          169
   1978   5     3 123          10     8 281          158
   1979   5     1 121           9    15 258          137
   1980   5    14 135           9    26 270          135
   1981   5    11 131           9    18 261          130
   1982   4    23 113          10    16 289          176
   1983   4    25 115           9    23 266          151
   1984   5     8 129           9    26 270          141
   1985   4    14 104           9    30 273          169
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     4 278          163
   1989   5     7 127           9    24 267          140
   1990   4    17 107          10    18 291          184
   1991   4    24 114           9    19 262          148
   1992   5     6 127           9    29 273          146
   1993   4    21 111          10    10 283          172
   1994   4    29 119          10    25 298          179
   1995   4    19 109           9    22 265          156
   1996   5     1 122          10    24 298          176
   1997   5    13 133          10    14 287          154
   1998   4    17 107          10    22 295          188
   1999   4    19 109          10     4 277          168
   2000   4    12 103          10     6 280          177
   2001   4    25 115          10     6 279          164
   2002   4    25 115          10     7 280          165
   2003   4    10 100           9    29 272          172
   2004   5     3 124          10     2 276          152
             MEAN=116              MEAN=279     MEAN=163
