# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6151] OAKLAND-2-E
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia6151   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   4    27 117           9    22 265          148
   1954   5     9 129           9    22 265          136
   1955   4     8  98          10     8 281          183
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    18 291          187
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10     9 282          147
   1960   5    12 133          10    16 290          157
   1961   5     2 122           9    28 271          149
   1962   4    17 107          10    24 297          190
   1963   5    28 148          10    28 301          153
   1964   4     9 100           9    28 272          172
   1965   4    28 118           9    24 267          149
   1966   5     9 129          10     1 274          145
   1967   5     2 122           9    28 271          149
   1968   4    26 117          10     4 278          161
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    10 283          160
   1972   4     8  99           9    30 274          175
   1973   4    28 118          10    29 302          184
   1974   4    16 106           9    29 272          166
   1975   4    20 110           9    25 268          158
   1976   5     8 129          10     6 280          151
   1977   4    26 116          10     3 276          160
   1978   5     3 123          10     4 277          154
   1979   5     4 124          10     5 278          154
   1980   5     9 130           9    17 261          131
   1981   5    11 131           9    18 261          130
   1982   4    22 112           9    21 264          152
   1983   5    15 135           9    21 264          129
   1984   5     1 122           9    29 273          151
   1985   4    15 105          11     2 306          201
   1986   4    22 112          10    13 286          174
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10     5 279          169
   1989   4    20 110          10    18 291          181
   1990   4    18 108          10    10 283          175
   1991   3    31  90          10     6 279          189
   1992   4    23 114          10    17 291          177
   1993   4     6  96          10    10 283          187
   1994   4     8  98          10    25 298          200
   1995   5     3 123           9    22 265          142
   1996   4    27 118          10     8 282          164
   1997   5     1 121          10    15 288          167
   1998   4    18 108          11     6 310          202
   1999   4    19 109          10     4 277          168
   2000   4    13 104          10     6 280          176
   2001   4    24 114          10     6 279          165
   2002   4    10 100          10    13 286          186
   2003   4    10 100           9    30 273          173
   2004   5     4 125          10     2 276          151
             MEAN=115              MEAN=279     MEAN=164
