# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3718] HAWARDEN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia3718   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    11 102          10     4 278          176
   1953   5    14 134          10     4 277          143
   1954   5     9 129          10    16 289          160
   1955   3    28  87          10     8 281          194
   1956   5     1 122           9    30 274          152
   1957   4    14 104          10    18 291          187
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10     9 282          147
   1960   5     1 122          10    19 293          171
   1961   5     9 129           9    28 271          142
   1962   4    19 109          10    20 293          184
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    27 117           9    26 269          152
   1966   5     9 129          10     5 278          149
   1967   5     4 124           9    28 271          147
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10     8 281          149
   1970   5     2 122          10    10 283          161
   1971   5    12 132           9    19 262          130
   1972   4    25 116           9    30 274          158
   1973   5    16 136          10    29 302          166
   1974   4    23 113           9    22 265          152
   1975   4    20 110           9    25 268          158
   1976   5     3 124          10     6 280          156
   1977   4     8  98          10     3 276          178
   1978   5     3 123          10     7 280          157
   1979   5     4 124          10    13 286          162
   1980   5     9 130          10     3 277          147
   1981   5    11 131          10     2 275          144
   1982   4    21 111          10    16 289          178
   1983   5    15 135           9    21 264          129
   1984   5     1 122           9    26 270          148
   1985   4    10 100          10    10 283          183
   1986   4    22 112          10     6 279          167
   1987   4    23 113          10     3 276          163
   1988   4    28 119          10     4 278          159
   1989   5     7 127           9    23 266          139
   1990   5     1 121          10     9 282          161
   1991   5     7 127           9    19 262          135
   1992   4    27 118          10    17 291          173
   1993   4    26 116          10     9 282          166
   1994   5     1 121          10    25 298          177
   1995   4    24 114           9    22 265          151
   1996   5     1 122          10     3 277          155
   1997   5    15 135          10    20 293          158
   1998   4    19 109          10     1 274          165
   1999   4    18 108           9    21 264          156
   2000   4    21 112           9    25 269          157
   2001   4    25 115          10     6 279          164
   2002   5    11 131          10     7 280          149
   2003   4    10 100          10     1 274          174
   2004   5     3 124          10     2 276          152
             MEAN=119              MEAN=278     MEAN=159
