# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1233] CARROLL-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1233   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    23 296          187
   1952   4    16 107          10     6 280          173
   1953   4    20 110           9    22 265          155
   1954   5     5 125          10    18 291          166
   1955   3    28  87          10    15 288          201
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    14 104          10    12 285          181
   1960   4     9 100          10    16 290          190
   1961   5     2 122           9    28 271          149
   1962   4    17 107          10    24 297          190
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    12 285          167
   1966   5     9 129          10     1 274          145
   1967   5     3 123           9    29 272          149
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    14 287          168
   1970   4    20 110          10    16 289          179
   1971   4    29 119          10    31 304          185
   1972   4     8  99          10     7 281          182
   1973   4    13 103          10    29 302          199
   1974   4     8  98          10     1 274          176
   1975   4     4  94           9    25 268          174
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10    16 289          193
   1978   5     2 122          11     1 305          183
   1979   4     6  96          10    13 286          190
   1980   4    13 104          10     4 278          174
   1981   4    15 105          10     2 275          170
   1982   4    11 101          10    21 294          193
   1983   4    19 109           9    23 266          157
   1984   4    30 121          10    23 297          176
   1985   4     9  99          11     4 308          209
   1986   4    22 112          10    14 287          175
   1987   4     6  96          10     3 276          180
   1988   4    19 110          10     5 279          169
   1989   4    15 105          10    19 292          187
   1990   4    17 107          10    25 298          191
   1991   4    10 100          10     7 280          180
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    26 299          202
   1995   4     5  95          10    22 295          200
   1996   4     9 100          10    30 304          204
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     6 310          226
   1999   3    27  86          10     4 277          191
   2000   4     9 100          10     7 281          181
   2001   3    28  87          10    26 299          212
   2002   4     6  96          10    20 293          197
   2003   4    10 100          10     2 275          175
   2004   4    12 103          11     3 308          205
             MEAN=106              MEAN=287     MEAN=181
