# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1233] CARROLL-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia1233
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  28  11  29  10  40  19  53  31  67  41  75  52  85  60  85  60  80  56  72  44  53  34  38  20
  2  29  11  28   8  38  20  55  31  69  41  76  50  84  61  85  61  82  57  71  43  52  32  38  21
  3  26   8  27   8  38  20  54  30  68  44  78  51  84  60  84  61  81  56  69  43  51  31  39  20
  4  25   7  29  10  38  19  51  29  70  44  79  54  84  62  83  60  80  55  68  41  50  29  39  19
  5  26   7  30  10  38  19  55  29  70  46  80  55  85  60  83  60  79  54  67  42  50  28  38  19
  6  26   7  29  10  38  17  59  31  69  44  80  55  85  60  83  61  80  54  65  42  49  29  33  16
  7  24   5  29  10  38  16  60  33  69  44  80  56  86  61  84  59  81  55  66  39  50  28  34  16
  8  26   7  30  10  39  18  55  33  70  45  79  57  86  62  84  60  80  54  66  41  49  27  32  14
  9  25   6  31  11  41  19  55  31  70  45  79  56  85  61  83  59  78  54  64  39  48  27  32  14
 10  25   5  32  13  42  21  57  32  71  45  81  56  85  60  84  59  77  51  66  38  49  25  33  13
 11  26   8  31  11  43  23  58  34  71  46  81  57  85  62  82  57  78  50  67  41  48  27  32  14
 12  28   9  31  12  42  22  56  34  71  45  82  58  86  63  83  58  77  52  67  41  47  26  31  13
 13  29   9  33  13  42  22  58  33  71  44  83  57  86  63  83  59  76  51  67  42  48  27  32  13
 14  28   9  33  14  43  22  60  35  71  47  82  59  86  61  83  59  73  50  66  42  47  26  31  13
 15  27   7  31  14  42  23  63  35  73  48  80  57  85  61  83  59  73  48  65  40  48  26  31  12
 16  27   7  34  12  44  23  62  37  74  48  81  57  86  61  83  59  73  48  64  38  47  27  32  12
 17  27   8  35  14  44  24  62  36  75  50  81  57  87  63  85  60  74  48  63  38  46  27  30  12
 18  27   9  36  18  44  26  64  37  74  50  82  59  87  64  84  59  75  50  60  35  45  27  30  12
 19  27   8  35  16  45  26  64  39  74  49  83  58  86  64  82  59  74  51  60  35  45  25  30  13
 20  25   7  35  16  45  25  63  39  76  48  82  59  85  63  83  58  72  48  61  36  43  24  29  10
 21  27   8  36  15  46  23  63  39  76  50  83  57  85  62  83  58  71  45  62  37  43  22  29  11
 22  28  10  35  15  48  25  64  38  74  51  82  57  85  62  82  58  69  43  63  38  43  22  29  12
 23  28   9  35  17  48  26  65  39  74  50  82  58  85  61  82  58  69  43  60  38  41  22  29  11
 24  29   9  36  16  47  26  65  40  74  50  83  58  86  61  82  58  70  44  59  36  42  21  29  11
 25  26   9  38  17  47  27  67  40  74  51  85  59  86  61  83  58  72  45  59  36  41  22  28  11
 26  25   7  39  17  49  26  67  41  73  51  84  60  85  61  84  60  73  44  60  34  40  21  30  12
 27  26   6  38  20  53  28  66  41  74  51  85  60  85  62  83  60  72  45  58  35  36  19  30  14
 28  27   7  38  20  52  29  65  40  74  52  86  61  85  61  83  58  72  44  56  33  35  17  31  13
 29  27   7  42  16  49  29  66  41  76  53  85  62  85  60  84  59  71  44  57  32  36  19  29  12
 30  28   6 *** ***  52  28  66  40  77  52  84  60  85  61  83  60  72  44  56  36  37  18  29  10
 31  30   9 *** ***  54  31 *** ***  76  52 *** ***  85  60  81  57 *** ***  55  34 *** ***  27   9
